Name,#,Year,Team,Matchday,Team 1,Team 2,M,G,OG,AT,BP,SC,AS,P,FC,FS,R,LB,FYC,SYC,RC
R.GAGLIARDINI,5,2018-2019,INTER,3,BOLOGNA,INTER,95',0,0,0,99,1,0,82,2,2,6,1,1,0,0
R.GAGLIARDINI,5,2018-2019,INTER,4,INTER,PARMA,96',0,0,1,80,2,0,60,0,1,5,2,0,0,0
R.GAGLIARDINI,5,2018-2019,INTER,6,INTER,FIORENTINA,7',0,0,0,2,0,0,2,0,0,1,0,0,0,0
R.GAGLIARDINI,5,2018-2019,INTER,7,INTER,CAGLIARI,58',0,0,0,32,0,0,22,2,0,5,4,0,0,0
R.GAGLIARDINI,5,2018-2019,INTER,8,SPAL,INTER,13',0,0,0,10,0,0,7,2,1,2,0,0,0,0
R.GAGLIARDINI,5,2018-2019,INTER,10,LAZIO,INTER,7',0,0,0,3,0,0,2,0,0,2,0,0,0,0
R.GAGLIARDINI,5,2018-2019,INTER,11,INTER,GENOA,96',2,0,3,56,3,0,32,0,0,3,6,0,0,0
R.GAGLIARDINI,5,2018-2019,INTER,12,ATALANTA,INTER,98',0,0,1,44,1,0,27,2,0,1,7,1,0,0
R.GAGLIARDINI,5,2018-2019,INTER,13,INTER,FROSINONE,95',0,0,1,77,1,0,62,1,2,2,3,0,0,0
R.GAGLIARDINI,5,2018-2019,INTER,15,JUVENTUS,INTER,70',0,0,1,32,1,0,19,2,3,3,1,0,0,0
R.GAGLIARDINI,5,2018-2019,INTER,23,PARMA,INTER,7',0,0,0,6,0,0,6,1,0,0,0,0,0,0
R.GAGLIARDINI,5,2018-2019,INTER,24,INTER,SAMPDORIA,61',0,0,0,31,0,0,19,1,2,0,2,0,0,0
R.GAGLIARDINI,5,2018-2019,INTER,27,INTER,SPAL,101',1,0,2,58,1,0,45,5,2,3,4,1,0,0
R.GAGLIARDINI,5,2018-2019,INTER,28,MILAN,INTER,99',0,0,1,54,1,0,39,1,3,2,4,1,0,0
R.GAGLIARDINI,5,2018-2019,INTER,30,GENOA,INTER,91',2,0,2,129,2,0,111,0,0,4,6,0,0,0
R.GAGLIARDINI,5,2018-2019,INTER,31,INTER,ATALANTA,67',0,0,0,43,0,0,33,1,0,5,2,0,0,0
R.GAGLIARDINI,5,2018-2019,INTER,32,FROSINONE,INTER,21',0,0,0,23,0,0,15,1,0,1,1,0,0,0
R.GAGLIARDINI,5,2018-2019,INTER,36,INTER,CHIEVOVERONA,29',0,0,1,27,1,0,21,1,1,2,0,0,0,0
R.GAGLIARDINI,5,2018-2019,INTER,37,NAPOLI,INTER,59',0,0,0,59,0,0,50,1,0,2,2,0,0,0
