Name,#,Year,Team,Matchday,Team 1,Team 2,M,G,OG,AT,BP,SC,AS,P,FC,FS,R,LB,FYC,SYC,RC
D.CATALDI,32,2018-2019,LAZIO,1,LAZIO,NAPOLI,6',0,0,0,7,0,0,6,0,0,0,0,0,0,0
D.CATALDI,32,2018-2019,LAZIO,10,LAZIO,INTER,61',0,0,1,49,1,0,31,1,0,1,1,1,0,0
D.CATALDI,32,2018-2019,LAZIO,11,LAZIO,SPAL,93',1,0,1,87,1,1,60,1,0,3,1,0,0,0
D.CATALDI,32,2018-2019,LAZIO,15,LAZIO,SAMPDORIA,48',0,0,0,33,0,0,19,0,0,0,4,0,0,0
D.CATALDI,32,2018-2019,LAZIO,23,LAZIO,EMPOLI,35',0,0,0,15,0,0,10,2,0,1,1,0,0,0
D.CATALDI,32,2018-2019,LAZIO,24,GENOA,LAZIO,96',0,0,0,38,0,0,21,1,1,4,4,0,0,0
D.CATALDI,32,2018-2019,LAZIO,26,LAZIO,ROMA,17',1,0,1,7,1,0,4,0,0,2,0,1,0,0
D.CATALDI,32,2018-2019,LAZIO,28,LAZIO,PARMA,33',0,0,0,29,0,0,24,0,0,1,1,0,0,0
D.CATALDI,32,2018-2019,LAZIO,34,SAMPDORIA,LAZIO,79',0,0,0,47,0,0,37,0,1,1,1,0,0,0
D.CATALDI,32,2018-2019,LAZIO,36,CAGLIARI,LAZIO,34',0,0,0,21,0,0,17,0,1,3,0,0,0,0
D.CATALDI,32,2018-2019,LAZIO,37,LAZIO,BOLOGNA,28',0,0,1,27,0,0,16,0,0,0,1,0,0,0
D.CATALDI,32,2018-2019,LAZIO,38,TORINO,LAZIO,93',0,0,0,42,0,0,24,0,0,1,0,0,0,0
