Name,#,Year,Team,Matchday,Team 1,Team 2,M,G,OG,AT,BP,SC,AS,P,FC,FS,R,LB,FYC,SYC,RC
I.ABATE,20,2018-2019,MILAN,1,MILAN,GENOA,31',0,0,0,17,0,0,11,0,0,1,3,0,0,0
I.ABATE,20,2018-2019,MILAN,5,MILAN,ATALANTA,30',0,0,0,13,0,0,10,0,0,0,1,0,0,0
I.ABATE,20,2018-2019,MILAN,7,SASSUOLO,MILAN,89',0,0,0,61,0,0,44,0,0,4,2,0,0,0
I.ABATE,20,2018-2019,MILAN,8,MILAN,CHIEVOVERONA,94',0,0,1,103,1,0,86,0,1,4,5,0,0,0
I.ABATE,20,2018-2019,MILAN,9,INTER,MILAN,3',0,0,0,2,0,0,0,0,1,0,0,0,0,0
I.ABATE,20,2018-2019,MILAN,10,MILAN,SAMPDORIA,17',0,0,0,6,0,0,3,1,0,0,0,1,0,0
I.ABATE,20,2018-2019,MILAN,11,UDINESE,MILAN,103',0,0,0,46,0,0,28,1,0,7,3,0,0,0
I.ABATE,20,2018-2019,MILAN,12,MILAN,JUVENTUS,76',0,0,0,44,0,0,32,2,1,1,1,0,0,0
I.ABATE,20,2018-2019,MILAN,13,LAZIO,MILAN,97',0,0,0,46,0,0,32,0,0,3,3,0,0,0
I.ABATE,20,2018-2019,MILAN,14,MILAN,PARMA,96',0,0,0,55,0,0,48,0,0,5,0,0,0,0
I.ABATE,20,2018-2019,MILAN,15,MILAN,TORINO,98',0,0,0,56,0,0,44,1,0,4,0,1,0,0
I.ABATE,20,2018-2019,MILAN,17,MILAN,FIORENTINA,83',0,0,0,76,0,0,60,0,1,2,3,0,0,0
I.ABATE,20,2018-2019,MILAN,19,MILAN,SPAL,63',0,0,0,76,0,0,67,1,1,1,2,0,0,0
I.ABATE,20,2018-2019,MILAN,20,GENOA,MILAN,95',0,0,0,75,0,0,55,1,1,4,1,0,0,0
I.ABATE,20,2018-2019,MILAN,30,MILAN,UDINESE,71',0,0,0,68,0,0,52,1,0,2,3,0,0,0
I.ABATE,20,2018-2019,MILAN,35,MILAN,BOLOGNA,98',0,0,0,58,0,0,31,1,0,3,2,0,0,0
I.ABATE,20,2018-2019,MILAN,36,FIORENTINA,MILAN,95',0,0,0,59,0,0,43,1,0,1,1,0,0,0
I.ABATE,20,2018-2019,MILAN,37,MILAN,FROSINONE,84',0,0,0,84,0,0,75,1,0,2,0,1,0,0
I.ABATE,20,2018-2019,MILAN,38,SPAL,MILAN,68',0,0,0,37,0,0,28,1,0,0,5,1,0,0
