Name,#,Year,Team,Matchday,Team 1,Team 2,M,G,OG,AT,BP,SC,AS,P,FC,FS,R,LB,FYC,SYC,RC
K.GUNTER,3,2018-2019,GENOA,1,MILAN,GENOA,94',0,0,0,40,0,0,28,2,1,7,0,0,0,0
K.GUNTER,3,2018-2019,GENOA,2,GENOA,EMPOLI,23',0,0,0,9,0,0,4,0,1,0,0,0,0,0
K.GUNTER,3,2018-2019,GENOA,4,GENOA,BOLOGNA,99',0,0,0,49,1,0,37,0,1,1,0,0,0,0
K.GUNTER,3,2018-2019,GENOA,5,LAZIO,GENOA,96',0,0,0,34,0,0,25,1,0,1,0,0,0,0
K.GUNTER,3,2018-2019,GENOA,9,JUVENTUS,GENOA,15',0,0,0,1,0,0,0,0,0,0,0,0,0,0
K.GUNTER,3,2018-2019,GENOA,10,GENOA,UDINESE,21',0,0,0,5,0,0,5,0,0,0,0,0,0,0
K.GUNTER,3,2018-2019,GENOA,11,INTER,GENOA,96',0,0,0,43,0,0,30,2,0,6,1,1,0,0
K.GUNTER,3,2018-2019,GENOA,14,TORINO,GENOA,68',0,0,0,28,0,0,15,2,0,1,1,0,0,0
K.GUNTER,3,2018-2019,GENOA,15,GENOA,SPAL,49',0,0,0,8,0,0,3,0,0,1,0,0,0,0
K.GUNTER,3,2018-2019,GENOA,23,BOLOGNA,GENOA,95',0,0,0,40,0,0,33,0,0,4,3,0,0,0
K.GUNTER,3,2018-2019,GENOA,31,NAPOLI,GENOA,98',0,0,1,30,1,0,18,0,0,4,2,0,0,0
K.GUNTER,3,2018-2019,GENOA,34,SPAL,GENOA,46',0,0,0,35,0,0,25,0,0,2,0,0,0,0
K.GUNTER,3,2018-2019,GENOA,37,GENOA,CAGLIARI,96',0,0,0,69,0,0,55,0,2,2,1,0,0,0
K.GUNTER,3,2018-2019,GENOA,38,FIORENTINA,GENOA,10',0,0,0,7,0,0,7,0,0,0,1,0,0,0
