Name,#,Year,Team,Matchday,Team 1,Team 2,M,G,OG,AT,BP,SC,AS,P,FC,FS,R,LB,FYC,SYC,RC
BASTOS,15,2018-2019,LAZIO,1,LAZIO,NAPOLI,49',0,0,1,31,0,0,23,0,0,5,2,0,0,0
BASTOS,15,2018-2019,LAZIO,6,UDINESE,LAZIO,22',0,0,0,5,0,0,3,2,0,0,0,1,0,0
BASTOS,15,2018-2019,LAZIO,10,LAZIO,INTER,16',0,0,0,11,0,0,10,0,0,0,0,0,0,0
BASTOS,15,2018-2019,LAZIO,17,LAZIO,CAGLIARI,15',0,0,0,11,0,0,11,0,0,0,0,1,0,0
BASTOS,15,2018-2019,LAZIO,20,NAPOLI,LAZIO,69',0,0,0,39,0,0,32,0,0,2,1,0,0,0
BASTOS,15,2018-2019,LAZIO,21,LAZIO,JUVENTUS,92',0,0,0,28,0,0,18,1,1,5,0,0,0,0
BASTOS,15,2018-2019,LAZIO,22,FROSINONE,LAZIO,95',0,0,0,57,0,0,46,1,1,2,1,0,0,0
BASTOS,15,2018-2019,LAZIO,23,LAZIO,EMPOLI,94',0,0,0,53,0,0,37,1,0,2,2,0,0,0
BASTOS,15,2018-2019,LAZIO,26,LAZIO,ROMA,96',0,0,0,33,0,0,21,1,1,7,5,0,0,0
BASTOS,15,2018-2019,LAZIO,27,FIORENTINA,LAZIO,10',0,0,0,8,0,0,7,0,0,0,0,0,0,0
BASTOS,15,2018-2019,LAZIO,29,INTER,LAZIO,96',0,0,1,33,1,0,17,2,1,2,3,0,0,0
BASTOS,15,2018-2019,LAZIO,30,SPAL,LAZIO,99',0,0,1,63,1,0,49,0,1,2,3,0,0,0
BASTOS,15,2018-2019,LAZIO,32,MILAN,LAZIO,81',0,0,0,32,0,0,27,0,0,3,2,0,0,0
BASTOS,15,2018-2019,LAZIO,34,SAMPDORIA,LAZIO,96',0,0,0,59,0,0,48,0,0,0,1,0,0,0
BASTOS,15,2018-2019,LAZIO,35,LAZIO,ATALANTA,80',0,0,0,52,0,0,44,3,1,4,2,1,0,0
BASTOS,15,2018-2019,LAZIO,36,CAGLIARI,LAZIO,22',0,0,0,12,0,0,7,0,0,0,0,0,0,0
BASTOS,15,2018-2019,LAZIO,37,LAZIO,BOLOGNA,94',1,0,1,61,1,0,47,0,1,0,1,0,0,0
BASTOS,15,2018-2019,LAZIO,38,TORINO,LAZIO,93',0,0,0,49,0,0,31,1,0,2,0,0,0,0
