Name,#,Year,Team,Matchday,Team 1,Team 2,M,G,OG,AT,BP,SC,AS,P,FC,FS,R,LB,FYC,SYC,RC
L.INSIGNE,24,2018-2019,NAPOLI,1,LAZIO,NAPOLI,79',1,0,1,70,2,0,55,0,1,0,4,0,0,0
L.INSIGNE,24,2018-2019,NAPOLI,2,NAPOLI,MILAN,97',0,0,2,65,2,0,40,0,0,0,8,1,0,0
L.INSIGNE,24,2018-2019,NAPOLI,3,SAMPDORIA,NAPOLI,47',0,0,1,22,1,0,12,0,1,1,2,0,0,0
L.INSIGNE,24,2018-2019,NAPOLI,4,NAPOLI,FIORENTINA,82',1,0,4,52,8,0,27,0,0,0,7,0,0,0
L.INSIGNE,24,2018-2019,NAPOLI,5,TORINO,NAPOLI,97',2,0,3,68,3,0,48,2,1,0,3,0,0,0
L.INSIGNE,24,2018-2019,NAPOLI,6,NAPOLI,PARMA,68',1,0,2,78,2,1,57,1,2,0,5,0,0,0
L.INSIGNE,24,2018-2019,NAPOLI,7,JUVENTUS,NAPOLI,96',0,0,1,59,1,0,42,1,0,2,4,1,0,0
L.INSIGNE,24,2018-2019,NAPOLI,8,NAPOLI,SASSUOLO,42',1,0,2,33,1,0,26,0,0,0,2,0,0,0
L.INSIGNE,24,2018-2019,NAPOLI,10,NAPOLI,ROMA,95',0,0,1,52,4,0,24,0,1,2,10,0,0,0
L.INSIGNE,24,2018-2019,NAPOLI,11,NAPOLI,EMPOLI,95',1,0,2,70,2,1,46,0,0,1,7,0,0,0
L.INSIGNE,24,2018-2019,NAPOLI,12,GENOA,NAPOLI,95',0,0,2,74,2,0,47,0,0,1,11,1,0,0
L.INSIGNE,24,2018-2019,NAPOLI,13,NAPOLI,CHIEVOVERONA,94',0,0,2,74,4,0,49,0,1,1,6,0,0,0
L.INSIGNE,24,2018-2019,NAPOLI,14,ATALANTA,NAPOLI,95',0,0,2,82,4,1,62,0,0,1,0,0,0,0
L.INSIGNE,24,2018-2019,NAPOLI,15,NAPOLI,FROSINONE,76',0,0,2,52,1,1,38,0,1,1,6,0,0,0
L.INSIGNE,24,2018-2019,NAPOLI,16,CAGLIARI,NAPOLI,26',0,0,0,15,0,0,8,0,0,0,0,1,0,0
L.INSIGNE,24,2018-2019,NAPOLI,17,NAPOLI,SPAL,97',0,0,2,59,2,0,37,0,2,0,9,0,0,0
L.INSIGNE,24,2018-2019,NAPOLI,18,INTER,NAPOLI,97',0,0,2,37,2,0,22,0,0,2,3,0,0,1
L.INSIGNE,24,2018-2019,NAPOLI,21,MILAN,NAPOLI,89',0,0,2,62,1,0,37,0,1,0,3,0,0,0
L.INSIGNE,24,2018-2019,NAPOLI,22,NAPOLI,SAMPDORIA,83',1,0,4,58,2,0,40,0,0,1,5,0,0,0
L.INSIGNE,24,2018-2019,NAPOLI,23,FIORENTINA,NAPOLI,80',0,0,0,47,4,0,31,1,0,1,5,0,0,0
L.INSIGNE,24,2018-2019,NAPOLI,24,NAPOLI,TORINO,98',0,0,3,72,3,0,43,0,0,1,4,1,0,0
L.INSIGNE,24,2018-2019,NAPOLI,26,NAPOLI,JUVENTUS,98',0,0,3,87,1,1,62,1,1,1,5,0,0,0
L.INSIGNE,24,2018-2019,NAPOLI,27,SASSUOLO,NAPOLI,95',1,0,2,54,2,0,42,0,0,1,3,0,0,0
L.INSIGNE,24,2018-2019,NAPOLI,31,NAPOLI,GENOA,26',0,0,0,31,0,0,21,0,0,0,0,0,0,0
L.INSIGNE,24,2018-2019,NAPOLI,32,CHIEVOVERONA,NAPOLI,67',0,0,0,67,0,0,49,1,1,1,10,0,0,0
L.INSIGNE,24,2018-2019,NAPOLI,35,NAPOLI,CAGLIARI,103',1,0,1,70,1,0,52,0,0,0,8,1,0,0
L.INSIGNE,24,2018-2019,NAPOLI,37,NAPOLI,INTER,17',0,0,0,9,1,0,6,0,0,1,1,0,0,0
L.INSIGNE,24,2018-2019,NAPOLI,38,BOLOGNA,NAPOLI,64',0,0,2,42,2,0,29,0,0,0,1,0,0,0
