Name,#,Year,Team,Matchday,Team 1,Team 2,M,G,OG,AT,BP,SC,AS,P,FC,FS,R,LB,FYC,SYC,RC
D.BIRASCHI,14,2018-2019,GENOA,1,MILAN,GENOA,94',0,0,0,40,0,0,32,1,1,2,3,0,0,0
D.BIRASCHI,14,2018-2019,GENOA,2,GENOA,EMPOLI,97',0,0,0,15,0,0,6,0,0,1,1,0,0,0
D.BIRASCHI,14,2018-2019,GENOA,3,SASSUOLO,GENOA,99',0,0,0,74,0,0,49,3,3,8,2,0,0,0
D.BIRASCHI,14,2018-2019,GENOA,4,GENOA,BOLOGNA,99',0,0,1,47,0,0,35,1,3,7,3,0,0,0
D.BIRASCHI,14,2018-2019,GENOA,5,LAZIO,GENOA,96',0,0,0,58,0,0,31,1,2,2,2,0,0,0
D.BIRASCHI,14,2018-2019,GENOA,6,GENOA,CHIEVOVERONA,96',0,0,0,67,0,0,52,0,1,4,0,0,0,0
D.BIRASCHI,14,2018-2019,GENOA,7,FROSINONE,GENOA,94',0,0,0,73,0,0,53,1,1,5,5,0,0,0
D.BIRASCHI,14,2018-2019,GENOA,8,GENOA,PARMA,96',0,0,0,69,0,0,48,0,0,2,4,0,0,0
D.BIRASCHI,14,2018-2019,GENOA,9,JUVENTUS,GENOA,95',0,0,0,33,0,0,15,1,0,3,3,0,0,0
D.BIRASCHI,14,2018-2019,GENOA,10,GENOA,UDINESE,97',0,0,0,25,0,0,11,3,2,3,2,1,0,0
D.BIRASCHI,14,2018-2019,GENOA,11,INTER,GENOA,96',0,0,0,43,0,0,26,3,1,2,7,0,0,0
D.BIRASCHI,14,2018-2019,GENOA,12,GENOA,NAPOLI,95',0,1,0,24,0,0,10,0,0,4,5,0,0,0
D.BIRASCHI,14,2018-2019,GENOA,13,GENOA,SAMPDORIA,93',0,0,0,31,0,0,13,1,0,0,1,0,0,0
D.BIRASCHI,14,2018-2019,GENOA,14,TORINO,GENOA,98',0,0,0,57,0,0,19,1,1,5,4,1,0,0
D.BIRASCHI,14,2018-2019,GENOA,15,GENOA,SPAL,98',0,0,0,35,0,0,18,1,2,4,1,0,0,0
D.BIRASCHI,14,2018-2019,GENOA,16,ROMA,GENOA,95',0,0,0,41,0,0,29,3,0,2,5,0,0,0
D.BIRASCHI,14,2018-2019,GENOA,17,GENOA,ATALANTA,101',0,0,0,36,0,0,15,1,0,4,1,0,0,0
D.BIRASCHI,14,2018-2019,GENOA,18,CAGLIARI,GENOA,97',0,0,0,61,0,0,43,0,1,1,2,0,0,0
D.BIRASCHI,14,2018-2019,GENOA,19,GENOA,FIORENTINA,98',0,0,0,47,0,0,24,1,2,4,0,0,0,0
D.BIRASCHI,14,2018-2019,GENOA,20,GENOA,MILAN,78',0,0,0,31,1,0,18,0,2,4,2,0,0,0
D.BIRASCHI,14,2018-2019,GENOA,21,EMPOLI,GENOA,94',0,0,0,63,1,0,34,1,0,2,1,0,0,0
D.BIRASCHI,14,2018-2019,GENOA,22,GENOA,SASSUOLO,93',0,0,0,47,0,0,25,1,1,5,1,0,0,0
D.BIRASCHI,14,2018-2019,GENOA,23,BOLOGNA,GENOA,95',0,0,0,44,0,0,19,1,1,2,3,0,0,0
D.BIRASCHI,14,2018-2019,GENOA,24,GENOA,LAZIO,89',0,0,0,49,1,0,19,1,0,2,4,0,0,0
D.BIRASCHI,14,2018-2019,GENOA,25,CHIEVOVERONA,GENOA,96',0,0,0,72,0,0,27,4,4,2,1,1,0,0
D.BIRASCHI,14,2018-2019,GENOA,26,GENOA,FROSINONE,46',0,0,0,41,0,0,22,0,3,3,3,0,0,0
D.BIRASCHI,14,2018-2019,GENOA,30,GENOA,INTER,50',0,0,0,26,0,0,13,0,0,3,5,0,0,0
D.BIRASCHI,14,2018-2019,GENOA,31,NAPOLI,GENOA,98',0,0,1,32,0,0,18,0,0,0,0,0,0,0
D.BIRASCHI,14,2018-2019,GENOA,32,SAMPDORIA,GENOA,51',0,0,0,22,0,0,10,6,0,2,3,0,0,1
D.BIRASCHI,14,2018-2019,GENOA,34,SPAL,GENOA,25',0,0,0,7,0,0,1,0,0,0,1,0,0,0
D.BIRASCHI,14,2018-2019,GENOA,35,GENOA,ROMA,96',0,0,0,42,0,0,13,0,0,0,3,0,0,0
D.BIRASCHI,14,2018-2019,GENOA,36,ATALANTA,GENOA,94',0,0,0,50,0,0,28,2,1,3,0,0,0,0
D.BIRASCHI,14,2018-2019,GENOA,37,GENOA,CAGLIARI,83',0,0,0,67,0,0,41,1,1,4,5,0,0,0
D.BIRASCHI,14,2018-2019,GENOA,38,FIORENTINA,GENOA,96',0,0,0,42,0,0,26,0,0,3,3,0,0,0
