Name,#,Year,Team,Matchday,Team 1,Team 2,M,G,OG,AT,BP,SC,AS,P,FC,FS,R,LB,FYC,SYC,RC
ALLAN,5,2018-2019,NAPOLI,1,LAZIO,NAPOLI,97',0,0,0,85,0,1,63,1,3,8,1,0,0,0
ALLAN,5,2018-2019,NAPOLI,2,NAPOLI,MILAN,97',0,0,2,73,1,1,55,3,2,7,4,0,0,0
ALLAN,5,2018-2019,NAPOLI,3,SAMPDORIA,NAPOLI,95',0,0,0,72,1,0,50,2,5,8,6,1,0,0
ALLAN,5,2018-2019,NAPOLI,4,NAPOLI,FIORENTINA,95',0,0,0,93,1,0,75,2,6,7,2,0,0,0
ALLAN,5,2018-2019,NAPOLI,5,TORINO,NAPOLI,34',0,0,0,27,1,0,20,1,2,3,2,0,0,0
ALLAN,5,2018-2019,NAPOLI,6,NAPOLI,PARMA,93',0,0,0,95,0,0,88,1,0,1,4,0,0,0
ALLAN,5,2018-2019,NAPOLI,7,JUVENTUS,NAPOLI,96',0,0,0,75,0,0,61,2,6,7,3,0,0,0
ALLAN,5,2018-2019,NAPOLI,8,NAPOLI,SASSUOLO,37',0,0,0,33,0,0,24,0,1,3,1,0,0,0
ALLAN,5,2018-2019,NAPOLI,9,UDINESE,NAPOLI,100',0,0,0,82,0,0,73,2,1,6,2,1,0,0
ALLAN,5,2018-2019,NAPOLI,10,NAPOLI,ROMA,95',0,0,0,95,0,0,69,3,0,9,6,0,0,0
ALLAN,5,2018-2019,NAPOLI,11,NAPOLI,EMPOLI,32',0,0,0,30,0,0,22,0,0,1,2,0,0,0
ALLAN,5,2018-2019,NAPOLI,12,GENOA,NAPOLI,95',0,0,0,72,0,0,50,2,2,3,7,0,0,0
ALLAN,5,2018-2019,NAPOLI,13,NAPOLI,CHIEVOVERONA,35',0,0,0,39,0,0,34,1,1,0,0,0,0,0
ALLAN,5,2018-2019,NAPOLI,14,ATALANTA,NAPOLI,95',0,0,0,64,0,0,44,2,3,4,8,1,0,0
ALLAN,5,2018-2019,NAPOLI,15,NAPOLI,FROSINONE,94',0,0,0,99,0,0,84,1,2,5,3,0,0,0
ALLAN,5,2018-2019,NAPOLI,16,CAGLIARI,NAPOLI,99',0,0,0,72,0,0,57,1,1,2,3,0,0,0
ALLAN,5,2018-2019,NAPOLI,18,INTER,NAPOLI,97',0,0,0,71,0,0,55,1,1,4,4,1,0,0
ALLAN,5,2018-2019,NAPOLI,19,NAPOLI,BOLOGNA,98',0,0,0,65,0,0,52,3,1,2,4,1,0,0
ALLAN,5,2018-2019,NAPOLI,22,NAPOLI,SAMPDORIA,93',0,0,0,91,0,0,79,1,2,7,5,0,0,0
ALLAN,5,2018-2019,NAPOLI,23,FIORENTINA,NAPOLI,99',0,0,0,80,0,0,61,1,1,5,2,0,0,0
ALLAN,5,2018-2019,NAPOLI,24,NAPOLI,TORINO,98',0,0,0,71,0,0,53,6,3,7,4,1,0,0
ALLAN,5,2018-2019,NAPOLI,25,PARMA,NAPOLI,95',0,0,0,122,0,0,101,0,4,3,4,0,0,0
ALLAN,5,2018-2019,NAPOLI,26,NAPOLI,JUVENTUS,98',0,0,0,88,0,0,76,1,0,3,7,1,0,0
ALLAN,5,2018-2019,NAPOLI,27,SASSUOLO,NAPOLI,95',0,0,0,74,0,0,60,1,0,7,3,1,0,0
ALLAN,5,2018-2019,NAPOLI,28,NAPOLI,UDINESE,101',0,0,0,90,0,1,75,0,1,7,2,0,0,0
ALLAN,5,2018-2019,NAPOLI,29,ROMA,NAPOLI,96',0,0,0,89,0,0,77,1,3,4,2,0,0,0
ALLAN,5,2018-2019,NAPOLI,30,EMPOLI,NAPOLI,98',0,0,0,135,0,0,114,1,2,2,3,0,0,0
ALLAN,5,2018-2019,NAPOLI,31,NAPOLI,GENOA,72',0,0,0,70,0,0,59,2,2,3,1,1,0,0
ALLAN,5,2018-2019,NAPOLI,32,CHIEVOVERONA,NAPOLI,23',0,0,0,24,0,0,22,0,0,0,0,0,0,0
ALLAN,5,2018-2019,NAPOLI,33,NAPOLI,ATALANTA,95',0,0,0,74,0,0,51,4,3,5,2,0,0,0
ALLAN,5,2018-2019,NAPOLI,35,NAPOLI,CAGLIARI,62',0,0,0,52,0,0,42,2,1,2,3,0,0,0
ALLAN,5,2018-2019,NAPOLI,36,SPAL,NAPOLI,96',1,0,1,78,1,0,62,1,0,5,4,0,0,0
ALLAN,5,2018-2019,NAPOLI,37,NAPOLI,INTER,94',0,0,0,53,0,0,34,1,2,7,2,1,0,0
