Name,#,Year,Team,Matchday,Team 1,Team 2,M,G,OG,AT,BP,SC,AS,P,FC,FS,R,LB,FYC,SYC,RC
EVERTON LUIZ,25,2018-2019,SPAL,1,BOLOGNA,SPAL,25',0,0,0,16,0,0,8,1,0,0,1,0,0,0
EVERTON LUIZ,25,2018-2019,SPAL,2,SPAL,PARMA,32',0,0,0,18,0,0,13,0,1,1,1,0,0,0
EVERTON LUIZ,25,2018-2019,SPAL,4,SPAL,ATALANTA,23',0,0,0,6,0,0,3,0,1,0,0,1,0,0
EVERTON LUIZ,25,2018-2019,SPAL,6,SPAL,SASSUOLO,22',0,0,0,18,0,0,14,2,1,1,2,0,0,0
EVERTON LUIZ,25,2018-2019,SPAL,7,SAMPDORIA,SPAL,68',0,0,0,26,0,0,21,2,1,6,1,1,0,0
EVERTON LUIZ,25,2018-2019,SPAL,8,SPAL,INTER,15',0,0,0,8,0,0,4,1,0,2,0,1,0,0
EVERTON LUIZ,25,2018-2019,SPAL,9,ROMA,SPAL,30',0,0,0,3,0,0,1,0,0,0,2,1,0,0
EVERTON LUIZ,25,2018-2019,SPAL,10,SPAL,FROSINONE,38',0,0,0,25,0,0,18,0,0,2,2,0,0,0
EVERTON LUIZ,25,2018-2019,SPAL,11,LAZIO,SPAL,82',0,0,0,45,0,0,32,2,1,4,4,1,0,0
EVERTON LUIZ,25,2018-2019,SPAL,14,SPAL,EMPOLI,18',0,0,0,3,0,0,2,0,0,0,1,0,0,0
