Name,#,Year,Team,Matchday,Team 1,Team 2,M,G,OG,AT,BP,SC,AS,P,FC,FS,R,LB,FYC,SYC,RC
J.CAMPBELL,29,2018-2019,FROSINONE,2,FROSINONE,BOLOGNA,20',0,0,0,10,0,0,3,0,0,1,2,0,0,0
J.CAMPBELL,29,2018-2019,FROSINONE,4,FROSINONE,SAMPDORIA,22',0,0,0,8,0,0,5,0,0,0,0,0,0,0
J.CAMPBELL,29,2018-2019,FROSINONE,5,FROSINONE,JUVENTUS,71',0,0,0,23,0,0,9,1,1,0,5,0,0,0
J.CAMPBELL,29,2018-2019,FROSINONE,6,ROMA,FROSINONE,20',0,0,0,11,0,0,5,0,2,0,2,1,0,0
J.CAMPBELL,29,2018-2019,FROSINONE,7,FROSINONE,GENOA,62',0,0,1,33,1,0,15,1,2,0,3,1,0,0
J.CAMPBELL,29,2018-2019,FROSINONE,8,TORINO,FROSINONE,79',0,0,0,36,0,1,21,2,2,2,4,0,0,0
J.CAMPBELL,29,2018-2019,FROSINONE,9,FROSINONE,EMPOLI,65',0,0,0,28,1,1,15,1,1,1,1,0,0,0
J.CAMPBELL,29,2018-2019,FROSINONE,10,SPAL,FROSINONE,98',0,0,1,45,0,1,21,2,6,0,9,1,0,0
J.CAMPBELL,29,2018-2019,FROSINONE,11,PARMA,FROSINONE,80',0,0,0,33,0,0,19,1,2,3,2,0,0,0
J.CAMPBELL,29,2018-2019,FROSINONE,12,FROSINONE,FIORENTINA,62',0,0,0,40,0,0,15,0,3,2,6,0,0,0
J.CAMPBELL,29,2018-2019,FROSINONE,13,INTER,FROSINONE,16',0,0,0,5,0,0,2,0,0,0,0,0,0,0
J.CAMPBELL,29,2018-2019,FROSINONE,14,FROSINONE,CAGLIARI,71',0,0,1,39,1,0,19,2,3,2,2,0,0,0
J.CAMPBELL,29,2018-2019,FROSINONE,15,NAPOLI,FROSINONE,94',0,0,0,34,0,0,20,2,1,0,1,1,0,0
J.CAMPBELL,29,2018-2019,FROSINONE,16,FROSINONE,SASSUOLO,64',0,0,0,14,0,0,7,1,2,0,4,0,0,0
J.CAMPBELL,29,2018-2019,FROSINONE,17,UDINESE,FROSINONE,8',0,0,0,3,0,0,1,0,0,0,0,0,0,0
J.CAMPBELL,29,2018-2019,FROSINONE,19,CHIEVOVERONA,FROSINONE,14',0,0,0,8,0,0,3,0,2,1,1,0,0,0
J.CAMPBELL,29,2018-2019,FROSINONE,20,FROSINONE,ATALANTA,84',0,0,0,23,0,0,9,2,3,0,1,0,0,0
