Name,#,Year,Team,Matchday,Team 1,Team 2,M,G,OG,AT,BP,SC,AS,P,FC,FS,R,LB,FYC,SYC,RC
M.SVANBERG,32,2018-2019,BOLOGNA,4,GENOA,BOLOGNA,30',0,0,1,14,1,0,6,2,0,1,2,0,0,0
M.SVANBERG,32,2018-2019,BOLOGNA,5,BOLOGNA,ROMA,63',0,0,0,17,0,0,9,0,3,3,4,0,0,0
M.SVANBERG,32,2018-2019,BOLOGNA,7,BOLOGNA,UDINESE,81',0,0,0,28,2,1,17,1,1,5,0,1,0,0
M.SVANBERG,32,2018-2019,BOLOGNA,8,CAGLIARI,BOLOGNA,98',0,0,0,30,0,0,15,1,1,2,3,0,0,0
M.SVANBERG,32,2018-2019,BOLOGNA,9,BOLOGNA,TORINO,51',0,0,0,7,0,0,5,1,1,1,0,0,0,0
M.SVANBERG,32,2018-2019,BOLOGNA,10,SASSUOLO,BOLOGNA,74',0,0,2,20,1,0,11,2,1,0,2,1,0,0
M.SVANBERG,32,2018-2019,BOLOGNA,11,BOLOGNA,ATALANTA,84',0,0,0,23,0,0,10,1,5,2,2,0,0,0
M.SVANBERG,32,2018-2019,BOLOGNA,12,CHIEVOVERONA,BOLOGNA,94',0,0,0,36,1,0,21,2,0,3,2,0,0,0
M.SVANBERG,32,2018-2019,BOLOGNA,13,BOLOGNA,FIORENTINA,57',0,0,0,20,0,0,13,2,1,1,4,0,0,0
M.SVANBERG,32,2018-2019,BOLOGNA,14,SAMPDORIA,BOLOGNA,96',0,0,0,47,1,1,32,1,2,3,2,0,0,0
M.SVANBERG,32,2018-2019,BOLOGNA,15,EMPOLI,BOLOGNA,27',0,0,0,17,1,0,7,0,0,0,2,0,0,0
M.SVANBERG,32,2018-2019,BOLOGNA,16,BOLOGNA,MILAN,61',0,0,0,23,0,0,12,1,1,3,3,0,0,0
M.SVANBERG,32,2018-2019,BOLOGNA,17,PARMA,BOLOGNA,95',0,0,0,38,1,0,21,1,0,1,2,0,0,0
M.SVANBERG,32,2018-2019,BOLOGNA,18,BOLOGNA,LAZIO,93',0,0,0,35,0,0,24,1,4,2,1,0,0,0
M.SVANBERG,32,2018-2019,BOLOGNA,19,NAPOLI,BOLOGNA,74',0,0,0,16,0,0,10,1,1,1,0,0,0,0
M.SVANBERG,32,2018-2019,BOLOGNA,20,SPAL,BOLOGNA,19',0,0,0,6,0,0,2,0,3,1,0,0,0,0
M.SVANBERG,32,2018-2019,BOLOGNA,21,BOLOGNA,FROSINONE,18',0,0,0,10,1,0,6,0,0,0,0,0,0,0
M.SVANBERG,32,2018-2019,BOLOGNA,24,ROMA,BOLOGNA,28',0,0,0,15,0,0,7,0,1,0,0,0,0,0
M.SVANBERG,32,2018-2019,BOLOGNA,27,BOLOGNA,CAGLIARI,11',0,0,0,2,0,0,1,3,0,0,0,0,0,0
M.SVANBERG,32,2018-2019,BOLOGNA,28,TORINO,BOLOGNA,14',0,0,1,3,0,0,0,0,1,0,1,0,0,0
M.SVANBERG,32,2018-2019,BOLOGNA,35,MILAN,BOLOGNA,65',0,0,0,23,1,0,11,3,0,2,2,0,0,0
M.SVANBERG,32,2018-2019,BOLOGNA,36,BOLOGNA,PARMA,17',0,0,0,8,0,0,5,0,1,0,0,0,0,0
M.SVANBERG,32,2018-2019,BOLOGNA,38,BOLOGNA,NAPOLI,12',0,0,0,7,0,1,2,0,1,0,1,0,0,0
