Name,#,Year,Team,Matchday,Team 1,Team 2,M,G,OG,AT,BP,SC,AS,P,FC,FS,R,LB,FYC,SYC,RC
D.D'AMBROSIO,33,2018-2019,INTER,1,SASSUOLO,INTER,95',0,0,0,62,0,0,50,0,1,1,0,0,0,0
D.D'AMBROSIO,33,2018-2019,INTER,2,INTER,TORINO,96',0,0,0,89,0,0,68,3,3,2,2,0,0,0
D.D'AMBROSIO,33,2018-2019,INTER,3,BOLOGNA,INTER,87',0,0,0,83,0,0,68,2,2,4,3,0,0,0
D.D'AMBROSIO,33,2018-2019,INTER,4,INTER,PARMA,73',0,0,0,52,1,0,39,2,0,2,1,1,0,0
D.D'AMBROSIO,33,2018-2019,INTER,5,SAMPDORIA,INTER,99',0,0,1,57,1,0,38,0,1,8,5,0,0,0
D.D'AMBROSIO,33,2018-2019,INTER,6,INTER,FIORENTINA,98',1,0,1,65,1,0,34,6,2,4,3,0,0,0
D.D'AMBROSIO,33,2018-2019,INTER,7,INTER,CAGLIARI,95',0,0,0,68,0,0,51,1,0,1,2,0,0,0
D.D'AMBROSIO,33,2018-2019,INTER,11,INTER,GENOA,96',0,0,1,65,0,0,50,1,1,4,1,1,0,0
D.D'AMBROSIO,33,2018-2019,INTER,12,ATALANTA,INTER,98',0,0,0,60,0,0,37,4,1,1,3,0,0,0
D.D'AMBROSIO,33,2018-2019,INTER,13,INTER,FROSINONE,95',0,0,1,78,0,0,71,3,1,0,2,0,0,0
D.D'AMBROSIO,33,2018-2019,INTER,14,ROMA,INTER,95',0,0,0,64,0,1,42,3,0,3,2,0,0,0
D.D'AMBROSIO,33,2018-2019,INTER,17,CHIEVOVERONA,INTER,96',0,0,0,64,0,1,47,0,0,3,6,0,0,0
D.D'AMBROSIO,33,2018-2019,INTER,18,INTER,NAPOLI,97',0,0,0,56,0,0,43,1,0,1,1,0,0,0
D.D'AMBROSIO,33,2018-2019,INTER,19,EMPOLI,INTER,9',0,0,0,1,0,0,0,0,0,1,0,0,0,0
D.D'AMBROSIO,33,2018-2019,INTER,20,INTER,SASSUOLO,95',0,0,0,84,0,0,63,2,3,4,2,0,0,0
D.D'AMBROSIO,33,2018-2019,INTER,21,TORINO,INTER,98',0,0,1,60,1,0,37,1,1,0,3,1,0,0
D.D'AMBROSIO,33,2018-2019,INTER,23,PARMA,INTER,95',0,0,0,86,1,0,59,2,3,4,2,0,0,0
D.D'AMBROSIO,33,2018-2019,INTER,24,INTER,SAMPDORIA,98',1,0,1,51,1,0,36,1,0,4,2,1,0,0
D.D'AMBROSIO,33,2018-2019,INTER,25,FIORENTINA,INTER,105',0,0,0,56,0,0,31,3,2,2,3,0,0,0
D.D'AMBROSIO,33,2018-2019,INTER,26,CAGLIARI,INTER,99',0,0,1,99,1,0,70,0,1,1,0,0,0,0
D.D'AMBROSIO,33,2018-2019,INTER,28,MILAN,INTER,99',0,0,0,54,1,0,41,2,1,2,1,0,0,0
D.D'AMBROSIO,33,2018-2019,INTER,29,INTER,LAZIO,82',0,0,0,80,0,0,64,2,1,2,5,0,0,0
D.D'AMBROSIO,33,2018-2019,INTER,30,GENOA,INTER,91',0,0,0,90,0,0,78,3,1,1,4,0,0,0
D.D'AMBROSIO,33,2018-2019,INTER,31,INTER,ATALANTA,94',0,0,0,62,0,0,48,1,1,1,3,0,0,0
D.D'AMBROSIO,33,2018-2019,INTER,32,FROSINONE,INTER,95',0,0,0,100,0,1,81,0,2,3,3,0,0,0
D.D'AMBROSIO,33,2018-2019,INTER,33,INTER,ROMA,94',0,0,0,67,1,1,51,1,0,2,1,0,0,0
D.D'AMBROSIO,33,2018-2019,INTER,34,INTER,JUVENTUS,94',0,0,0,65,0,0,54,0,1,3,3,0,0,0
D.D'AMBROSIO,33,2018-2019,INTER,35,UDINESE,INTER,94',0,0,0,109,0,0,87,2,2,1,3,1,0,0
D.D'AMBROSIO,33,2018-2019,INTER,37,NAPOLI,INTER,94',0,0,0,70,0,0,58,0,1,0,4,0,0,0
D.D'AMBROSIO,33,2018-2019,INTER,38,INTER,EMPOLI,98',0,0,0,68,0,0,45,1,1,3,3,1,0,0
