Name,#,Year,Team,Matchday,Team 1,Team 2,M,G,OG,AT,BP,SC,AS,P,FC,FS,R,LB,FYC,SYC,RC
S.DE VRIJ,6,2018-2019,INTER,1,SASSUOLO,INTER,95',0,0,1,52,1,0,41,1,2,5,2,0,0,0
S.DE VRIJ,6,2018-2019,INTER,2,INTER,TORINO,96',1,0,1,56,1,0,46,1,0,3,0,1,0,0
S.DE VRIJ,6,2018-2019,INTER,3,BOLOGNA,INTER,95',0,0,0,80,0,0,73,0,0,4,2,0,0,0
S.DE VRIJ,6,2018-2019,INTER,4,INTER,PARMA,96',0,0,1,58,1,0,54,0,0,3,0,0,0,0
S.DE VRIJ,6,2018-2019,INTER,6,INTER,FIORENTINA,98',0,0,0,51,0,0,37,1,1,2,0,0,0,0
S.DE VRIJ,6,2018-2019,INTER,7,INTER,CAGLIARI,95',0,0,1,47,3,0,38,0,0,7,0,0,0,0
S.DE VRIJ,6,2018-2019,INTER,9,INTER,MILAN,99',0,0,1,74,1,0,66,0,0,2,3,0,0,0
S.DE VRIJ,6,2018-2019,INTER,11,INTER,GENOA,96',0,0,0,81,1,0,69,2,0,5,2,0,0,0
S.DE VRIJ,6,2018-2019,INTER,13,INTER,FROSINONE,95',0,0,0,66,0,0,61,0,0,2,1,0,0,0
S.DE VRIJ,6,2018-2019,INTER,14,ROMA,INTER,95',0,0,0,69,0,0,58,0,0,2,1,0,0,0
S.DE VRIJ,6,2018-2019,INTER,16,INTER,UDINESE,95',0,0,0,82,0,0,72,0,1,5,0,0,0,0
S.DE VRIJ,6,2018-2019,INTER,17,CHIEVOVERONA,INTER,96',0,0,0,64,0,0,50,1,0,4,3,0,0,0
S.DE VRIJ,6,2018-2019,INTER,18,INTER,NAPOLI,97',0,0,0,54,0,0,44,0,0,3,2,0,0,0
S.DE VRIJ,6,2018-2019,INTER,19,EMPOLI,INTER,96',0,0,0,64,0,0,55,0,0,1,0,0,0,0
S.DE VRIJ,6,2018-2019,INTER,20,INTER,SASSUOLO,95',0,0,0,69,0,0,63,1,0,3,0,0,0,0
S.DE VRIJ,6,2018-2019,INTER,21,TORINO,INTER,98',0,0,1,64,0,0,52,0,2,2,0,1,0,0
S.DE VRIJ,6,2018-2019,INTER,22,INTER,BOLOGNA,96',0,0,0,66,0,0,56,0,1,2,2,0,0,0
S.DE VRIJ,6,2018-2019,INTER,23,PARMA,INTER,95',0,0,0,59,0,0,51,1,0,1,0,0,0,0
S.DE VRIJ,6,2018-2019,INTER,24,INTER,SAMPDORIA,98',0,0,0,62,0,0,51,0,0,3,0,0,0,0
S.DE VRIJ,6,2018-2019,INTER,25,FIORENTINA,INTER,105',0,1,0,29,0,0,18,0,1,1,0,0,0,0
S.DE VRIJ,6,2018-2019,INTER,26,CAGLIARI,INTER,99',0,0,0,64,0,0,54,0,0,0,0,0,0,0
S.DE VRIJ,6,2018-2019,INTER,27,INTER,SPAL,101',0,0,0,56,0,0,46,0,0,1,2,0,0,0
S.DE VRIJ,6,2018-2019,INTER,28,MILAN,INTER,99',1,0,1,43,1,0,31,0,1,3,0,0,0,0
S.DE VRIJ,6,2018-2019,INTER,32,FROSINONE,INTER,95',0,0,0,87,0,0,82,1,0,3,0,0,0,0
S.DE VRIJ,6,2018-2019,INTER,33,INTER,ROMA,94',0,0,0,93,0,0,85,1,1,1,0,0,0,0
S.DE VRIJ,6,2018-2019,INTER,34,INTER,JUVENTUS,94',0,0,1,44,1,0,39,0,0,2,0,0,0,0
S.DE VRIJ,6,2018-2019,INTER,35,UDINESE,INTER,94',0,0,0,78,0,0,65,2,1,1,1,0,0,0
S.DE VRIJ,6,2018-2019,INTER,38,INTER,EMPOLI,98',0,0,1,44,1,0,29,0,1,3,1,0,0,0
