Name,#,Year,Team,Matchday,Team 1,Team 2,M,G,OG,AT,BP,SC,AS,P,FC,FS,R,LB,FYC,SYC,RC
M.PASQUAL,23,2018-2019,EMPOLI,1,EMPOLI,CAGLIARI,23',0,0,0,16,0,0,10,0,0,3,2,0,0,0
M.PASQUAL,23,2018-2019,EMPOLI,3,CHIEVOVERONA,EMPOLI,83',0,0,0,88,0,0,62,1,0,2,6,0,0,0
M.PASQUAL,23,2018-2019,EMPOLI,9,FROSINONE,EMPOLI,17',0,0,0,21,0,0,9,0,0,0,0,0,0,0
M.PASQUAL,23,2018-2019,EMPOLI,10,EMPOLI,JUVENTUS,26',0,0,0,32,0,0,18,0,4,1,3,0,0,0
M.PASQUAL,23,2018-2019,EMPOLI,11,NAPOLI,EMPOLI,27',0,0,0,29,0,0,14,0,1,0,1,0,0,0
M.PASQUAL,23,2018-2019,EMPOLI,13,EMPOLI,ATALANTA,94',0,0,0,63,0,1,35,0,0,1,2,0,0,0
M.PASQUAL,23,2018-2019,EMPOLI,14,SPAL,EMPOLI,95',0,0,0,61,0,0,37,2,0,1,3,0,0,0
M.PASQUAL,23,2018-2019,EMPOLI,15,EMPOLI,BOLOGNA,80',0,0,0,65,0,0,35,0,1,1,1,0,0,0
M.PASQUAL,23,2018-2019,EMPOLI,17,EMPOLI,SAMPDORIA,97',1,0,1,39,1,0,16,1,0,0,5,0,0,0
M.PASQUAL,23,2018-2019,EMPOLI,19,EMPOLI,INTER,38',0,0,0,21,0,0,10,0,0,0,0,0,0,0
M.PASQUAL,23,2018-2019,EMPOLI,20,CAGLIARI,EMPOLI,93',0,0,0,65,0,1,31,0,1,1,1,0,0,0
M.PASQUAL,23,2018-2019,EMPOLI,21,EMPOLI,GENOA,94',0,0,1,81,2,0,48,1,0,3,0,0,0,0
M.PASQUAL,23,2018-2019,EMPOLI,22,EMPOLI,CHIEVOVERONA,95',0,0,0,95,0,0,61,1,1,1,1,0,0,0
M.PASQUAL,23,2018-2019,EMPOLI,23,LAZIO,EMPOLI,89',0,0,0,84,0,0,57,1,0,2,6,0,0,0
M.PASQUAL,23,2018-2019,EMPOLI,24,EMPOLI,SASSUOLO,92',0,0,1,61,0,0,32,2,2,3,1,1,0,0
M.PASQUAL,23,2018-2019,EMPOLI,25,MILAN,EMPOLI,76',0,0,0,58,0,0,38,0,0,0,0,0,0,0
M.PASQUAL,23,2018-2019,EMPOLI,26,EMPOLI,PARMA,89',0,0,0,81,0,0,52,1,3,1,1,0,0,0
M.PASQUAL,23,2018-2019,EMPOLI,27,ROMA,EMPOLI,83',0,0,1,56,1,0,32,0,0,2,2,0,0,0
M.PASQUAL,23,2018-2019,EMPOLI,28,EMPOLI,FROSINONE,28',0,0,0,11,0,0,4,1,0,1,2,1,0,0
M.PASQUAL,23,2018-2019,EMPOLI,29,JUVENTUS,EMPOLI,14',0,0,0,7,0,0,4,1,0,0,1,0,0,0
M.PASQUAL,23,2018-2019,EMPOLI,32,ATALANTA,EMPOLI,83',0,0,0,53,0,0,36,1,1,0,4,0,0,0
M.PASQUAL,23,2018-2019,EMPOLI,34,BOLOGNA,EMPOLI,15',0,0,0,12,0,0,5,0,0,0,2,0,0,0
