Name,#,Year,Team,Matchday,Team 1,Team 2,M,G,OG,AT,BP,SC,AS,P,FC,FS,R,LB,FYC,SYC,RC
F.PISACANE,19,2018-2019,CAGLIARI,1,EMPOLI,CAGLIARI,73',0,0,0,33,0,0,25,1,0,0,1,1,0,0
F.PISACANE,19,2018-2019,CAGLIARI,6,CAGLIARI,SAMPDORIA,87',0,0,0,49,0,0,31,2,2,6,1,0,0,0
F.PISACANE,19,2018-2019,CAGLIARI,7,INTER,CAGLIARI,49',0,0,0,21,0,0,17,2,1,2,0,1,0,0
F.PISACANE,19,2018-2019,CAGLIARI,8,CAGLIARI,BOLOGNA,98',0,0,0,46,0,0,31,1,1,1,2,1,0,0
F.PISACANE,19,2018-2019,CAGLIARI,9,FIORENTINA,CAGLIARI,101',0,0,0,36,0,0,19,1,0,3,2,0,0,0
F.PISACANE,19,2018-2019,CAGLIARI,10,CAGLIARI,CHIEVOVERONA,94',0,0,0,72,0,0,60,1,2,1,2,0,0,0
F.PISACANE,19,2018-2019,CAGLIARI,11,JUVENTUS,CAGLIARI,97',0,0,0,45,0,0,39,1,1,2,1,1,0,0
F.PISACANE,19,2018-2019,CAGLIARI,16,CAGLIARI,NAPOLI,88',0,0,0,40,0,0,27,0,1,2,2,0,0,0
F.PISACANE,19,2018-2019,CAGLIARI,17,LAZIO,CAGLIARI,96',0,0,0,60,0,0,49,0,1,1,2,0,0,0
F.PISACANE,19,2018-2019,CAGLIARI,18,CAGLIARI,GENOA,97',0,0,0,60,0,0,37,0,0,0,1,0,0,0
F.PISACANE,19,2018-2019,CAGLIARI,19,UDINESE,CAGLIARI,96',0,0,0,69,0,0,48,1,0,1,2,0,0,0
F.PISACANE,19,2018-2019,CAGLIARI,20,CAGLIARI,EMPOLI,93',0,0,0,53,0,0,37,1,2,4,1,0,0,0
F.PISACANE,19,2018-2019,CAGLIARI,21,SASSUOLO,CAGLIARI,100',0,0,0,51,0,0,45,0,0,5,2,0,0,0
F.PISACANE,19,2018-2019,CAGLIARI,22,CAGLIARI,ATALANTA,96',0,0,0,71,0,0,52,0,0,1,1,0,0,0
F.PISACANE,19,2018-2019,CAGLIARI,23,MILAN,CAGLIARI,90',0,0,0,41,0,0,34,0,0,3,1,0,0,0
F.PISACANE,19,2018-2019,CAGLIARI,24,CAGLIARI,PARMA,95',0,0,0,55,0,0,37,1,0,7,2,0,0,0
F.PISACANE,19,2018-2019,CAGLIARI,25,SAMPDORIA,CAGLIARI,97',0,0,0,29,0,0,19,0,1,3,0,0,0,0
F.PISACANE,19,2018-2019,CAGLIARI,26,CAGLIARI,INTER,99',0,0,1,35,1,0,25,0,1,3,2,0,0,0
F.PISACANE,19,2018-2019,CAGLIARI,27,BOLOGNA,CAGLIARI,96',0,0,0,62,0,0,53,1,2,1,2,0,0,0
F.PISACANE,19,2018-2019,CAGLIARI,28,CAGLIARI,FIORENTINA,96',0,0,0,36,0,0,21,2,2,2,0,0,0,0
F.PISACANE,19,2018-2019,CAGLIARI,29,CHIEVOVERONA,CAGLIARI,94',1,0,1,50,1,0,36,0,1,2,1,0,0,0
F.PISACANE,19,2018-2019,CAGLIARI,30,CAGLIARI,JUVENTUS,94',0,0,0,45,0,0,36,1,0,1,2,0,0,0
F.PISACANE,19,2018-2019,CAGLIARI,32,TORINO,CAGLIARI,100',0,0,0,49,0,0,38,2,1,2,0,1,0,0
F.PISACANE,19,2018-2019,CAGLIARI,34,ROMA,CAGLIARI,93',0,0,0,73,0,0,64,1,0,4,1,1,0,0
F.PISACANE,19,2018-2019,CAGLIARI,35,NAPOLI,CAGLIARI,14',0,0,0,2,0,0,1,0,0,0,0,0,0,0
F.PISACANE,19,2018-2019,CAGLIARI,37,GENOA,CAGLIARI,96',0,0,0,46,0,0,32,0,0,1,2,0,0,0
F.PISACANE,19,2018-2019,CAGLIARI,38,CAGLIARI,UDINESE,96',0,0,0,54,1,1,42,3,1,4,2,0,0,0
