Name,#,Year,Team,Matchday,Team 1,Team 2,M,G,OG,AT,BP,SC,AS,P,FC,FS,R,LB,FYC,SYC,RC
K.MANOLAS,44,2018-2019,ROMA,1,TORINO,ROMA,99',0,0,0,53,0,0,48,2,0,7,0,0,0,0
K.MANOLAS,44,2018-2019,ROMA,2,ROMA,ATALANTA,94',1,0,1,44,1,0,31,2,3,5,4,0,0,0
K.MANOLAS,44,2018-2019,ROMA,3,MILAN,ROMA,96',0,0,0,50,0,0,41,0,0,4,2,0,0,0
K.MANOLAS,44,2018-2019,ROMA,4,ROMA,CHIEVOVERONA,97',0,0,0,79,0,0,75,2,2,1,0,0,0,0
K.MANOLAS,44,2018-2019,ROMA,5,BOLOGNA,ROMA,98',0,0,0,59,0,0,50,3,0,3,1,0,0,0
K.MANOLAS,44,2018-2019,ROMA,6,ROMA,FROSINONE,45',0,0,0,33,0,0,26,0,1,2,1,0,0,0
K.MANOLAS,44,2018-2019,ROMA,7,ROMA,LAZIO,97',0,0,0,35,0,0,21,2,0,2,2,0,0,0
K.MANOLAS,44,2018-2019,ROMA,8,EMPOLI,ROMA,93',0,0,0,84,0,0,79,0,0,3,1,0,0,0
K.MANOLAS,44,2018-2019,ROMA,10,NAPOLI,ROMA,76',0,0,0,43,0,0,32,1,1,6,1,1,0,0
K.MANOLAS,44,2018-2019,ROMA,12,ROMA,SAMPDORIA,95',0,0,0,45,0,0,41,1,1,1,1,0,0,0
K.MANOLAS,44,2018-2019,ROMA,14,ROMA,INTER,95',0,0,0,36,0,0,27,1,0,1,2,0,0,0
K.MANOLAS,44,2018-2019,ROMA,15,CAGLIARI,ROMA,96',0,0,0,33,0,1,21,1,0,2,2,0,0,0
K.MANOLAS,44,2018-2019,ROMA,16,ROMA,GENOA,95',0,0,0,45,0,0,34,1,0,3,0,0,0,0
K.MANOLAS,44,2018-2019,ROMA,17,JUVENTUS,ROMA,96',0,0,0,51,0,0,39,0,0,7,0,0,0,0
K.MANOLAS,44,2018-2019,ROMA,18,ROMA,SASSUOLO,95',0,0,0,31,0,0,17,0,0,3,1,0,0,0
K.MANOLAS,44,2018-2019,ROMA,19,PARMA,ROMA,61',0,0,0,38,0,0,34,0,0,5,1,0,0,0
K.MANOLAS,44,2018-2019,ROMA,20,ROMA,TORINO,97',0,0,0,40,0,0,26,3,1,5,2,0,0,0
K.MANOLAS,44,2018-2019,ROMA,21,ATALANTA,ROMA,95',0,0,0,23,0,0,15,1,0,4,0,1,0,0
K.MANOLAS,44,2018-2019,ROMA,22,ROMA,MILAN,95',0,0,0,56,0,0,44,3,1,5,1,1,0,0
K.MANOLAS,44,2018-2019,ROMA,24,ROMA,BOLOGNA,95',0,0,0,42,1,0,33,2,1,2,0,1,0,0
K.MANOLAS,44,2018-2019,ROMA,25,FROSINONE,ROMA,78',0,0,0,43,0,0,38,1,0,3,1,0,0,0
K.MANOLAS,44,2018-2019,ROMA,29,ROMA,NAPOLI,96',0,0,0,35,0,0,26,0,2,7,0,1,0,0
K.MANOLAS,44,2018-2019,ROMA,31,SAMPDORIA,ROMA,95',0,0,0,33,0,0,16,1,0,7,0,0,0,0
K.MANOLAS,44,2018-2019,ROMA,32,ROMA,UDINESE,94',0,0,1,33,1,0,26,0,2,2,1,0,0,0
K.MANOLAS,44,2018-2019,ROMA,34,ROMA,CAGLIARI,93',0,0,0,35,0,0,22,1,1,2,2,1,0,0
K.MANOLAS,44,2018-2019,ROMA,35,GENOA,ROMA,96',0,0,0,65,0,0,50,1,3,9,1,0,0,0
K.MANOLAS,44,2018-2019,ROMA,36,ROMA,JUVENTUS,93',0,0,0,27,0,0,22,0,0,2,2,0,0,0
