Name,#,Year,Team,Matchday,Team 1,Team 2,M,G,OG,AT,BP,SC,AS,P,FC,FS,R,LB,FYC,SYC,RC
ALEX SANDRO,12,2018-2019,JUVENTUS,1,CHIEVOVERONA,JUVENTUS,98',0,0,0,90,0,1,66,1,0,4,4,0,0,0
ALEX SANDRO,12,2018-2019,JUVENTUS,2,JUVENTUS,LAZIO,95',0,0,0,88,0,0,59,3,2,1,6,1,0,0
ALEX SANDRO,12,2018-2019,JUVENTUS,3,PARMA,JUVENTUS,97',0,0,0,93,0,0,68,1,2,0,0,0,0,0
ALEX SANDRO,12,2018-2019,JUVENTUS,4,JUVENTUS,SASSUOLO,83',0,0,0,65,0,0,45,3,2,3,3,1,0,0
ALEX SANDRO,12,2018-2019,JUVENTUS,5,FROSINONE,JUVENTUS,95',0,0,0,115,1,0,86,2,0,2,3,0,0,0
ALEX SANDRO,12,2018-2019,JUVENTUS,6,JUVENTUS,BOLOGNA,8',0,0,0,12,0,0,10,0,0,1,0,0,0,0
ALEX SANDRO,12,2018-2019,JUVENTUS,7,JUVENTUS,NAPOLI,96',0,0,0,73,0,0,52,2,3,11,4,1,0,0
ALEX SANDRO,12,2018-2019,JUVENTUS,8,UDINESE,JUVENTUS,95',0,0,0,81,0,0,62,2,0,3,4,0,0,0
ALEX SANDRO,12,2018-2019,JUVENTUS,9,JUVENTUS,GENOA,95',0,0,0,113,0,0,93,0,2,3,4,0,0,0
ALEX SANDRO,12,2018-2019,JUVENTUS,10,EMPOLI,JUVENTUS,98',0,0,3,88,1,0,57,1,3,2,7,0,0,0
ALEX SANDRO,12,2018-2019,JUVENTUS,11,JUVENTUS,CAGLIARI,23',0,0,0,12,0,0,7,0,1,0,0,0,0,0
ALEX SANDRO,12,2018-2019,JUVENTUS,12,MILAN,JUVENTUS,95',0,0,0,79,0,1,60,3,2,6,0,0,0,0
ALEX SANDRO,12,2018-2019,JUVENTUS,13,JUVENTUS,SPAL,86',0,0,0,62,0,0,46,2,2,5,4,0,0,0
ALEX SANDRO,12,2018-2019,JUVENTUS,16,TORINO,JUVENTUS,98',0,0,0,73,0,0,50,0,1,2,5,0,0,0
ALEX SANDRO,12,2018-2019,JUVENTUS,17,JUVENTUS,ROMA,96',0,0,2,76,2,0,49,3,4,1,0,0,0,0
ALEX SANDRO,12,2018-2019,JUVENTUS,18,ATALANTA,JUVENTUS,97',0,0,0,65,0,0,39,1,0,3,2,0,0,0
ALEX SANDRO,12,2018-2019,JUVENTUS,19,JUVENTUS,SAMPDORIA,102',0,0,1,92,0,0,55,1,3,4,8,0,0,0
ALEX SANDRO,12,2018-2019,JUVENTUS,20,JUVENTUS,CHIEVOVERONA,91',0,0,1,87,1,0,72,1,1,3,3,0,0,0
ALEX SANDRO,12,2018-2019,JUVENTUS,21,LAZIO,JUVENTUS,97',0,0,0,99,0,0,70,1,0,2,3,0,0,0
ALEX SANDRO,12,2018-2019,JUVENTUS,23,SASSUOLO,JUVENTUS,98',0,0,0,61,0,0,45,2,4,8,5,1,0,0
ALEX SANDRO,12,2018-2019,JUVENTUS,25,BOLOGNA,JUVENTUS,60',0,0,0,51,0,0,29,1,0,4,5,0,0,0
ALEX SANDRO,12,2018-2019,JUVENTUS,26,NAPOLI,JUVENTUS,98',0,0,0,57,0,0,41,4,2,4,1,1,0,0
ALEX SANDRO,12,2018-2019,JUVENTUS,27,JUVENTUS,UDINESE,95',0,0,0,92,1,1,76,2,3,1,0,0,0,0
ALEX SANDRO,12,2018-2019,JUVENTUS,28,GENOA,JUVENTUS,96',0,0,0,69,0,0,41,1,3,1,5,1,0,0
ALEX SANDRO,12,2018-2019,JUVENTUS,29,JUVENTUS,EMPOLI,61',0,0,0,38,0,0,25,1,1,4,2,0,0,0
ALEX SANDRO,12,2018-2019,JUVENTUS,30,CAGLIARI,JUVENTUS,94',0,0,0,73,0,0,45,2,3,4,5,0,0,0
ALEX SANDRO,12,2018-2019,JUVENTUS,31,JUVENTUS,MILAN,99',0,0,0,59,1,0,43,2,1,6,3,0,0,0
ALEX SANDRO,12,2018-2019,JUVENTUS,33,JUVENTUS,FIORENTINA,95',1,0,1,78,1,0,62,1,0,0,2,0,0,0
ALEX SANDRO,12,2018-2019,JUVENTUS,34,INTER,JUVENTUS,50',0,0,0,35,0,0,24,1,0,2,3,0,0,0
ALEX SANDRO,12,2018-2019,JUVENTUS,36,ROMA,JUVENTUS,9',0,0,0,4,0,0,3,0,1,0,0,0,0,0
ALEX SANDRO,12,2018-2019,JUVENTUS,37,JUVENTUS,ATALANTA,47',0,0,0,43,0,0,33,3,1,2,0,1,0,0
