Name,#,Year,Team,Matchday,Team 1,Team 2,M,GC,OG,S,STP,SF,FYC,SYC,RC
V.MILINKOVIC-SAVIC,32,2021-2022,TORINO,1,TORINO,ATALANTA,96',2,0,0,0,0,0,0,0
V.MILINKOVIC-SAVIC,32,2021-2022,TORINO,2,FIORENTINA,TORINO,100',2,0,5,1,0,0,0,0
V.MILINKOVIC-SAVIC,32,2021-2022,TORINO,3,TORINO,SALERNITANA,99',0,0,2,0,0,0,0,0
V.MILINKOVIC-SAVIC,32,2021-2022,TORINO,4,SASSUOLO,TORINO,96',0,0,2,1,0,0,0,0
V.MILINKOVIC-SAVIC,32,2021-2022,TORINO,5,TORINO,LAZIO,96',1,0,1,0,0,0,0,0
V.MILINKOVIC-SAVIC,32,2021-2022,TORINO,6,VENEZIA,TORINO,97',1,0,1,0,1,1,0,0
V.MILINKOVIC-SAVIC,32,2021-2022,TORINO,7,TORINO,JUVENTUS,94',1,0,2,0,0,0,0,0
V.MILINKOVIC-SAVIC,32,2021-2022,TORINO,8,NAPOLI,TORINO,98',1,0,2,1,1,1,0,0
V.MILINKOVIC-SAVIC,32,2021-2022,TORINO,9,TORINO,GENOA,94',2,0,2,0,0,0,0,0
V.MILINKOVIC-SAVIC,32,2021-2022,TORINO,10,MILAN,TORINO,95',1,0,1,0,0,0,0,0
V.MILINKOVIC-SAVIC,32,2021-2022,TORINO,11,TORINO,SAMPDORIA,93',0,0,1,0,0,0,0,0
V.MILINKOVIC-SAVIC,32,2021-2022,TORINO,12,SPEZIA,TORINO,97',1,0,2,0,0,0,0,0
V.MILINKOVIC-SAVIC,32,2021-2022,TORINO,13,TORINO,UDINESE,95',1,0,6,0,0,0,0,0
V.MILINKOVIC-SAVIC,32,2021-2022,TORINO,14,ROMA,TORINO,101',1,0,1,1,0,0,0,0
V.MILINKOVIC-SAVIC,32,2021-2022,TORINO,15,TORINO,EMPOLI,97',2,0,3,0,0,0,0,0
V.MILINKOVIC-SAVIC,32,2021-2022,TORINO,16,CAGLIARI,TORINO,95',1,0,1,1,0,0,0,0
