Name,#,Year,Team,Matchday,Team 1,Team 2,M,GC,OG,S,STP,SF,FYC,SYC,RC
S.ROMERO,88,2021-2022,VENEZIA,8,VENEZIA,FIORENTINA,95',0,0,2,1,0,0,0,0
S.ROMERO,88,2021-2022,VENEZIA,9,SASSUOLO,VENEZIA,95',3,0,5,1,0,0,0,0
S.ROMERO,88,2021-2022,VENEZIA,10,VENEZIA,SALERNITANA,98',2,0,5,1,0,0,0,0
S.ROMERO,88,2021-2022,VENEZIA,11,GENOA,VENEZIA,94',0,0,4,1,1,0,0,0
S.ROMERO,88,2021-2022,VENEZIA,12,VENEZIA,ROMA,98',2,0,7,0,0,1,0,0
S.ROMERO,88,2021-2022,VENEZIA,13,BOLOGNA,VENEZIA,95',0,0,6,2,0,1,0,0
S.ROMERO,88,2021-2022,VENEZIA,14,VENEZIA,INTER,97',2,0,9,0,0,0,0,0
S.ROMERO,88,2021-2022,VENEZIA,15,ATALANTA,VENEZIA,91',4,0,2,0,0,0,0,0
S.ROMERO,88,2021-2022,VENEZIA,16,VENEZIA,HELLAS VERONA,96',4,0,3,0,1,0,0,0
S.ROMERO,88,2021-2022,VENEZIA,17,VENEZIA,JUVENTUS,95',1,0,5,0,0,0,0,0
S.ROMERO,88,2021-2022,VENEZIA,18,SAMPDORIA,VENEZIA,95',1,0,6,1,0,0,0,0
S.ROMERO,88,2021-2022,VENEZIA,19,VENEZIA,LAZIO,97',3,0,1,0,0,0,0,0
