Name,#,Year,Team,Matchday,Team 1,Team 2,M,GC,OG,S,STP,SF,FYC,SYC,RC
D.OSPINA,25,2021-2022,NAPOLI,3,NAPOLI,JUVENTUS,96',1,0,3,0,0,0,0,0
D.OSPINA,25,2021-2022,NAPOLI,4,UDINESE,NAPOLI,94',0,0,1,0,0,0,0,0
D.OSPINA,25,2021-2022,NAPOLI,5,SAMPDORIA,NAPOLI,91',0,0,5,1,0,0,0,0
D.OSPINA,25,2021-2022,NAPOLI,6,NAPOLI,CAGLIARI,93',0,0,1,0,0,0,0,0
D.OSPINA,25,2021-2022,NAPOLI,7,FIORENTINA,NAPOLI,95',1,0,2,0,0,0,0,0
D.OSPINA,25,2021-2022,NAPOLI,8,NAPOLI,TORINO,98',0,0,3,1,0,0,0,0
D.OSPINA,25,2021-2022,NAPOLI,9,ROMA,NAPOLI,100',0,0,1,0,0,0,0,0
D.OSPINA,25,2021-2022,NAPOLI,10,NAPOLI,BOLOGNA,91',0,0,1,0,1,0,0,0
D.OSPINA,25,2021-2022,NAPOLI,11,SALERNITANA,NAPOLI,100',0,0,2,1,0,0,0,0
D.OSPINA,25,2021-2022,NAPOLI,12,NAPOLI,HELLAS VERONA,95',1,0,2,0,0,0,0,0
D.OSPINA,25,2021-2022,NAPOLI,13,INTER,NAPOLI,99',3,0,4,0,0,0,0,0
D.OSPINA,25,2021-2022,NAPOLI,14,NAPOLI,LAZIO,91',0,0,2,0,0,0,0,0
D.OSPINA,25,2021-2022,NAPOLI,15,SASSUOLO,NAPOLI,96',2,0,5,1,0,0,0,0
D.OSPINA,25,2021-2022,NAPOLI,16,NAPOLI,ATALANTA,94',3,0,4,1,0,0,0,0
D.OSPINA,25,2021-2022,NAPOLI,17,NAPOLI,EMPOLI,99',1,0,4,0,0,0,0,0
D.OSPINA,25,2021-2022,NAPOLI,18,MILAN,NAPOLI,96',0,0,2,0,0,0,0,0
D.OSPINA,25,2021-2022,NAPOLI,19,NAPOLI,SPEZIA,99',1,0,0,0,0,0,0,0
D.OSPINA,25,2021-2022,NAPOLI,20,JUVENTUS,NAPOLI,98',1,0,4,1,0,0,0,0
D.OSPINA,25,2021-2022,NAPOLI,21,NAPOLI,SAMPDORIA,96',0,0,1,0,0,0,0,0
D.OSPINA,25,2021-2022,NAPOLI,24,VENEZIA,NAPOLI,101',0,0,3,1,0,0,0,0
D.OSPINA,25,2021-2022,NAPOLI,25,NAPOLI,INTER,97',1,0,1,0,0,0,0,0
D.OSPINA,25,2021-2022,NAPOLI,26,CAGLIARI,NAPOLI,99',1,0,4,1,0,0,0,0
D.OSPINA,25,2021-2022,NAPOLI,27,LAZIO,NAPOLI,99',1,0,7,1,0,0,0,0
D.OSPINA,25,2021-2022,NAPOLI,28,NAPOLI,MILAN,99',1,0,6,1,0,0,0,0
D.OSPINA,25,2021-2022,NAPOLI,29,HELLAS VERONA,NAPOLI,99',1,0,0,0,0,0,0,0
D.OSPINA,25,2021-2022,NAPOLI,30,NAPOLI,UDINESE,97',1,0,2,1,0,0,0,0
