Name,#,Year,Team,Matchday,Team 1,Team 2,M,GC,OG,S,STP,SF,FYC,SYC,RC
M.MAIGNAN,16,2021-2022,MILAN,1,SAMPDORIA,MILAN,96',0,0,3,1,1,0,0,0
M.MAIGNAN,16,2021-2022,MILAN,2,MILAN,CAGLIARI,96',1,0,1,0,1,0,0,0
M.MAIGNAN,16,2021-2022,MILAN,3,MILAN,LAZIO,100',0,0,5,0,0,0,0,0
M.MAIGNAN,16,2021-2022,MILAN,4,JUVENTUS,MILAN,95',1,0,3,0,0,0,0,0
M.MAIGNAN,16,2021-2022,MILAN,5,MILAN,VENEZIA,95',0,0,2,0,1,0,0,0
M.MAIGNAN,16,2021-2022,MILAN,6,SPEZIA,MILAN,94',1,0,1,0,0,0,0,0
M.MAIGNAN,16,2021-2022,MILAN,7,ATALANTA,MILAN,97',2,0,3,1,0,0,0,0
M.MAIGNAN,16,2021-2022,MILAN,14,MILAN,SASSUOLO,95',3,0,3,1,1,0,0,0
M.MAIGNAN,16,2021-2022,MILAN,15,GENOA,MILAN,97',0,0,3,1,0,0,0,0
M.MAIGNAN,16,2021-2022,MILAN,16,MILAN,SALERNITANA,95',0,0,2,0,0,0,0,0
M.MAIGNAN,16,2021-2022,MILAN,17,UDINESE,MILAN,97',1,0,5,2,0,0,0,0
M.MAIGNAN,16,2021-2022,MILAN,18,MILAN,NAPOLI,96',1,0,1,1,0,0,0,0
M.MAIGNAN,16,2021-2022,MILAN,19,EMPOLI,MILAN,97',2,0,3,0,0,0,0,0
M.MAIGNAN,16,2021-2022,MILAN,20,MILAN,ROMA,99',1,0,4,1,0,0,0,0
M.MAIGNAN,16,2021-2022,MILAN,21,VENEZIA,MILAN,93',0,0,3,1,0,0,0,0
M.MAIGNAN,16,2021-2022,MILAN,22,MILAN,SPEZIA,99',2,0,4,0,0,0,0,0
M.MAIGNAN,16,2021-2022,MILAN,23,MILAN,JUVENTUS,95',0,0,0,0,0,0,0,0
M.MAIGNAN,16,2021-2022,MILAN,24,INTER,MILAN,98',1,0,4,0,0,0,0,0
M.MAIGNAN,16,2021-2022,MILAN,25,MILAN,SAMPDORIA,98',0,0,1,0,0,0,0,0
M.MAIGNAN,16,2021-2022,MILAN,26,SALERNITANA,MILAN,98',2,0,2,1,0,0,0,0
M.MAIGNAN,16,2021-2022,MILAN,27,MILAN,UDINESE,96',1,0,5,0,0,0,0,0
M.MAIGNAN,16,2021-2022,MILAN,28,NAPOLI,MILAN,99',0,0,2,0,0,1,0,0
M.MAIGNAN,16,2021-2022,MILAN,29,MILAN,EMPOLI,97',0,0,2,2,0,0,0,0
M.MAIGNAN,16,2021-2022,MILAN,30,CAGLIARI,MILAN,94',0,0,1,0,0,0,0,0
M.MAIGNAN,16,2021-2022,MILAN,31,MILAN,BOLOGNA,99',0,0,4,0,0,0,0,0
M.MAIGNAN,16,2021-2022,MILAN,32,TORINO,MILAN,97',0,0,3,0,0,0,0,0
M.MAIGNAN,16,2021-2022,MILAN,33,MILAN,GENOA,98',0,0,1,1,0,0,0,0
M.MAIGNAN,16,2021-2022,MILAN,34,LAZIO,MILAN,98',1,0,1,0,0,0,0,0
M.MAIGNAN,16,2021-2022,MILAN,35,MILAN,FIORENTINA,96',0,0,2,0,0,0,0,0
M.MAIGNAN,16,2021-2022,MILAN,36,HELLAS VERONA,MILAN,97',1,0,2,0,0,0,0,0
