Name,#,Year,Team,Matchday,Team 1,Team 2,M,G,OG,A,AT,BS,SC,FS,BP,AS,KP,P,P%,PA,R,FYC,SYC,RC
L.STULAC,5,2021-2022,EMPOLI,2,JUVENTUS,EMPOLI,25',0,0,0,0,0,0,0,14,0,0,6,67,4,1,0,0,0
L.STULAC,5,2021-2022,EMPOLI,3,EMPOLI,VENEZIA,36',0,0,0,0,0,0,3,27,0,0,17,85,13,2,0,0,0
L.STULAC,5,2021-2022,EMPOLI,5,CAGLIARI,EMPOLI,31',1,0,1,1,0,1,2,22,0,0,17,94,5,0,0,0,0
L.STULAC,5,2021-2022,EMPOLI,6,EMPOLI,BOLOGNA,24',0,0,0,0,0,0,0,9,1,0,6,100,5,3,0,0,0
L.STULAC,5,2021-2022,EMPOLI,7,ROMA,EMPOLI,23',0,0,0,0,0,0,0,24,0,0,15,83,12,0,0,0,0
L.STULAC,5,2021-2022,EMPOLI,8,EMPOLI,ATALANTA,95',0,0,1,0,0,0,3,62,1,0,44,85,17,2,1,0,0
L.STULAC,5,2021-2022,EMPOLI,9,SALERNITANA,EMPOLI,23',0,0,0,0,0,0,0,7,0,0,3,60,2,2,0,0,0
L.STULAC,5,2021-2022,EMPOLI,11,SASSUOLO,EMPOLI,81',0,0,1,0,0,1,4,70,0,0,45,88,18,3,0,0,0
L.STULAC,5,2021-2022,EMPOLI,12,EMPOLI,GENOA,62',0,0,0,0,0,0,0,46,0,0,30,81,8,4,0,0,0
L.STULAC,5,2021-2022,EMPOLI,13,HELLAS VERONA,EMPOLI,76',0,0,0,0,0,0,0,41,0,0,25,81,5,5,0,0,0
L.STULAC,5,2021-2022,EMPOLI,16,EMPOLI,UDINESE,24',0,0,0,0,0,0,0,9,0,0,6,86,1,3,0,0,0
L.STULAC,5,2021-2022,EMPOLI,17,NAPOLI,EMPOLI,66',0,0,0,0,0,0,0,49,0,0,41,98,18,6,0,0,0
L.STULAC,5,2021-2022,EMPOLI,19,EMPOLI,MILAN,10',0,0,0,0,0,0,0,10,0,0,8,80,3,1,0,0,0
L.STULAC,5,2021-2022,EMPOLI,20,LAZIO,EMPOLI,35',0,0,1,0,0,0,0,11,0,0,5,100,2,1,0,0,0
L.STULAC,5,2021-2022,EMPOLI,21,EMPOLI,SASSUOLO,47',0,0,1,1,0,0,0,21,0,0,16,80,7,0,0,0,0
L.STULAC,5,2021-2022,EMPOLI,22,VENEZIA,EMPOLI,9',0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
L.STULAC,5,2021-2022,EMPOLI,28,GENOA,EMPOLI,22',0,0,1,0,0,1,0,10,0,1,2,50,2,3,0,0,0
L.STULAC,5,2021-2022,EMPOLI,30,EMPOLI,HELLAS VERONA,25',0,0,0,0,0,0,0,9,0,0,4,57,3,2,0,0,0
L.STULAC,5,2021-2022,EMPOLI,31,FIORENTINA,EMPOLI,65',0,0,0,0,0,1,1,53,0,1,39,81,11,1,0,0,0
L.STULAC,5,2021-2022,EMPOLI,34,EMPOLI,NAPOLI,26',0,0,0,0,0,0,1,14,0,0,11,100,4,3,0,0,0
