Name,#,Year,Team,Matchday,Team 1,Team 2,M,G,OG,A,AT,BS,SC,FS,BP,AS,KP,P,P%,PA,R,FYC,SYC,RC
J.AKPA AKPRO,8,2021-2022,LAZIO,1,EMPOLI,LAZIO,45',0,0,0,0,0,0,1,25,0,0,13,81,8,3,0,0,0
J.AKPA AKPRO,8,2021-2022,LAZIO,4,LAZIO,CAGLIARI,7',0,0,0,0,0,0,0,6,0,0,4,100,2,0,0,0,0
J.AKPA AKPRO,8,2021-2022,LAZIO,5,TORINO,LAZIO,81',0,0,0,0,0,0,4,43,0,0,21,88,6,8,0,0,0
J.AKPA AKPRO,8,2021-2022,LAZIO,6,LAZIO,ROMA,29',0,0,1,0,0,0,0,10,0,0,3,60,1,2,0,0,0
J.AKPA AKPRO,8,2021-2022,LAZIO,7,BOLOGNA,LAZIO,24',0,0,0,0,0,0,1,17,0,0,10,100,7,0,0,0,0
J.AKPA AKPRO,8,2021-2022,LAZIO,8,LAZIO,INTER,11',0,0,0,0,0,0,1,4,0,0,2,100,0,1,0,0,0
