Name,#,Year,Team,Matchday,Team 1,Team 2,M,G,OG,A,AT,BS,SC,FS,BP,AS,KP,P,P%,PA,R,FYC,SYC,RC
N.GONZALEZ,22,2021-2022,FIORENTINA,1,ROMA,FIORENTINA,87',0,0,1,0,1,0,5,38,0,0,15,75,13,3,0,0,0
N.GONZALEZ,22,2021-2022,FIORENTINA,2,FIORENTINA,TORINO,88',1,0,2,1,0,1,7,36,0,2,14,67,14,3,0,0,0
N.GONZALEZ,22,2021-2022,FIORENTINA,3,ATALANTA,FIORENTINA,18',0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,0,0
N.GONZALEZ,22,2021-2022,FIORENTINA,4,GENOA,FIORENTINA,50',0,0,3,0,0,0,3,33,0,0,12,92,10,1,0,0,0
N.GONZALEZ,22,2021-2022,FIORENTINA,5,FIORENTINA,INTER,79',0,0,4,3,0,1,3,40,1,0,18,78,13,1,0,1,0
N.GONZALEZ,22,2021-2022,FIORENTINA,7,FIORENTINA,NAPOLI,95',0,0,0,0,0,0,3,52,0,0,14,78,11,1,0,0,0
N.GONZALEZ,22,2021-2022,FIORENTINA,8,VENEZIA,FIORENTINA,39',0,0,1,1,0,1,2,22,0,0,4,57,4,2,0,0,0
N.GONZALEZ,22,2021-2022,FIORENTINA,9,FIORENTINA,CAGLIARI,95',1,0,5,1,0,3,2,54,0,1,23,82,15,6,0,0,0
N.GONZALEZ,22,2021-2022,FIORENTINA,13,FIORENTINA,MILAN,27',0,0,0,0,0,1,1,21,1,0,12,92,7,1,0,0,0
N.GONZALEZ,22,2021-2022,FIORENTINA,14,EMPOLI,FIORENTINA,37',0,0,0,0,0,0,2,22,0,0,8,73,4,1,0,0,0
N.GONZALEZ,22,2021-2022,FIORENTINA,16,BOLOGNA,FIORENTINA,79',0,0,2,0,0,1,3,52,1,0,28,88,19,5,0,0,0
N.GONZALEZ,22,2021-2022,FIORENTINA,17,FIORENTINA,SALERNITANA,96',0,0,2,0,0,1,1,67,0,1,40,89,23,4,0,0,0
N.GONZALEZ,22,2021-2022,FIORENTINA,18,FIORENTINA,SASSUOLO,97',0,0,4,0,0,1,3,56,0,1,30,83,17,12,0,0,0
N.GONZALEZ,22,2021-2022,FIORENTINA,19,HELLAS VERONA,FIORENTINA,96',0,0,0,0,0,1,2,60,0,1,13,54,10,6,0,0,0
N.GONZALEZ,22,2021-2022,FIORENTINA,21,TORINO,FIORENTINA,79',0,0,6,1,0,0,5,42,0,0,17,94,8,4,0,0,0
