Name,#,Year,Team,Matchday,Team 1,Team 2,M,G,OG,A,AT,BS,SC,FS,BP,AS,KP,P,P%,PA,R,FYC,SYC,RC
D.LAZOVIC,8,2021-2022,HELLAS VERONA,1,HELLAS VERONA,SASSUOLO,101',0,0,2,0,1,0,0,52,1,0,28,85,21,2,0,0,0
D.LAZOVIC,8,2021-2022,HELLAS VERONA,2,HELLAS VERONA,INTER,96',0,0,0,0,0,0,1,43,0,0,22,73,10,3,0,0,0
D.LAZOVIC,8,2021-2022,HELLAS VERONA,3,BOLOGNA,HELLAS VERONA,98',0,0,0,0,0,0,0,62,0,0,37,84,21,2,0,0,0
D.LAZOVIC,8,2021-2022,HELLAS VERONA,4,HELLAS VERONA,ROMA,84',0,0,2,0,0,0,1,43,0,1,19,68,13,1,0,0,0
D.LAZOVIC,8,2021-2022,HELLAS VERONA,5,SALERNITANA,HELLAS VERONA,95',0,0,2,1,0,0,1,42,0,0,11,58,4,3,0,0,0
D.LAZOVIC,8,2021-2022,HELLAS VERONA,6,GENOA,HELLAS VERONA,46',0,0,0,0,0,0,0,30,0,0,13,59,4,0,0,0,0
D.LAZOVIC,8,2021-2022,HELLAS VERONA,7,HELLAS VERONA,SPEZIA,93',0,0,0,0,0,0,0,46,0,0,25,71,16,2,0,0,0
