Name,#,Year,Team,Matchday,Team 1,Team 2,M,G,OG,A,AT,BS,SC,FS,BP,AS,KP,P,P%,PA,R,FYC,SYC,RC
M.HONGLA,78,2021-2022,HELLAS VERONA,1,HELLAS VERONA,SASSUOLO,60',0,0,0,0,0,0,0,23,0,0,16,89,9,0,0,0,0
M.HONGLA,78,2021-2022,HELLAS VERONA,2,HELLAS VERONA,INTER,77',0,0,0,0,0,0,0,34,0,0,20,95,11,8,0,0,0
M.HONGLA,78,2021-2022,HELLAS VERONA,3,BOLOGNA,HELLAS VERONA,37',0,0,0,0,0,0,0,18,0,0,12,86,7,4,0,0,0
M.HONGLA,78,2021-2022,HELLAS VERONA,4,HELLAS VERONA,ROMA,17',0,0,0,0,0,0,0,6,0,0,1,33,0,1,1,0,0
M.HONGLA,78,2021-2022,HELLAS VERONA,5,SALERNITANA,HELLAS VERONA,98',0,0,0,0,0,0,0,51,0,0,26,68,18,3,0,0,0
M.HONGLA,78,2021-2022,HELLAS VERONA,9,HELLAS VERONA,LAZIO,15',0,0,0,0,0,0,0,10,0,0,9,100,5,0,0,0,0
M.HONGLA,78,2021-2022,HELLAS VERONA,10,UDINESE,HELLAS VERONA,46',0,0,0,0,0,0,1,29,0,0,21,88,10,1,0,0,0
M.HONGLA,78,2021-2022,HELLAS VERONA,13,HELLAS VERONA,EMPOLI,1',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M.HONGLA,78,2021-2022,HELLAS VERONA,18,TORINO,HELLAS VERONA,9',0,0,0,0,0,0,0,10,0,0,5,63,5,2,0,0,0
M.HONGLA,78,2021-2022,HELLAS VERONA,19,HELLAS VERONA,FIORENTINA,15',0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
M.HONGLA,78,2021-2022,HELLAS VERONA,29,HELLAS VERONA,NAPOLI,7',0,0,0,0,0,0,0,5,0,0,3,60,1,0,0,0,0
M.HONGLA,78,2021-2022,HELLAS VERONA,30,EMPOLI,HELLAS VERONA,93',0,0,1,0,0,0,2,65,0,0,40,77,30,9,0,0,0
M.HONGLA,78,2021-2022,HELLAS VERONA,31,HELLAS VERONA,GENOA,25',0,0,1,1,0,0,0,16,0,0,5,56,4,1,0,0,0
M.HONGLA,78,2021-2022,HELLAS VERONA,33,ATALANTA,HELLAS VERONA,16',0,0,1,0,0,0,0,12,0,0,8,80,5,2,0,0,0
