Name,#,Year,Team,Matchday,Team 1,Team 2,M,G,OG,A,AT,BS,SC,FS,BP,AS,KP,P,P%,PA,R,FYC,SYC,RC
MARIO RUI,6,2021-2022,NAPOLI,1,NAPOLI,VENEZIA,95',0,0,0,0,0,0,5,91,0,0,65,92,30,4,0,0,0
MARIO RUI,6,2021-2022,NAPOLI,2,GENOA,NAPOLI,93',0,0,0,0,0,0,3,79,1,0,46,82,22,5,1,0,0
MARIO RUI,6,2021-2022,NAPOLI,3,NAPOLI,JUVENTUS,91',0,0,1,0,0,0,2,87,0,0,61,90,50,1,0,0,0
MARIO RUI,6,2021-2022,NAPOLI,4,UDINESE,NAPOLI,87',0,0,2,1,0,0,2,92,1,1,76,96,30,2,1,0,0
MARIO RUI,6,2021-2022,NAPOLI,5,SAMPDORIA,NAPOLI,91',0,0,0,0,0,0,2,92,0,0,61,90,26,8,0,0,0
MARIO RUI,6,2021-2022,NAPOLI,6,NAPOLI,CAGLIARI,93',0,0,0,0,0,0,1,85,0,0,60,91,34,6,0,0,0
MARIO RUI,6,2021-2022,NAPOLI,7,FIORENTINA,NAPOLI,95',0,0,1,1,0,1,2,66,0,0,37,86,10,7,1,0,0
MARIO RUI,6,2021-2022,NAPOLI,8,NAPOLI,TORINO,98',0,0,0,0,0,0,2,68,0,0,32,78,16,3,0,0,0
MARIO RUI,6,2021-2022,NAPOLI,9,ROMA,NAPOLI,100',0,0,1,0,0,1,2,75,0,0,46,87,16,5,0,0,0
MARIO RUI,6,2021-2022,NAPOLI,10,NAPOLI,BOLOGNA,88',0,0,2,1,0,1,0,128,0,1,105,95,76,6,0,0,0
MARIO RUI,6,2021-2022,NAPOLI,11,SALERNITANA,NAPOLI,100',0,0,3,0,0,2,1,90,0,0,64,85,34,2,1,0,0
MARIO RUI,6,2021-2022,NAPOLI,12,NAPOLI,HELLAS VERONA,95',0,0,1,0,0,1,3,76,0,1,47,87,29,3,0,0,0
