Name,#,Year,Team,Matchday,Team 1,Team 2,M,G,OG,A,AT,BS,SC,FS,BP,AS,KP,P,P%,PA,R,FYC,SYC,RC
M.VELOSO,4,2021-2022,HELLAS VERONA,1,HELLAS VERONA,SASSUOLO,46',0,0,1,0,0,0,0,29,0,0,18,86,15,0,0,1,0
M.VELOSO,4,2021-2022,HELLAS VERONA,8,MILAN,HELLAS VERONA,62',0,0,0,0,0,0,0,34,1,0,17,74,11,2,1,0,0
M.VELOSO,4,2021-2022,HELLAS VERONA,9,HELLAS VERONA,LAZIO,69',0,0,1,0,0,0,0,46,1,1,29,78,16,2,1,0,0
M.VELOSO,4,2021-2022,HELLAS VERONA,10,UDINESE,HELLAS VERONA,97',0,0,1,0,0,1,0,96,0,0,78,95,38,5,0,0,0
M.VELOSO,4,2021-2022,HELLAS VERONA,11,HELLAS VERONA,JUVENTUS,95',0,0,0,0,0,0,1,73,0,0,48,77,33,6,0,0,0
M.VELOSO,4,2021-2022,HELLAS VERONA,12,NAPOLI,HELLAS VERONA,95',0,0,0,0,0,0,0,65,0,0,52,87,33,15,1,0,0
M.VELOSO,4,2021-2022,HELLAS VERONA,13,HELLAS VERONA,EMPOLI,98',0,0,2,0,0,2,1,76,0,2,51,84,37,10,0,0,0
M.VELOSO,4,2021-2022,HELLAS VERONA,14,SAMPDORIA,HELLAS VERONA,20',0,0,1,0,0,1,0,14,0,1,11,85,6,3,0,0,0
M.VELOSO,4,2021-2022,HELLAS VERONA,15,HELLAS VERONA,CAGLIARI,78',0,0,2,1,0,2,1,72,0,2,53,90,33,9,0,0,0
M.VELOSO,4,2021-2022,HELLAS VERONA,16,VENEZIA,HELLAS VERONA,58',0,0,2,1,0,1,1,52,0,1,33,83,19,5,0,0,0
M.VELOSO,4,2021-2022,HELLAS VERONA,17,HELLAS VERONA,ATALANTA,34',0,0,1,0,0,1,0,42,0,1,23,68,16,4,0,0,0
M.VELOSO,4,2021-2022,HELLAS VERONA,18,TORINO,HELLAS VERONA,74',0,0,0,0,0,1,1,36,0,1,16,59,4,6,0,0,0
M.VELOSO,4,2021-2022,HELLAS VERONA,19,HELLAS VERONA,FIORENTINA,46',0,0,0,0,0,0,0,27,0,0,14,78,7,7,0,0,0
M.VELOSO,4,2021-2022,HELLAS VERONA,20,SPEZIA,HELLAS VERONA,95',0,0,2,1,0,2,1,68,0,2,40,89,23,6,1,0,0
M.VELOSO,4,2021-2022,HELLAS VERONA,21,HELLAS VERONA,SALERNITANA,98',0,0,2,1,0,6,1,107,1,5,66,87,58,5,0,0,0
M.VELOSO,4,2021-2022,HELLAS VERONA,22,SASSUOLO,HELLAS VERONA,97',0,0,1,0,0,3,0,63,0,3,35,78,24,10,0,0,0
M.VELOSO,4,2021-2022,HELLAS VERONA,23,HELLAS VERONA,BOLOGNA,65',0,0,0,0,0,1,1,40,0,1,29,83,12,7,0,0,0
M.VELOSO,4,2021-2022,HELLAS VERONA,24,JUVENTUS,HELLAS VERONA,45',0,0,0,0,0,0,2,43,0,0,29,88,12,8,0,0,0
M.VELOSO,4,2021-2022,HELLAS VERONA,33,ATALANTA,HELLAS VERONA,23',0,0,0,0,0,0,0,9,0,0,3,75,3,1,0,0,0
M.VELOSO,4,2021-2022,HELLAS VERONA,34,HELLAS VERONA,SAMPDORIA,2',0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
M.VELOSO,4,2021-2022,HELLAS VERONA,35,CAGLIARI,HELLAS VERONA,33',0,0,1,0,0,1,0,23,0,1,9,56,6,6,0,0,0
M.VELOSO,4,2021-2022,HELLAS VERONA,38,LAZIO,HELLAS VERONA,99',0,0,0,0,0,0,0,51,0,0,38,97,15,7,1,0,0
