Name,#,Year,Team,Matchday,Team 1,Team 2,M,G,OG,A,AT,BS,SC,FS,BP,AS,KP,P,P%,PA,R,FYC,SYC,RC
H.CALHANOGLU,20,2021-2022,INTER,1,INTER,GENOA,77',1,0,2,1,1,1,0,66,1,2,46,85,31,1,0,0,0
H.CALHANOGLU,20,2021-2022,INTER,2,HELLAS VERONA,INTER,88',0,0,2,1,0,0,1,61,0,0,30,71,23,2,0,0,0
H.CALHANOGLU,20,2021-2022,INTER,3,SAMPDORIA,INTER,70',0,0,2,0,0,1,2,37,0,0,16,64,6,4,0,0,0
H.CALHANOGLU,20,2021-2022,INTER,5,FIORENTINA,INTER,84',0,0,2,1,0,1,0,39,1,0,21,91,14,3,1,0,0
H.CALHANOGLU,20,2021-2022,INTER,6,INTER,ATALANTA,57',0,0,3,0,0,0,0,41,0,0,22,79,11,2,1,0,0
H.CALHANOGLU,20,2021-2022,INTER,7,SASSUOLO,INTER,58',0,0,0,0,0,0,1,39,0,0,22,81,11,1,0,0,0
H.CALHANOGLU,20,2021-2022,INTER,8,LAZIO,INTER,10',0,0,0,0,0,0,1,11,0,0,7,88,6,0,0,0,0
H.CALHANOGLU,20,2021-2022,INTER,9,INTER,JUVENTUS,65',0,0,2,0,0,1,0,58,0,0,32,80,19,3,0,0,0
H.CALHANOGLU,20,2021-2022,INTER,11,INTER,UDINESE,70',0,0,0,0,0,0,1,67,0,0,44,86,37,2,0,0,0
H.CALHANOGLU,20,2021-2022,INTER,12,MILAN,INTER,95',1,0,5,1,0,1,4,75,0,1,42,88,24,12,0,0,0
H.CALHANOGLU,20,2021-2022,INTER,13,INTER,NAPOLI,63',1,0,2,1,0,3,1,46,1,2,29,91,21,8,1,0,0
H.CALHANOGLU,20,2021-2022,INTER,14,VENEZIA,INTER,57',1,0,4,1,0,2,2,54,0,2,41,91,29,7,0,0,0
H.CALHANOGLU,20,2021-2022,INTER,15,INTER,SPEZIA,70',0,0,3,2,0,6,0,84,0,6,57,90,48,5,0,0,0
H.CALHANOGLU,20,2021-2022,INTER,16,ROMA,INTER,84',1,0,2,1,0,1,2,81,1,0,62,93,31,6,0,0,0
H.CALHANOGLU,20,2021-2022,INTER,17,INTER,CAGLIARI,77',1,0,3,1,0,3,1,90,1,2,62,90,50,5,0,0,0
