Name,#,Year,Team,Matchday,Team 1,Team 2,M,GC,OG,S,STP,SF,FYC,SYC,RC
R.OLSEN,90,2019-2020,CAGLIARI,2,CAGLIARI,INTER,98',2,0,4,0,0,0,0,0
R.OLSEN,90,2019-2020,CAGLIARI,3,PARMA,CAGLIARI,104',1,0,6,1,0,0,0,0
R.OLSEN,90,2019-2020,CAGLIARI,4,CAGLIARI,GENOA,95',1,0,1,0,0,0,0,0
R.OLSEN,90,2019-2020,CAGLIARI,5,NAPOLI,CAGLIARI,96',0,0,5,2,0,0,0,0
R.OLSEN,90,2019-2020,CAGLIARI,6,CAGLIARI,HELLAS VERONA,93',1,0,3,0,0,0,0,0
R.OLSEN,90,2019-2020,CAGLIARI,7,ROMA,CAGLIARI,105',1,0,6,1,0,0,0,0
R.OLSEN,90,2019-2020,CAGLIARI,8,CAGLIARI,SPAL,97',0,0,5,2,0,0,0,0
R.OLSEN,90,2019-2020,CAGLIARI,9,TORINO,CAGLIARI,95',1,0,4,0,0,0,0,0
R.OLSEN,90,2019-2020,CAGLIARI,10,CAGLIARI,BOLOGNA,96',2,0,3,0,1,0,0,0
R.OLSEN,90,2019-2020,CAGLIARI,11,ATALANTA,CAGLIARI,94',0,0,3,1,0,0,0,0
R.OLSEN,90,2019-2020,CAGLIARI,12,CAGLIARI,FIORENTINA,95',2,0,5,1,0,0,0,0
R.OLSEN,90,2019-2020,CAGLIARI,13,LECCE,CAGLIARI,91',1,0,6,0,0,0,0,1
R.OLSEN,90,2019-2020,CAGLIARI,18,JUVENTUS,CAGLIARI,94',4,0,5,0,1,0,0,0
R.OLSEN,90,2019-2020,CAGLIARI,19,CAGLIARI,MILAN,96',2,0,2,0,0,0,0,0
R.OLSEN,90,2019-2020,CAGLIARI,20,BRESCIA,CAGLIARI,95',2,0,3,0,0,0,0,0
R.OLSEN,90,2019-2020,CAGLIARI,26,CAGLIARI,ROMA,97',4,0,8,0,1,0,0,0
R.OLSEN,90,2019-2020,CAGLIARI,27,SPAL,CAGLIARI,100',0,0,2,0,0,0,0,0
