Name,#,Year,Team,Matchday,Team 1,Team 2,M,GC,OG,S,STP,SF,FYC,SYC,RC
M.SILVESTRI,1,2019-2020,HELLAS VERONA,1,HELLAS VERONA,BOLOGNA,96',1,0,4,0,0,0,0,0
M.SILVESTRI,1,2019-2020,HELLAS VERONA,2,LECCE,HELLAS VERONA,98',0,0,3,0,0,0,0,0
M.SILVESTRI,1,2019-2020,HELLAS VERONA,3,HELLAS VERONA,MILAN,98',1,0,3,0,1,1,0,0
M.SILVESTRI,1,2019-2020,HELLAS VERONA,4,JUVENTUS,HELLAS VERONA,96',2,0,1,0,0,0,0,0
M.SILVESTRI,1,2019-2020,HELLAS VERONA,5,HELLAS VERONA,UDINESE,96',0,0,3,0,0,0,0,0
M.SILVESTRI,1,2019-2020,HELLAS VERONA,6,CAGLIARI,HELLAS VERONA,93',1,0,3,0,0,0,0,0
M.SILVESTRI,1,2019-2020,HELLAS VERONA,7,HELLAS VERONA,SAMPDORIA,96',0,0,2,0,0,0,0,0
M.SILVESTRI,1,2019-2020,HELLAS VERONA,8,NAPOLI,HELLAS VERONA,93',2,0,4,1,0,0,0,0
M.SILVESTRI,1,2019-2020,HELLAS VERONA,9,HELLAS VERONA,SASSUOLO,94',1,0,3,0,1,0,0,0
M.SILVESTRI,1,2019-2020,HELLAS VERONA,10,PARMA,HELLAS VERONA,94',0,0,5,1,0,0,0,0
M.SILVESTRI,1,2019-2020,HELLAS VERONA,11,HELLAS VERONA,BRESCIA,100',1,0,2,0,1,0,0,0
M.SILVESTRI,1,2019-2020,HELLAS VERONA,12,INTER,HELLAS VERONA,96',2,0,10,0,2,0,0,0
M.SILVESTRI,1,2019-2020,HELLAS VERONA,13,HELLAS VERONA,FIORENTINA,97',0,0,2,0,0,0,0,0
M.SILVESTRI,1,2019-2020,HELLAS VERONA,14,HELLAS VERONA,ROMA,99',3,0,2,0,0,0,0,0
M.SILVESTRI,1,2019-2020,HELLAS VERONA,15,ATALANTA,HELLAS VERONA,98',3,0,7,0,0,0,0,0
M.SILVESTRI,1,2019-2020,HELLAS VERONA,16,HELLAS VERONA,TORINO,97',3,0,5,0,0,0,0,0
M.SILVESTRI,1,2019-2020,HELLAS VERONA,17,LAZIO,HELLAS VERONA,96',0,0,5,0,0,0,0,0
M.SILVESTRI,1,2019-2020,HELLAS VERONA,18,SPAL,HELLAS VERONA,95',0,0,2,0,0,0,0,0
M.SILVESTRI,1,2019-2020,HELLAS VERONA,19,HELLAS VERONA,GENOA,95',1,0,2,0,0,0,0,0
M.SILVESTRI,1,2019-2020,HELLAS VERONA,20,BOLOGNA,HELLAS VERONA,99',1,0,1,0,0,0,0,0
M.SILVESTRI,1,2019-2020,HELLAS VERONA,21,HELLAS VERONA,LECCE,96',0,0,0,0,0,0,0,0
M.SILVESTRI,1,2019-2020,HELLAS VERONA,22,MILAN,HELLAS VERONA,97',1,0,5,0,0,1,0,0
M.SILVESTRI,1,2019-2020,HELLAS VERONA,23,HELLAS VERONA,JUVENTUS,97',1,0,3,1,1,0,0,0
M.SILVESTRI,1,2019-2020,HELLAS VERONA,24,UDINESE,HELLAS VERONA,97',0,0,6,0,0,0,0,0
M.SILVESTRI,1,2019-2020,HELLAS VERONA,25,HELLAS VERONA,CAGLIARI,94',1,0,3,0,1,0,0,0
M.SILVESTRI,1,2019-2020,HELLAS VERONA,26,SAMPDORIA,HELLAS VERONA,97',2,0,3,1,0,0,0,0
M.SILVESTRI,1,2019-2020,HELLAS VERONA,27,HELLAS VERONA,NAPOLI,100',2,0,6,0,0,0,0,0
M.SILVESTRI,1,2019-2020,HELLAS VERONA,28,SASSUOLO,HELLAS VERONA,99',3,0,6,1,0,0,0,0
M.SILVESTRI,1,2019-2020,HELLAS VERONA,29,HELLAS VERONA,PARMA,99',2,0,3,0,0,0,0,0
M.SILVESTRI,1,2019-2020,HELLAS VERONA,30,BRESCIA,HELLAS VERONA,100',2,0,2,0,0,0,0,0
M.SILVESTRI,1,2019-2020,HELLAS VERONA,31,HELLAS VERONA,INTER,98',2,0,5,0,1,0,0,0
M.SILVESTRI,1,2019-2020,HELLAS VERONA,32,FIORENTINA,HELLAS VERONA,100',1,0,3,0,1,0,0,0
M.SILVESTRI,1,2019-2020,HELLAS VERONA,33,ROMA,HELLAS VERONA,101',2,0,3,0,0,0,0,0
M.SILVESTRI,1,2019-2020,HELLAS VERONA,34,HELLAS VERONA,ATALANTA,93',1,0,6,0,0,0,0,0
M.SILVESTRI,1,2019-2020,HELLAS VERONA,35,TORINO,HELLAS VERONA,96',1,0,2,0,0,0,0,0
