Name,#,Year,Team,Matchday,Team 1,Team 2,M,GC,OG,S,STP,SF,FYC,SYC,RC
RAFAEL,1,2019-2020,CAGLIARI,1,CAGLIARI,BRESCIA,100',1,0,2,0,0,0,0,0
RAFAEL,1,2019-2020,CAGLIARI,13,LECCE,CAGLIARI,10',1,0,0,0,0,0,0,0
RAFAEL,1,2019-2020,CAGLIARI,14,CAGLIARI,SAMPDORIA,102',3,0,2,0,0,0,0,0
RAFAEL,1,2019-2020,CAGLIARI,15,SASSUOLO,CAGLIARI,96',2,0,0,0,0,0,0,0
RAFAEL,1,2019-2020,CAGLIARI,16,CAGLIARI,LAZIO,100',2,0,4,2,0,0,0,0
RAFAEL,1,2019-2020,CAGLIARI,17,UDINESE,CAGLIARI,99',2,0,0,0,0,0,0,0
