Name,#,Year,Team,Matchday,Team 1,Team 2,M,GC,OG,S,STP,SF,FYC,SYC,RC
K.LETICA,25,2019-2020,SPAL,27,SPAL,CAGLIARI,100',1,0,3,0,1,0,0,0
K.LETICA,25,2019-2020,SPAL,28,NAPOLI,SPAL,100',3,0,7,1,1,0,0,0
K.LETICA,25,2019-2020,SPAL,29,SPAL,MILAN,102',2,0,8,1,0,1,0,0
K.LETICA,25,2019-2020,SPAL,30,SAMPDORIA,SPAL,98',3,0,2,0,1,0,0,0
K.LETICA,25,2019-2020,SPAL,31,SPAL,UDINESE,96',3,0,1,0,0,0,0,0
K.LETICA,25,2019-2020,SPAL,32,GENOA,SPAL,99',2,0,6,0,1,0,0,0
K.LETICA,25,2019-2020,SPAL,33,SPAL,INTER,92',4,0,3,0,0,0,0,0
K.LETICA,25,2019-2020,SPAL,34,BRESCIA,SPAL,96',2,0,3,1,0,0,0,0
K.LETICA,25,2019-2020,SPAL,35,SPAL,ROMA,93',6,0,3,0,0,0,0,0
K.LETICA,25,2019-2020,SPAL,37,HELLAS VERONA,SPAL,96',3,0,6,0,0,0,0,0
