Name,#,Year,Team,Matchday,Team 1,Team 2,M,GC,OG,S,STP,SF,FYC,SYC,RC
B.DRAGOWSKI,69,2019-2020,FIORENTINA,1,FIORENTINA,NAPOLI,97',4,0,2,0,0,0,0,0
B.DRAGOWSKI,69,2019-2020,FIORENTINA,2,GENOA,FIORENTINA,97',2,0,6,1,0,0,0,0
B.DRAGOWSKI,69,2019-2020,FIORENTINA,3,FIORENTINA,JUVENTUS,97',0,0,4,0,0,0,0,0
B.DRAGOWSKI,69,2019-2020,FIORENTINA,4,ATALANTA,FIORENTINA,99',2,0,1,0,0,1,0,0
B.DRAGOWSKI,69,2019-2020,FIORENTINA,5,FIORENTINA,SAMPDORIA,98',1,0,1,0,0,0,0,0
B.DRAGOWSKI,69,2019-2020,FIORENTINA,6,MILAN,FIORENTINA,96',1,0,2,0,0,0,0,0
B.DRAGOWSKI,69,2019-2020,FIORENTINA,7,FIORENTINA,UDINESE,97',0,0,1,0,0,0,0,0
B.DRAGOWSKI,69,2019-2020,FIORENTINA,8,BRESCIA,FIORENTINA,100',0,0,1,0,0,0,0,0
B.DRAGOWSKI,69,2019-2020,FIORENTINA,9,FIORENTINA,LAZIO,101',2,0,6,0,2,0,0,0
B.DRAGOWSKI,69,2019-2020,FIORENTINA,10,SASSUOLO,FIORENTINA,98',1,0,4,0,2,0,0,0
B.DRAGOWSKI,69,2019-2020,FIORENTINA,11,FIORENTINA,PARMA,95',1,0,2,0,0,0,0,0
B.DRAGOWSKI,69,2019-2020,FIORENTINA,12,CAGLIARI,FIORENTINA,95',5,0,3,0,0,0,0,0
B.DRAGOWSKI,69,2019-2020,FIORENTINA,13,HELLAS VERONA,FIORENTINA,97',1,0,6,2,0,0,0,0
B.DRAGOWSKI,69,2019-2020,FIORENTINA,14,FIORENTINA,LECCE,96',1,0,5,1,1,0,0,0
B.DRAGOWSKI,69,2019-2020,FIORENTINA,15,TORINO,FIORENTINA,96',2,0,2,0,0,0,0,0
B.DRAGOWSKI,69,2019-2020,FIORENTINA,16,FIORENTINA,INTER,99',1,0,5,1,0,0,0,0
B.DRAGOWSKI,69,2019-2020,FIORENTINA,17,FIORENTINA,ROMA,98',4,0,2,0,0,0,0,0
B.DRAGOWSKI,69,2019-2020,FIORENTINA,18,BOLOGNA,FIORENTINA,97',1,0,6,1,1,0,0,0
B.DRAGOWSKI,69,2019-2020,FIORENTINA,19,FIORENTINA,SPAL,95',0,0,3,0,1,0,0,0
B.DRAGOWSKI,69,2019-2020,FIORENTINA,20,NAPOLI,FIORENTINA,96',0,0,4,0,0,0,0,0
B.DRAGOWSKI,69,2019-2020,FIORENTINA,21,FIORENTINA,GENOA,97',0,0,7,0,1,0,0,0
B.DRAGOWSKI,69,2019-2020,FIORENTINA,22,JUVENTUS,FIORENTINA,98',3,0,4,1,0,0,0,0
B.DRAGOWSKI,69,2019-2020,FIORENTINA,23,FIORENTINA,ATALANTA,96',2,0,4,0,0,0,0,0
B.DRAGOWSKI,69,2019-2020,FIORENTINA,24,SAMPDORIA,FIORENTINA,95',1,0,6,2,1,0,0,0
B.DRAGOWSKI,69,2019-2020,FIORENTINA,25,FIORENTINA,MILAN,97',1,0,2,0,0,0,0,0
B.DRAGOWSKI,69,2019-2020,FIORENTINA,26,UDINESE,FIORENTINA,94',0,0,2,1,0,0,0,0
B.DRAGOWSKI,69,2019-2020,FIORENTINA,27,FIORENTINA,BRESCIA,97',1,0,2,0,0,0,0,0
B.DRAGOWSKI,69,2019-2020,FIORENTINA,28,LAZIO,FIORENTINA,98',2,0,2,1,0,0,0,0
B.DRAGOWSKI,69,2019-2020,FIORENTINA,29,FIORENTINA,SASSUOLO,98',3,0,5,0,2,0,0,0
B.DRAGOWSKI,69,2019-2020,FIORENTINA,31,FIORENTINA,CAGLIARI,99',0,0,7,1,0,0,0,0
B.DRAGOWSKI,69,2019-2020,FIORENTINA,32,FIORENTINA,HELLAS VERONA,100',1,0,4,1,1,0,0,0
