Name,#,Year,Team,Matchday,Team 1,Team 2,M,GC,OG,S,STP,SF,FYC,SYC,RC
J.MUSSO,1,2019-2020,UDINESE,1,UDINESE,MILAN,100',0,0,0,0,0,0,0,0
J.MUSSO,1,2019-2020,UDINESE,2,UDINESE,PARMA,97',3,0,0,0,0,0,0,0
J.MUSSO,1,2019-2020,UDINESE,3,INTER,UDINESE,97',1,0,8,0,2,0,0,0
J.MUSSO,1,2019-2020,UDINESE,4,UDINESE,BRESCIA,99',1,0,3,1,0,0,0,0
J.MUSSO,1,2019-2020,UDINESE,5,HELLAS VERONA,UDINESE,96',0,0,4,1,0,0,0,0
J.MUSSO,1,2019-2020,UDINESE,6,UDINESE,BOLOGNA,97',0,0,4,1,1,0,0,0
J.MUSSO,1,2019-2020,UDINESE,7,FIORENTINA,UDINESE,97',1,0,2,1,0,0,0,0
J.MUSSO,1,2019-2020,UDINESE,8,UDINESE,TORINO,94',0,0,3,0,0,0,0,0
J.MUSSO,1,2019-2020,UDINESE,9,ATALANTA,UDINESE,95',7,0,8,0,0,0,0,0
J.MUSSO,1,2019-2020,UDINESE,10,UDINESE,ROMA,95',4,0,2,0,1,0,0,0
J.MUSSO,1,2019-2020,UDINESE,11,GENOA,UDINESE,95',1,0,1,0,0,0,0,0
J.MUSSO,1,2019-2020,UDINESE,12,UDINESE,SPAL,98',0,0,4,1,1,0,0,0
J.MUSSO,1,2019-2020,UDINESE,13,SAMPDORIA,UDINESE,100',2,0,10,0,1,0,0,0
J.MUSSO,1,2019-2020,UDINESE,14,LAZIO,UDINESE,95',3,0,3,0,1,0,0,0
J.MUSSO,1,2019-2020,UDINESE,15,UDINESE,NAPOLI,95',1,0,2,0,0,0,0,0
J.MUSSO,1,2019-2020,UDINESE,16,JUVENTUS,UDINESE,96',3,0,7,1,0,0,0,0
J.MUSSO,1,2019-2020,UDINESE,17,UDINESE,CAGLIARI,99',1,0,0,0,0,0,0,0
J.MUSSO,1,2019-2020,UDINESE,18,LECCE,UDINESE,98',0,0,6,0,0,0,0,0
J.MUSSO,1,2019-2020,UDINESE,19,UDINESE,SASSUOLO,94',0,0,4,0,1,0,0,0
J.MUSSO,1,2019-2020,UDINESE,20,MILAN,UDINESE,94',3,0,6,0,0,0,0,0
J.MUSSO,1,2019-2020,UDINESE,21,PARMA,UDINESE,97',2,0,3,0,0,0,0,0
J.MUSSO,1,2019-2020,UDINESE,22,UDINESE,INTER,95',2,0,7,0,0,0,0,0
J.MUSSO,1,2019-2020,UDINESE,23,BRESCIA,UDINESE,97',1,0,6,0,0,0,0,0
J.MUSSO,1,2019-2020,UDINESE,24,UDINESE,HELLAS VERONA,97',0,0,5,1,0,0,0,0
J.MUSSO,1,2019-2020,UDINESE,25,BOLOGNA,UDINESE,99',1,0,3,0,0,0,0,0
J.MUSSO,1,2019-2020,UDINESE,26,UDINESE,FIORENTINA,94',0,0,4,0,0,0,0,0
J.MUSSO,1,2019-2020,UDINESE,27,TORINO,UDINESE,98',1,0,2,0,0,0,0,0
J.MUSSO,1,2019-2020,UDINESE,28,UDINESE,ATALANTA,94',3,0,10,1,0,0,0,0
J.MUSSO,1,2019-2020,UDINESE,29,ROMA,UDINESE,97',0,0,5,0,0,0,0,0
J.MUSSO,1,2019-2020,UDINESE,30,UDINESE,GENOA,99',2,0,2,0,2,0,0,0
J.MUSSO,1,2019-2020,UDINESE,31,SPAL,UDINESE,96',0,0,3,0,0,0,0,0
J.MUSSO,1,2019-2020,UDINESE,32,UDINESE,SAMPDORIA,95',3,0,3,0,0,0,0,0
J.MUSSO,1,2019-2020,UDINESE,33,UDINESE,LAZIO,98',0,0,3,0,0,0,0,0
J.MUSSO,1,2019-2020,UDINESE,34,NAPOLI,UDINESE,99',2,0,7,0,0,0,0,0
J.MUSSO,1,2019-2020,UDINESE,35,UDINESE,JUVENTUS,98',1,0,4,0,0,0,0,0
J.MUSSO,1,2019-2020,UDINESE,36,CAGLIARI,UDINESE,100',0,0,8,0,2,0,0,0
J.MUSSO,1,2019-2020,UDINESE,37,UDINESE,LECCE,98',2,0,4,0,0,0,0,0
J.MUSSO,1,2019-2020,UDINESE,38,SASSUOLO,UDINESE,98',0,0,13,0,1,1,0,0
