Name,#,Year,Team,Matchday,Team 1,Team 2,M,GC,OG,S,STP,SF,FYC,SYC,RC
A.MERET,1,2019-2020,NAPOLI,1,FIORENTINA,NAPOLI,97',3,0,3,0,0,0,0,0
A.MERET,1,2019-2020,NAPOLI,2,JUVENTUS,NAPOLI,96',4,0,4,0,0,0,0,0
A.MERET,1,2019-2020,NAPOLI,3,NAPOLI,SAMPDORIA,98',0,0,2,1,0,0,0,0
A.MERET,1,2019-2020,NAPOLI,5,NAPOLI,CAGLIARI,96',1,0,0,0,0,0,0,0
A.MERET,1,2019-2020,NAPOLI,7,TORINO,NAPOLI,97',0,0,4,0,0,0,0,0
A.MERET,1,2019-2020,NAPOLI,8,NAPOLI,HELLAS VERONA,93',0,0,5,0,0,0,0,0
A.MERET,1,2019-2020,NAPOLI,10,NAPOLI,ATALANTA,102',2,0,4,1,1,0,0,0
A.MERET,1,2019-2020,NAPOLI,11,ROMA,NAPOLI,99',2,0,4,1,1,0,0,0
A.MERET,1,2019-2020,NAPOLI,13,MILAN,NAPOLI,95',1,0,2,1,0,0,0,0
A.MERET,1,2019-2020,NAPOLI,15,UDINESE,NAPOLI,95',1,0,0,0,0,0,0,0
A.MERET,1,2019-2020,NAPOLI,16,NAPOLI,PARMA,100',2,0,3,0,0,0,0,0
A.MERET,1,2019-2020,NAPOLI,17,SASSUOLO,NAPOLI,96',1,0,3,0,0,0,0,0
A.MERET,1,2019-2020,NAPOLI,18,NAPOLI,INTER,96',3,0,5,1,0,0,0,0
A.MERET,1,2019-2020,NAPOLI,21,NAPOLI,JUVENTUS,95',1,0,4,1,0,0,0,0
A.MERET,1,2019-2020,NAPOLI,22,SAMPDORIA,NAPOLI,99',2,0,6,0,1,0,0,0
A.MERET,1,2019-2020,NAPOLI,28,NAPOLI,SPAL,100',1,0,2,0,0,0,0,0
A.MERET,1,2019-2020,NAPOLI,29,ATALANTA,NAPOLI,68',2,0,0,0,0,0,0,0
A.MERET,1,2019-2020,NAPOLI,30,NAPOLI,ROMA,97',1,0,2,0,0,0,0,0
A.MERET,1,2019-2020,NAPOLI,31,GENOA,NAPOLI,97',1,0,2,0,0,0,0,0
A.MERET,1,2019-2020,NAPOLI,33,BOLOGNA,NAPOLI,95',1,0,0,0,0,0,0,0
A.MERET,1,2019-2020,NAPOLI,35,PARMA,NAPOLI,99',2,0,0,0,0,0,0,0
A.MERET,1,2019-2020,NAPOLI,37,INTER,NAPOLI,101',2,0,3,0,1,0,0,0
