Name,#,Year,Team,Matchday,Team 1,Team 2,M,GC,OG,S,STP,SF,FYC,SYC,RC
M.PERIN,1,2019-2020,GENOA,18,GENOA,SASSUOLO,97',1,0,2,0,0,0,0,0
M.PERIN,1,2019-2020,GENOA,19,HELLAS VERONA,GENOA,95',2,0,7,1,0,0,0,0
M.PERIN,1,2019-2020,GENOA,20,GENOA,ROMA,96',3,0,5,0,0,0,0,0
M.PERIN,1,2019-2020,GENOA,21,FIORENTINA,GENOA,97',0,0,4,0,0,0,0,0
M.PERIN,1,2019-2020,GENOA,22,ATALANTA,GENOA,99',2,0,7,0,1,1,0,0
M.PERIN,1,2019-2020,GENOA,23,GENOA,CAGLIARI,98',0,0,5,0,1,0,0,0
M.PERIN,1,2019-2020,GENOA,24,BOLOGNA,GENOA,96',0,0,6,1,2,0,0,0
M.PERIN,1,2019-2020,GENOA,25,GENOA,LAZIO,95',3,0,5,1,0,0,0,0
M.PERIN,1,2019-2020,GENOA,26,MILAN,GENOA,96',1,0,3,0,0,0,0,0
M.PERIN,1,2019-2020,GENOA,27,GENOA,PARMA,93',4,0,4,0,0,0,0,0
M.PERIN,1,2019-2020,GENOA,28,BRESCIA,GENOA,100',2,0,2,0,0,0,0,0
M.PERIN,1,2019-2020,GENOA,29,GENOA,JUVENTUS,95',3,0,6,0,0,0,0,0
M.PERIN,1,2019-2020,GENOA,30,UDINESE,GENOA,99',2,0,4,0,1,0,0,0
M.PERIN,1,2019-2020,GENOA,31,GENOA,NAPOLI,97',2,0,9,0,1,0,0,0
M.PERIN,1,2019-2020,GENOA,32,GENOA,SPAL,99',0,0,0,0,0,0,0,0
M.PERIN,1,2019-2020,GENOA,33,TORINO,GENOA,98',3,0,1,0,1,0,0,0
M.PERIN,1,2019-2020,GENOA,34,GENOA,LECCE,100',1,0,0,0,0,0,0,0
M.PERIN,1,2019-2020,GENOA,35,SAMPDORIA,GENOA,99',1,0,5,1,1,0,0,0
M.PERIN,1,2019-2020,GENOA,36,GENOA,INTER,95',3,0,1,0,0,0,0,0
M.PERIN,1,2019-2020,GENOA,37,SASSUOLO,GENOA,96',5,0,4,0,0,0,0,0
M.PERIN,1,2019-2020,GENOA,38,GENOA,HELLAS VERONA,101',0,0,1,0,0,0,0,0
