Name,#,Year,Team,Matchday,Team 1,Team 2,M,GC,OG,S,STP,SF,FYC,SYC,RC
P.LOPEZ,13,2019-2020,ROMA,1,ROMA,GENOA,98',3,0,1,0,0,0,0,0
P.LOPEZ,13,2019-2020,ROMA,2,LAZIO,ROMA,96',1,0,6,0,0,0,0,0
P.LOPEZ,13,2019-2020,ROMA,3,ROMA,SASSUOLO,98',2,0,2,0,0,0,0,0
P.LOPEZ,13,2019-2020,ROMA,4,BOLOGNA,ROMA,97',1,0,2,0,0,0,0,0
P.LOPEZ,13,2019-2020,ROMA,5,ROMA,ATALANTA,95',2,0,2,0,0,0,0,0
P.LOPEZ,13,2019-2020,ROMA,6,LECCE,ROMA,99',0,0,6,0,0,0,0,0
P.LOPEZ,13,2019-2020,ROMA,7,ROMA,CAGLIARI,105',1,0,1,0,0,0,0,0
P.LOPEZ,13,2019-2020,ROMA,8,SAMPDORIA,ROMA,98',0,0,2,0,0,0,0,0
P.LOPEZ,13,2019-2020,ROMA,9,ROMA,MILAN,95',1,0,3,0,0,0,0,0
P.LOPEZ,13,2019-2020,ROMA,10,UDINESE,ROMA,95',0,0,4,0,0,0,0,0
P.LOPEZ,13,2019-2020,ROMA,11,ROMA,NAPOLI,99',1,0,2,1,0,0,0,0
P.LOPEZ,13,2019-2020,ROMA,12,PARMA,ROMA,98',2,0,6,0,0,0,0,0
P.LOPEZ,13,2019-2020,ROMA,13,ROMA,BRESCIA,93',0,0,2,0,0,0,0,0
P.LOPEZ,13,2019-2020,ROMA,14,HELLAS VERONA,ROMA,99',1,0,1,0,0,0,0,0
P.LOPEZ,13,2019-2020,ROMA,16,ROMA,SPAL,95',1,0,2,0,0,0,0,0
P.LOPEZ,13,2019-2020,ROMA,17,FIORENTINA,ROMA,98',1,0,2,0,0,0,0,0
P.LOPEZ,13,2019-2020,ROMA,18,ROMA,TORINO,101',2,0,4,0,0,0,0,0
P.LOPEZ,13,2019-2020,ROMA,19,ROMA,JUVENTUS,99',2,0,2,0,0,0,0,0
P.LOPEZ,13,2019-2020,ROMA,20,GENOA,ROMA,96',1,0,8,2,0,1,0,0
P.LOPEZ,13,2019-2020,ROMA,21,ROMA,LAZIO,94',1,0,1,1,0,0,0,0
P.LOPEZ,13,2019-2020,ROMA,22,SASSUOLO,ROMA,95',4,0,5,1,0,0,0,0
P.LOPEZ,13,2019-2020,ROMA,23,ROMA,BOLOGNA,96',3,0,4,0,0,0,0,0
P.LOPEZ,13,2019-2020,ROMA,24,ATALANTA,ROMA,96',2,0,4,1,1,0,0,0
P.LOPEZ,13,2019-2020,ROMA,25,ROMA,LECCE,93',0,0,2,0,1,0,0,0
P.LOPEZ,13,2019-2020,ROMA,26,CAGLIARI,ROMA,97',3,0,5,0,2,1,0,0
P.LOPEZ,13,2019-2020,ROMA,30,NAPOLI,ROMA,97',2,0,10,0,0,0,0,0
P.LOPEZ,13,2019-2020,ROMA,31,ROMA,PARMA,98',1,0,1,0,0,0,0,0
P.LOPEZ,13,2019-2020,ROMA,33,ROMA,HELLAS VERONA,101',1,0,2,0,0,0,0,0
P.LOPEZ,13,2019-2020,ROMA,34,ROMA,INTER,97',2,0,1,0,0,1,0,0
P.LOPEZ,13,2019-2020,ROMA,35,SPAL,ROMA,93',1,0,2,2,0,0,0,0
P.LOPEZ,13,2019-2020,ROMA,36,ROMA,FIORENTINA,100',1,0,0,0,0,0,0,0
P.LOPEZ,13,2019-2020,ROMA,37,TORINO,ROMA,99',2,0,2,0,0,0,0,0
