Name,#,Year,Team,Matchday,Team 1,Team 2,M,GC,OG,S,STP,SF,FYC,SYC,RC
D.THIAM,22,2019-2020,SPAL,36,SPAL,TORINO,97',1,0,6,0,0,0,0,0
D.THIAM,22,2019-2020,SPAL,38,SPAL,FIORENTINA,99',3,0,8,0,0,0,0,0
