Name,#,Year,Team,Matchday,Team 1,Team 2,M,GC,OG,S,STP,SF,FYC,SYC,RC
GABRIEL,21,2019-2020,LECCE,1,INTER,LECCE,90',4,0,3,0,0,0,0,0
GABRIEL,21,2019-2020,LECCE,2,LECCE,HELLAS VERONA,98',1,0,3,2,0,0,0,0
GABRIEL,21,2019-2020,LECCE,3,TORINO,LECCE,103',1,0,2,0,0,0,0,0
GABRIEL,21,2019-2020,LECCE,4,LECCE,NAPOLI,95',4,0,6,1,0,1,0,0
GABRIEL,21,2019-2020,LECCE,5,SPAL,LECCE,98',1,0,6,0,0,0,0,0
GABRIEL,21,2019-2020,LECCE,6,LECCE,ROMA,99',1,0,4,1,1,0,0,0
GABRIEL,21,2019-2020,LECCE,7,ATALANTA,LECCE,95',3,0,12,1,0,0,0,0
GABRIEL,21,2019-2020,LECCE,8,MILAN,LECCE,97',2,0,4,0,0,0,0,0
GABRIEL,21,2019-2020,LECCE,9,LECCE,JUVENTUS,100',1,0,3,1,0,0,0,0
GABRIEL,21,2019-2020,LECCE,10,SAMPDORIA,LECCE,98',1,0,4,0,0,0,0,0
GABRIEL,21,2019-2020,LECCE,11,LECCE,SASSUOLO,95',2,0,1,0,0,0,0,0
GABRIEL,21,2019-2020,LECCE,12,LAZIO,LECCE,96',4,0,3,0,0,0,0,0
GABRIEL,21,2019-2020,LECCE,13,LECCE,CAGLIARI,103',2,0,0,0,0,0,0,0
GABRIEL,21,2019-2020,LECCE,14,FIORENTINA,LECCE,96',0,0,6,0,0,0,0,0
GABRIEL,21,2019-2020,LECCE,15,LECCE,GENOA,98',2,0,1,0,0,0,0,0
GABRIEL,21,2019-2020,LECCE,16,BRESCIA,LECCE,96',3,0,5,0,1,0,0,0
GABRIEL,21,2019-2020,LECCE,17,LECCE,BOLOGNA,96',3,0,13,2,0,0,0,0
GABRIEL,21,2019-2020,LECCE,18,LECCE,UDINESE,98',1,0,3,0,0,1,0,0
GABRIEL,21,2019-2020,LECCE,19,PARMA,LECCE,93',2,0,2,0,0,0,0,0
GABRIEL,21,2019-2020,LECCE,20,LECCE,INTER,98',1,0,9,0,0,0,0,0
GABRIEL,21,2019-2020,LECCE,21,HELLAS VERONA,LECCE,28',1,0,1,0,0,0,0,0
GABRIEL,21,2019-2020,LECCE,26,LECCE,ATALANTA,93',7,0,3,0,0,0,0,0
GABRIEL,21,2019-2020,LECCE,27,LECCE,MILAN,96',4,0,7,0,0,0,0,0
GABRIEL,21,2019-2020,LECCE,28,JUVENTUS,LECCE,92',4,0,8,0,0,0,0,0
GABRIEL,21,2019-2020,LECCE,29,LECCE,SAMPDORIA,100',2,0,3,0,0,0,0,0
GABRIEL,21,2019-2020,LECCE,30,SASSUOLO,LECCE,95',4,0,3,1,0,0,0,0
GABRIEL,21,2019-2020,LECCE,31,LECCE,LAZIO,107',1,0,8,1,0,1,0,0
GABRIEL,21,2019-2020,LECCE,32,CAGLIARI,LECCE,99',0,0,5,0,0,0,0,0
GABRIEL,21,2019-2020,LECCE,33,LECCE,FIORENTINA,96',3,0,4,1,1,1,0,0
GABRIEL,21,2019-2020,LECCE,34,GENOA,LECCE,100',2,1,3,0,1,0,0,0
GABRIEL,21,2019-2020,LECCE,35,LECCE,BRESCIA,100',1,0,2,1,0,0,0,0
GABRIEL,21,2019-2020,LECCE,36,BOLOGNA,LECCE,101',3,0,7,0,0,0,0,0
GABRIEL,21,2019-2020,LECCE,37,UDINESE,LECCE,98',1,0,2,0,0,0,0,0
GABRIEL,21,2019-2020,LECCE,38,LECCE,PARMA,97',4,0,7,0,0,0,0,0
