Name,#,Year,Team,Matchday,Team 1,Team 2,M,GC,OG,S,STP,SF,FYC,SYC,RC
T.STRAKOSHA,1,2019-2020,LAZIO,1,SAMPDORIA,LAZIO,94',0,0,8,1,0,0,0,0
T.STRAKOSHA,1,2019-2020,LAZIO,2,LAZIO,ROMA,96',1,0,1,0,1,0,0,0
T.STRAKOSHA,1,2019-2020,LAZIO,3,SPAL,LAZIO,104',2,0,2,0,0,0,0,0
T.STRAKOSHA,1,2019-2020,LAZIO,4,LAZIO,PARMA,94',0,0,1,0,0,0,0,0
T.STRAKOSHA,1,2019-2020,LAZIO,5,INTER,LAZIO,97',1,0,2,0,0,0,0,0
T.STRAKOSHA,1,2019-2020,LAZIO,6,LAZIO,GENOA,92',0,0,6,2,0,0,0,0
T.STRAKOSHA,1,2019-2020,LAZIO,7,BOLOGNA,LAZIO,96',2,0,7,1,0,0,0,0
T.STRAKOSHA,1,2019-2020,LAZIO,8,LAZIO,ATALANTA,97',3,0,6,0,2,0,0,0
T.STRAKOSHA,1,2019-2020,LAZIO,9,FIORENTINA,LAZIO,101',1,0,2,0,0,0,0,0
T.STRAKOSHA,1,2019-2020,LAZIO,10,LAZIO,TORINO,90',0,0,2,0,1,0,0,0
T.STRAKOSHA,1,2019-2020,LAZIO,11,MILAN,LAZIO,96',1,0,4,1,1,0,0,0
T.STRAKOSHA,1,2019-2020,LAZIO,12,LAZIO,LECCE,96',2,0,8,0,1,0,0,0
T.STRAKOSHA,1,2019-2020,LAZIO,13,SASSUOLO,LAZIO,95',1,0,1,0,0,0,0,0
T.STRAKOSHA,1,2019-2020,LAZIO,14,LAZIO,UDINESE,95',0,0,0,0,0,0,0,0
T.STRAKOSHA,1,2019-2020,LAZIO,15,LAZIO,JUVENTUS,97',1,0,4,1,0,0,0,0
T.STRAKOSHA,1,2019-2020,LAZIO,16,CAGLIARI,LAZIO,100',1,0,2,0,0,0,0,0
T.STRAKOSHA,1,2019-2020,LAZIO,17,LAZIO,HELLAS VERONA,96',0,0,4,0,0,0,0,0
T.STRAKOSHA,1,2019-2020,LAZIO,18,BRESCIA,LAZIO,95',1,0,2,0,0,0,0,0
T.STRAKOSHA,1,2019-2020,LAZIO,19,LAZIO,NAPOLI,95',0,0,5,0,1,0,0,0
T.STRAKOSHA,1,2019-2020,LAZIO,20,LAZIO,SAMPDORIA,90',1,0,3,0,0,0,0,0
T.STRAKOSHA,1,2019-2020,LAZIO,21,ROMA,LAZIO,94',1,0,3,0,0,0,0,0
T.STRAKOSHA,1,2019-2020,LAZIO,22,LAZIO,SPAL,92',1,0,3,0,0,0,0,0
T.STRAKOSHA,1,2019-2020,LAZIO,23,PARMA,LAZIO,98',0,0,4,2,0,0,0,0
T.STRAKOSHA,1,2019-2020,LAZIO,24,LAZIO,INTER,97',1,0,5,1,0,0,0,0
T.STRAKOSHA,1,2019-2020,LAZIO,25,GENOA,LAZIO,95',2,0,6,0,2,1,0,0
T.STRAKOSHA,1,2019-2020,LAZIO,26,LAZIO,BOLOGNA,96',0,0,4,1,1,0,0,0
T.STRAKOSHA,1,2019-2020,LAZIO,27,ATALANTA,LAZIO,95',3,0,4,0,0,0,0,0
T.STRAKOSHA,1,2019-2020,LAZIO,28,LAZIO,FIORENTINA,98',1,0,4,1,0,0,0,0
T.STRAKOSHA,1,2019-2020,LAZIO,29,TORINO,LAZIO,98',1,0,0,0,0,0,0,0
T.STRAKOSHA,1,2019-2020,LAZIO,30,LAZIO,MILAN,94',3,0,2,0,0,0,0,0
T.STRAKOSHA,1,2019-2020,LAZIO,31,LECCE,LAZIO,107',2,0,1,0,0,0,0,0
T.STRAKOSHA,1,2019-2020,LAZIO,32,LAZIO,SASSUOLO,99',2,0,1,0,0,0,0,0
T.STRAKOSHA,1,2019-2020,LAZIO,33,UDINESE,LAZIO,98',0,0,6,1,0,0,0,0
T.STRAKOSHA,1,2019-2020,LAZIO,34,JUVENTUS,LAZIO,99',2,0,5,1,0,0,0,0
T.STRAKOSHA,1,2019-2020,LAZIO,35,LAZIO,CAGLIARI,96',1,0,3,0,0,0,0,0
T.STRAKOSHA,1,2019-2020,LAZIO,36,HELLAS VERONA,LAZIO,101',1,0,6,1,0,1,0,0
T.STRAKOSHA,1,2019-2020,LAZIO,37,LAZIO,BRESCIA,97',0,0,3,0,1,0,0,0
T.STRAKOSHA,1,2019-2020,LAZIO,38,NAPOLI,LAZIO,97',3,0,3,0,0,0,0,0
