Name,#,Year,Team,Matchday,Team 1,Team 2,M,GC,OG,S,STP,SF,FYC,SYC,RC
D.OSPINA,25,2018-2019,NAPOLI,2,NAPOLI,MILAN,97',2,0,2,1,0,0,0,0
D.OSPINA,25,2018-2019,NAPOLI,3,SAMPDORIA,NAPOLI,95',3,0,0,0,0,0,0,0
D.OSPINA,25,2018-2019,NAPOLI,5,TORINO,NAPOLI,97',1,0,1,0,0,0,0,0
D.OSPINA,25,2018-2019,NAPOLI,7,JUVENTUS,NAPOLI,96',3,0,5,0,1,0,0,0
D.OSPINA,25,2018-2019,NAPOLI,8,NAPOLI,SASSUOLO,93',0,0,7,0,0,0,0,0
D.OSPINA,25,2018-2019,NAPOLI,10,NAPOLI,ROMA,95',1,0,3,0,0,0,0,0
D.OSPINA,25,2018-2019,NAPOLI,12,GENOA,NAPOLI,95',1,0,2,0,0,0,0,0
D.OSPINA,25,2018-2019,NAPOLI,14,ATALANTA,NAPOLI,95',1,0,1,0,0,0,0,0
D.OSPINA,25,2018-2019,NAPOLI,16,CAGLIARI,NAPOLI,99',0,0,2,0,0,0,0,0
D.OSPINA,25,2018-2019,NAPOLI,21,MILAN,NAPOLI,97',0,0,6,0,0,0,0,0
D.OSPINA,25,2018-2019,NAPOLI,24,NAPOLI,TORINO,98',0,0,1,1,0,0,0,0
D.OSPINA,25,2018-2019,NAPOLI,26,NAPOLI,JUVENTUS,71',2,0,1,1,0,0,0,0
D.OSPINA,25,2018-2019,NAPOLI,27,SASSUOLO,NAPOLI,95',1,0,0,0,0,0,0,0
D.OSPINA,25,2018-2019,NAPOLI,28,NAPOLI,UDINESE,44',2,0,1,0,0,0,0,0
D.OSPINA,25,2018-2019,NAPOLI,32,CHIEVOVERONA,NAPOLI,90',1,0,3,1,0,0,0,0
D.OSPINA,25,2018-2019,NAPOLI,33,NAPOLI,ATALANTA,95',2,0,5,0,0,0,0,0
D.OSPINA,25,2018-2019,NAPOLI,34,FROSINONE,NAPOLI,94',0,0,4,0,0,0,0,0
