Name,#,Year,Team,Matchday,Team 1,Team 2,M,GC,OG,S,STP,SF,FYC,SYC,RC
A.MERET,1,2018-2019,NAPOLI,15,NAPOLI,FROSINONE,94',0,0,2,0,0,0,0,0
A.MERET,1,2018-2019,NAPOLI,17,NAPOLI,SPAL,97',0,0,6,1,0,0,0,0
A.MERET,1,2018-2019,NAPOLI,18,INTER,NAPOLI,97',1,0,2,1,0,0,0,0
A.MERET,1,2018-2019,NAPOLI,19,NAPOLI,BOLOGNA,98',2,0,2,1,0,0,0,0
A.MERET,1,2018-2019,NAPOLI,20,NAPOLI,LAZIO,97',1,0,8,0,0,0,0,0
A.MERET,1,2018-2019,NAPOLI,22,NAPOLI,SAMPDORIA,93',0,0,2,0,0,0,0,0
A.MERET,1,2018-2019,NAPOLI,23,FIORENTINA,NAPOLI,99',0,0,4,0,1,0,0,0
A.MERET,1,2018-2019,NAPOLI,25,PARMA,NAPOLI,95',0,0,2,0,0,0,0,0
A.MERET,1,2018-2019,NAPOLI,26,NAPOLI,JUVENTUS,25',0,0,0,0,0,0,0,1
A.MERET,1,2018-2019,NAPOLI,28,NAPOLI,UDINESE,57',0,0,0,0,0,0,0,0
A.MERET,1,2018-2019,NAPOLI,29,ROMA,NAPOLI,96',1,0,3,0,0,0,0,0
A.MERET,1,2018-2019,NAPOLI,30,EMPOLI,NAPOLI,98',2,0,7,0,0,0,0,0
A.MERET,1,2018-2019,NAPOLI,35,NAPOLI,CAGLIARI,103',1,0,1,0,0,0,0,0
A.MERET,1,2018-2019,NAPOLI,36,SPAL,NAPOLI,96',1,0,4,0,0,0,0,0
