Name,#,Year,Team,Matchday,Team 1,Team 2,M,GC,OG,S,STP,SF,FYC,SYC,RC
A.GOMIS,1,2018-2019,SPAL,1,BOLOGNA,SPAL,95',0,0,2,0,0,0,0,0
A.GOMIS,1,2018-2019,SPAL,2,SPAL,PARMA,97',0,0,0,0,0,0,0,0
A.GOMIS,1,2018-2019,SPAL,3,TORINO,SPAL,95',1,0,6,1,0,0,0,0
A.GOMIS,1,2018-2019,SPAL,4,SPAL,ATALANTA,97',0,0,2,0,0,0,0,0
A.GOMIS,1,2018-2019,SPAL,5,FIORENTINA,SPAL,97',3,0,2,0,0,0,0,0
A.GOMIS,1,2018-2019,SPAL,6,SPAL,SASSUOLO,96',2,0,2,0,0,0,0,0
A.GOMIS,1,2018-2019,SPAL,7,SAMPDORIA,SPAL,98',2,0,7,0,0,0,0,0
A.GOMIS,1,2018-2019,SPAL,8,SPAL,INTER,95',2,0,1,0,0,0,0,0
A.GOMIS,1,2018-2019,SPAL,9,ROMA,SPAL,18',0,0,2,0,0,0,0,0
A.GOMIS,1,2018-2019,SPAL,10,SPAL,FROSINONE,98',3,0,1,0,0,0,0,0
A.GOMIS,1,2018-2019,SPAL,12,SPAL,CAGLIARI,96',2,0,1,0,0,0,0,0
A.GOMIS,1,2018-2019,SPAL,13,JUVENTUS,SPAL,93',2,0,5,0,0,0,0,0
A.GOMIS,1,2018-2019,SPAL,14,SPAL,EMPOLI,95',2,0,5,0,0,0,0,0
A.GOMIS,1,2018-2019,SPAL,15,GENOA,SPAL,98',1,0,2,0,0,0,0,0
A.GOMIS,1,2018-2019,SPAL,16,SPAL,CHIEVOVERONA,97',0,0,5,0,0,0,0,0
A.GOMIS,1,2018-2019,SPAL,17,NAPOLI,SPAL,97',1,0,4,0,0,0,0,0
A.GOMIS,1,2018-2019,SPAL,18,SPAL,UDINESE,95',0,0,1,0,0,0,0,0
A.GOMIS,1,2018-2019,SPAL,19,MILAN,SPAL,95',2,0,4,0,0,0,0,0
A.GOMIS,1,2018-2019,SPAL,25,SASSUOLO,SPAL,98',1,0,1,0,0,0,0,0
A.GOMIS,1,2018-2019,SPAL,37,UDINESE,SPAL,98',3,0,1,0,0,0,0,0
