Name,#,Year,Team,Matchday,Team 1,Team 2,M,GC,OG,S,STP,SF,FYC,SYC,RC
L.CROSTA,26,2016-2017,CAGLIARI,38,CAGLIARI,MILAN,99',1,0,7,0,2,0,0,0
