Name,#,Year,Team,Matchday,Team 1,Team 2,M,GC,OG,S,STP,SF,FYC,SYC,RC
O.KARNEZIS,1,2016-2017,UDINESE,1,ROMA,UDINESE,94',4,0,5,0,0,0,0,0
O.KARNEZIS,1,2016-2017,UDINESE,2,UDINESE,EMPOLI,96',0,0,4,0,0,1,0,0
O.KARNEZIS,1,2016-2017,UDINESE,3,MILAN,UDINESE,100',0,0,2,0,0,0,0,0
O.KARNEZIS,1,2016-2017,UDINESE,4,UDINESE,CHIEVOVERONA,99',2,0,4,0,0,0,0,0
O.KARNEZIS,1,2016-2017,UDINESE,5,UDINESE,FIORENTINA,94',2,0,1,0,0,0,0,0
O.KARNEZIS,1,2016-2017,UDINESE,6,SASSUOLO,UDINESE,95',1,0,4,0,0,0,0,0
O.KARNEZIS,1,2016-2017,UDINESE,7,UDINESE,LAZIO,94',3,0,2,0,0,0,0,0
O.KARNEZIS,1,2016-2017,UDINESE,8,JUVENTUS,UDINESE,94',2,0,3,0,0,0,0,0
O.KARNEZIS,1,2016-2017,UDINESE,9,UDINESE,PESCARA,97',1,0,2,0,1,1,0,0
O.KARNEZIS,1,2016-2017,UDINESE,10,PALERMO,UDINESE,94',1,0,1,0,0,0,0,0
O.KARNEZIS,1,2016-2017,UDINESE,11,UDINESE,TORINO,93',2,0,1,0,0,0,0,0
O.KARNEZIS,1,2016-2017,UDINESE,12,GENOA,UDINESE,95',1,0,3,0,0,0,0,0
O.KARNEZIS,1,2016-2017,UDINESE,13,UDINESE,NAPOLI,94',2,0,2,0,1,0,0,0
O.KARNEZIS,1,2016-2017,UDINESE,14,CAGLIARI,UDINESE,95',2,0,1,0,0,1,0,0
O.KARNEZIS,1,2016-2017,UDINESE,15,UDINESE,BOLOGNA,96',0,0,1,0,0,0,0,0
O.KARNEZIS,1,2016-2017,UDINESE,16,ATALANTA,UDINESE,95',1,0,9,0,0,0,0,0
O.KARNEZIS,1,2016-2017,UDINESE,17,UDINESE,CROTONE,95',0,0,4,0,0,0,0,0
O.KARNEZIS,1,2016-2017,UDINESE,18,SAMPDORIA,UDINESE,94',0,0,3,0,0,0,0,0
O.KARNEZIS,1,2016-2017,UDINESE,19,UDINESE,INTER,98',2,0,3,0,0,0,0,0
O.KARNEZIS,1,2016-2017,UDINESE,20,UDINESE,ROMA,93',1,0,3,0,0,0,0,0
O.KARNEZIS,1,2016-2017,UDINESE,21,EMPOLI,UDINESE,95',1,0,0,0,0,0,0,0
O.KARNEZIS,1,2016-2017,UDINESE,22,UDINESE,MILAN,101',1,0,5,1,1,0,0,0
O.KARNEZIS,1,2016-2017,UDINESE,23,CHIEVOVERONA,UDINESE,95',0,0,0,0,0,0,0,0
O.KARNEZIS,1,2016-2017,UDINESE,24,FIORENTINA,UDINESE,95',3,0,5,1,2,0,0,0
O.KARNEZIS,1,2016-2017,UDINESE,25,UDINESE,SASSUOLO,97',2,0,5,0,0,0,0,0
O.KARNEZIS,1,2016-2017,UDINESE,26,LAZIO,UDINESE,95',1,0,1,0,0,0,0,0
O.KARNEZIS,1,2016-2017,UDINESE,27,UDINESE,JUVENTUS,96',1,0,1,0,0,0,0,0
O.KARNEZIS,1,2016-2017,UDINESE,28,PESCARA,UDINESE,81',0,0,3,0,0,0,0,0
O.KARNEZIS,1,2016-2017,UDINESE,31,UDINESE,GENOA,93',0,0,3,0,0,0,0,0
O.KARNEZIS,1,2016-2017,UDINESE,32,NAPOLI,UDINESE,93',3,0,3,0,0,0,0,0
O.KARNEZIS,1,2016-2017,UDINESE,33,UDINESE,CAGLIARI,94',1,0,2,0,0,0,0,0
O.KARNEZIS,1,2016-2017,UDINESE,34,BOLOGNA,UDINESE,91',4,0,2,0,0,0,0,0
O.KARNEZIS,1,2016-2017,UDINESE,35,UDINESE,ATALANTA,97',1,0,3,0,0,0,0,0
