Name,#,Year,Team,Matchday,Team 1,Team 2,M,GC,OG,S,STP,SF,FYC,SYC,RC
G.BUFFON,1,2016-2017,JUVENTUS,1,JUVENTUS,FIORENTINA,96',1,0,0,0,0,0,0,0
G.BUFFON,1,2016-2017,JUVENTUS,2,LAZIO,JUVENTUS,96',0,0,1,0,0,0,0,0
G.BUFFON,1,2016-2017,JUVENTUS,3,JUVENTUS,SASSUOLO,98',1,0,2,0,0,0,0,0
G.BUFFON,1,2016-2017,JUVENTUS,4,INTER,JUVENTUS,97',2,0,3,0,0,0,0,0
G.BUFFON,1,2016-2017,JUVENTUS,5,JUVENTUS,CAGLIARI,45',0,0,0,0,0,0,0,0
G.BUFFON,1,2016-2017,JUVENTUS,6,PALERMO,JUVENTUS,97',0,0,3,0,1,0,0,0
G.BUFFON,1,2016-2017,JUVENTUS,7,EMPOLI,JUVENTUS,92',0,0,3,0,1,0,0,0
G.BUFFON,1,2016-2017,JUVENTUS,8,JUVENTUS,UDINESE,94',1,0,3,0,0,0,0,0
G.BUFFON,1,2016-2017,JUVENTUS,9,MILAN,JUVENTUS,99',1,0,1,0,0,0,0,0
G.BUFFON,1,2016-2017,JUVENTUS,11,JUVENTUS,NAPOLI,97',1,0,2,0,0,0,0,0
G.BUFFON,1,2016-2017,JUVENTUS,12,CHIEVOVERONA,JUVENTUS,97',1,0,1,0,0,0,0,0
G.BUFFON,1,2016-2017,JUVENTUS,14,GENOA,JUVENTUS,98',3,0,3,0,0,0,0,0
G.BUFFON,1,2016-2017,JUVENTUS,15,JUVENTUS,ATALANTA,95',1,0,1,0,0,0,0,0
G.BUFFON,1,2016-2017,JUVENTUS,16,TORINO,JUVENTUS,96',1,0,1,0,1,0,0,0
G.BUFFON,1,2016-2017,JUVENTUS,17,JUVENTUS,ROMA,94',0,0,2,0,0,0,0,0
G.BUFFON,1,2016-2017,JUVENTUS,18,CROTONE,JUVENTUS,93',0,0,2,1,0,0,0,0
G.BUFFON,1,2016-2017,JUVENTUS,20,FIORENTINA,JUVENTUS,97',2,0,4,0,0,0,0,0
G.BUFFON,1,2016-2017,JUVENTUS,21,JUVENTUS,LAZIO,96',0,0,2,0,0,0,0,0
G.BUFFON,1,2016-2017,JUVENTUS,22,SASSUOLO,JUVENTUS,97',0,0,3,0,0,0,0,0
G.BUFFON,1,2016-2017,JUVENTUS,23,JUVENTUS,INTER,96',0,0,2,0,0,0,0,0
G.BUFFON,1,2016-2017,JUVENTUS,24,CAGLIARI,JUVENTUS,95',0,0,2,0,0,0,0,0
G.BUFFON,1,2016-2017,JUVENTUS,25,JUVENTUS,PALERMO,94',1,0,2,0,0,0,0,0
G.BUFFON,1,2016-2017,JUVENTUS,27,UDINESE,JUVENTUS,96',1,0,4,0,0,0,0,0
G.BUFFON,1,2016-2017,JUVENTUS,28,JUVENTUS,MILAN,98',1,0,2,0,0,0,0,0
G.BUFFON,1,2016-2017,JUVENTUS,29,SAMPDORIA,JUVENTUS,97',0,0,5,0,0,0,0,0
G.BUFFON,1,2016-2017,JUVENTUS,30,NAPOLI,JUVENTUS,94',1,0,4,0,1,0,0,0
G.BUFFON,1,2016-2017,JUVENTUS,31,JUVENTUS,CHIEVOVERONA,94',0,0,3,0,0,0,0,0
G.BUFFON,1,2016-2017,JUVENTUS,34,ATALANTA,JUVENTUS,94',2,0,5,0,0,0,0,0
G.BUFFON,1,2016-2017,JUVENTUS,36,ROMA,JUVENTUS,97',3,0,5,2,0,0,0,0
G.BUFFON,1,2016-2017,JUVENTUS,37,JUVENTUS,CROTONE,95',0,0,1,0,0,0,0,0
