Name,#,Year,Team,Matchday,Team 1,Team 2,M,GC,OG,S,STP,SF,FYC,SYC,RC
S.SCUFFET,22,2016-2017,UDINESE,28,PESCARA,UDINESE,16',1,0,0,0,0,0,0,0
S.SCUFFET,22,2016-2017,UDINESE,29,UDINESE,PALERMO,91',1,0,1,0,1,0,0,0
S.SCUFFET,22,2016-2017,UDINESE,30,TORINO,UDINESE,97',2,0,4,0,0,0,0,0
S.SCUFFET,22,2016-2017,UDINESE,36,CROTONE,UDINESE,95',1,0,7,1,0,0,0,0
S.SCUFFET,22,2016-2017,UDINESE,37,UDINESE,SAMPDORIA,96',1,0,3,0,0,0,0,0
S.SCUFFET,22,2016-2017,UDINESE,38,INTER,UDINESE,93',5,0,2,1,0,0,0,0
