Name,#,Year,Team,Matchday,Team 1,Team 2,M,GC,OG,S,STP,SF,FYC,SYC,RC
C.PUGGIONI,1,2016-2017,SAMPDORIA,9,SAMPDORIA,GENOA,97',1,0,5,1,0,1,0,0
C.PUGGIONI,1,2016-2017,SAMPDORIA,10,JUVENTUS,SAMPDORIA,96',4,0,4,0,0,0,0,0
C.PUGGIONI,1,2016-2017,SAMPDORIA,11,SAMPDORIA,INTER,94',0,0,3,0,0,0,0,0
C.PUGGIONI,1,2016-2017,SAMPDORIA,12,FIORENTINA,SAMPDORIA,95',1,0,4,0,0,0,0,0
C.PUGGIONI,1,2016-2017,SAMPDORIA,13,SAMPDORIA,SASSUOLO,95',2,0,3,0,0,0,0,0
C.PUGGIONI,1,2016-2017,SAMPDORIA,14,CROTONE,SAMPDORIA,96',1,0,3,0,0,0,0,0
C.PUGGIONI,1,2016-2017,SAMPDORIA,15,SAMPDORIA,TORINO,94',0,0,4,0,1,0,0,0
C.PUGGIONI,1,2016-2017,SAMPDORIA,16,SAMPDORIA,LAZIO,95',2,0,4,2,0,0,0,0
C.PUGGIONI,1,2016-2017,SAMPDORIA,17,CHIEVOVERONA,SAMPDORIA,95',2,0,3,0,0,1,0,0
C.PUGGIONI,1,2016-2017,SAMPDORIA,18,SAMPDORIA,UDINESE,94',0,0,3,0,0,0,0,0
C.PUGGIONI,1,2016-2017,SAMPDORIA,19,NAPOLI,SAMPDORIA,97',2,0,7,0,1,0,0,0
C.PUGGIONI,1,2016-2017,SAMPDORIA,20,SAMPDORIA,EMPOLI,96',0,0,2,0,1,0,0,0
C.PUGGIONI,1,2016-2017,SAMPDORIA,21,ATALANTA,SAMPDORIA,95',1,0,5,0,0,0,0,0
C.PUGGIONI,1,2016-2017,SAMPDORIA,22,SAMPDORIA,ROMA,96',2,0,7,0,1,1,0,0
C.PUGGIONI,1,2016-2017,SAMPDORIA,29,SAMPDORIA,JUVENTUS,97',1,0,3,0,0,0,0,0
C.PUGGIONI,1,2016-2017,SAMPDORIA,33,SAMPDORIA,CROTONE,94',2,0,4,1,0,0,0,0
C.PUGGIONI,1,2016-2017,SAMPDORIA,34,TORINO,SAMPDORIA,98',1,0,3,0,0,0,0,0
C.PUGGIONI,1,2016-2017,SAMPDORIA,35,LAZIO,SAMPDORIA,92',7,0,4,0,0,0,0,0
C.PUGGIONI,1,2016-2017,SAMPDORIA,36,SAMPDORIA,CHIEVOVERONA,96',1,0,0,0,0,0,0,0
C.PUGGIONI,1,2016-2017,SAMPDORIA,37,UDINESE,SAMPDORIA,96',1,0,2,0,0,0,0,0
C.PUGGIONI,1,2016-2017,SAMPDORIA,38,SAMPDORIA,NAPOLI,94',4,0,3,0,0,0,0,0
