Name,#,Year,Team,Matchday,Team 1,Team 2,M,G,OG,AT,BP,SC,AS,P,FC,FS,R,KP,FYC,SYC,RC
L.SPINAZZOLA,37,2019-2020,ROMA,3,ROMA,SASSUOLO,20',0,0,0,20,0,0,16,0,0,6,0,0,0,0
L.SPINAZZOLA,37,2019-2020,ROMA,4,BOLOGNA,ROMA,25',0,0,0,23,0,0,18,0,0,3,1,0,0,0
L.SPINAZZOLA,37,2019-2020,ROMA,5,ROMA,ATALANTA,57',0,0,1,36,1,0,24,0,0,6,1,0,0,0
L.SPINAZZOLA,37,2019-2020,ROMA,6,LECCE,ROMA,19',0,0,0,11,0,0,11,1,0,0,0,0,0,0
L.SPINAZZOLA,37,2019-2020,ROMA,7,ROMA,CAGLIARI,85',0,0,0,88,0,0,67,0,0,5,0,0,0,0
L.SPINAZZOLA,37,2019-2020,ROMA,8,SAMPDORIA,ROMA,98',0,0,0,91,0,0,72,0,0,10,0,0,0,0
L.SPINAZZOLA,37,2019-2020,ROMA,9,ROMA,MILAN,77',0,0,0,64,0,0,42,0,0,11,1,0,0,0
L.SPINAZZOLA,37,2019-2020,ROMA,11,ROMA,NAPOLI,99',0,0,0,53,0,1,41,3,1,8,0,1,0,0
L.SPINAZZOLA,37,2019-2020,ROMA,12,PARMA,ROMA,26',0,0,0,22,0,0,15,0,0,6,0,0,0,0
L.SPINAZZOLA,37,2019-2020,ROMA,15,INTER,ROMA,79',0,0,0,75,0,0,51,0,0,10,0,0,0,0
L.SPINAZZOLA,37,2019-2020,ROMA,17,FIORENTINA,ROMA,4',0,0,0,2,0,0,1,0,0,1,0,0,0,0
L.SPINAZZOLA,37,2019-2020,ROMA,20,GENOA,ROMA,96',0,0,1,60,0,0,43,0,0,6,2,0,0,0
L.SPINAZZOLA,37,2019-2020,ROMA,21,ROMA,LAZIO,94',0,0,0,61,0,0,51,1,0,5,1,0,0,0
L.SPINAZZOLA,37,2019-2020,ROMA,22,SASSUOLO,ROMA,95',0,0,0,76,0,0,46,2,0,5,0,1,0,0
L.SPINAZZOLA,37,2019-2020,ROMA,24,ATALANTA,ROMA,96',0,0,0,68,0,0,50,0,0,12,0,0,0,0
L.SPINAZZOLA,37,2019-2020,ROMA,28,MILAN,ROMA,97',0,0,1,50,0,0,29,1,1,5,0,0,0,0
L.SPINAZZOLA,37,2019-2020,ROMA,30,NAPOLI,ROMA,97',0,0,0,59,0,0,38,1,0,5,2,0,0,0
L.SPINAZZOLA,37,2019-2020,ROMA,31,ROMA,PARMA,98',0,0,0,69,0,0,40,2,0,6,1,0,0,0
L.SPINAZZOLA,37,2019-2020,ROMA,32,BRESCIA,ROMA,16',0,0,0,16,0,0,11,0,0,1,0,0,0,0
L.SPINAZZOLA,37,2019-2020,ROMA,33,ROMA,HELLAS VERONA,101',0,0,0,32,0,1,21,0,0,1,0,0,0,0
L.SPINAZZOLA,37,2019-2020,ROMA,34,ROMA,INTER,97',1,0,1,41,1,0,24,2,1,2,0,0,0,0
L.SPINAZZOLA,37,2019-2020,ROMA,35,SPAL,ROMA,48',0,0,0,30,0,0,21,0,0,1,0,0,0,0
L.SPINAZZOLA,37,2019-2020,ROMA,36,ROMA,FIORENTINA,100',0,0,0,62,0,0,44,0,0,1,3,0,0,0
L.SPINAZZOLA,37,2019-2020,ROMA,37,TORINO,ROMA,52',0,0,2,26,2,0,15,0,0,1,0,0,0,0
