Name,#,Year,Team,Matchday,Team 1,Team 2,M,G,OG,AT,BP,SC,AS,P,FC,FS,R,KP,FYC,SYC,RC
B.CRISTANTE,4,2019-2020,ROMA,1,ROMA,GENOA,98',0,0,1,64,1,0,48,2,0,1,0,0,0,0
B.CRISTANTE,4,2019-2020,ROMA,2,LAZIO,ROMA,96',0,0,1,58,1,0,45,0,2,7,1,0,0,0
B.CRISTANTE,4,2019-2020,ROMA,3,ROMA,SASSUOLO,98',1,0,1,51,1,0,41,0,0,7,0,0,0,0
B.CRISTANTE,4,2019-2020,ROMA,4,BOLOGNA,ROMA,97',0,0,0,76,0,0,54,0,1,14,0,0,0,0
B.CRISTANTE,4,2019-2020,ROMA,5,ROMA,ATALANTA,95',0,0,0,61,0,0,46,3,0,10,0,0,0,0
B.CRISTANTE,4,2019-2020,ROMA,6,LECCE,ROMA,9',0,0,0,2,0,0,1,4,0,0,0,1,0,0
B.CRISTANTE,4,2019-2020,ROMA,7,ROMA,CAGLIARI,105',0,0,0,71,1,0,52,1,0,9,0,0,0,0
B.CRISTANTE,4,2019-2020,ROMA,8,SAMPDORIA,ROMA,7',0,0,0,3,0,0,1,0,0,0,0,0,0,0
B.CRISTANTE,4,2019-2020,ROMA,19,ROMA,JUVENTUS,29',0,0,0,35,0,0,26,1,0,4,0,1,0,0
B.CRISTANTE,4,2019-2020,ROMA,20,GENOA,ROMA,24',0,0,0,15,0,0,11,0,0,0,0,0,0,0
B.CRISTANTE,4,2019-2020,ROMA,21,ROMA,LAZIO,94',0,0,0,73,0,1,59,1,1,4,0,0,0,0
B.CRISTANTE,4,2019-2020,ROMA,22,SASSUOLO,ROMA,95',0,0,3,77,1,0,61,5,0,8,0,1,0,0
B.CRISTANTE,4,2019-2020,ROMA,23,ROMA,BOLOGNA,81',0,0,0,69,0,0,52,2,0,0,0,0,0,1
B.CRISTANTE,4,2019-2020,ROMA,25,ROMA,LECCE,93',0,0,1,55,0,0,46,1,0,1,0,0,0,0
B.CRISTANTE,4,2019-2020,ROMA,26,CAGLIARI,ROMA,97',0,0,0,44,0,0,29,0,0,5,0,0,0,0
B.CRISTANTE,4,2019-2020,ROMA,27,ROMA,SAMPDORIA,33',0,0,0,26,0,1,23,1,0,0,0,0,0,0
B.CRISTANTE,4,2019-2020,ROMA,28,MILAN,ROMA,84',0,0,0,48,0,0,34,1,0,9,0,0,0,0
B.CRISTANTE,4,2019-2020,ROMA,29,ROMA,UDINESE,97',0,0,1,73,1,0,52,1,0,5,0,0,0,0
B.CRISTANTE,4,2019-2020,ROMA,30,NAPOLI,ROMA,20',0,0,0,14,0,0,9,1,0,4,0,1,0,0
B.CRISTANTE,4,2019-2020,ROMA,31,ROMA,PARMA,98',0,0,1,67,0,0,52,1,0,7,0,1,0,0
B.CRISTANTE,4,2019-2020,ROMA,33,ROMA,HELLAS VERONA,31',0,0,0,16,0,0,13,1,0,4,0,1,0,0
B.CRISTANTE,4,2019-2020,ROMA,34,ROMA,INTER,25',0,0,0,13,0,0,8,0,0,2,0,0,0,0
B.CRISTANTE,4,2019-2020,ROMA,35,SPAL,ROMA,93',0,0,1,73,0,0,55,2,0,3,0,0,0,0
B.CRISTANTE,4,2019-2020,ROMA,36,ROMA,FIORENTINA,20',0,0,0,13,0,0,11,0,0,2,0,0,0,0
B.CRISTANTE,4,2019-2020,ROMA,37,TORINO,ROMA,74',0,0,1,36,0,0,26,3,0,4,0,0,0,0
B.CRISTANTE,4,2019-2020,ROMA,38,JUVENTUS,ROMA,58',0,0,0,57,0,0,48,2,0,3,0,1,0,0
