Name,#,Year,Team,Matchday,Team 1,Team 2,M,G,OG,AT,BP,SC,AS,P,FC,FS,R,KP,FYC,SYC,RC
K.AGUDELO,28,2019-2020,GENOA,9,GENOA,BRESCIA,49',1,0,1,23,1,0,12,3,0,8,2,1,0,0
K.AGUDELO,28,2019-2020,GENOA,10,JUVENTUS,GENOA,84',0,0,0,52,0,0,35,3,5,10,0,0,0,0
K.AGUDELO,28,2019-2020,GENOA,11,GENOA,UDINESE,95',0,0,0,88,0,0,70,1,1,11,0,0,0,0
K.AGUDELO,28,2019-2020,GENOA,12,NAPOLI,GENOA,96',0,0,0,32,0,0,21,4,0,10,2,0,0,0
K.AGUDELO,28,2019-2020,GENOA,13,SPAL,GENOA,95',0,0,0,41,1,0,26,2,1,0,1,0,0,0
K.AGUDELO,28,2019-2020,GENOA,14,GENOA,TORINO,97',0,0,1,40,1,0,23,3,2,7,0,1,0,0
K.AGUDELO,28,2019-2020,GENOA,15,LECCE,GENOA,73',0,0,1,22,1,0,11,2,1,8,0,0,1,0
K.AGUDELO,28,2019-2020,GENOA,17,INTER,GENOA,90',0,0,0,40,1,0,31,3,2,5,1,1,0,0
K.AGUDELO,28,2019-2020,GENOA,19,HELLAS VERONA,GENOA,20',0,0,0,6,0,0,4,1,0,0,0,0,0,0
K.AGUDELO,28,2019-2020,GENOA,20,GENOA,ROMA,10',0,0,0,4,0,0,4,0,0,2,0,0,0,0
K.AGUDELO,19,2019-2020,FIORENTINA,22,JUVENTUS,FIORENTINA,7',0,0,0,1,0,0,0,0,0,2,0,0,0,0
K.AGUDELO,19,2019-2020,FIORENTINA,33,LECCE,FIORENTINA,11',0,0,0,7,0,0,6,0,0,0,0,0,0,0
K.AGUDELO,19,2019-2020,FIORENTINA,38,SPAL,FIORENTINA,58',0,0,0,35,1,0,23,2,1,2,2,0,0,0
