Name,#,Year,Team,Matchday,Team 1,Team 2,M,G,OG,AT,BP,SC,AS,P,FC,FS,R,KP,FYC,SYC,RC
M.KUMBULLA,24,2019-2020,HELLAS VERONA,1,HELLAS VERONA,BOLOGNA,96',0,0,0,19,0,0,7,0,2,23,0,0,0,0
M.KUMBULLA,24,2019-2020,HELLAS VERONA,2,LECCE,HELLAS VERONA,80',0,0,1,42,0,0,36,1,1,1,0,1,0,0
M.KUMBULLA,24,2019-2020,HELLAS VERONA,3,HELLAS VERONA,MILAN,98',0,0,0,43,0,0,28,2,2,16,0,0,0,0
M.KUMBULLA,24,2019-2020,HELLAS VERONA,4,JUVENTUS,HELLAS VERONA,94',0,0,0,31,0,0,24,3,0,4,0,0,1,0
M.KUMBULLA,24,2019-2020,HELLAS VERONA,7,HELLAS VERONA,SAMPDORIA,96',1,0,1,33,1,0,23,2,0,11,0,0,0,0
M.KUMBULLA,24,2019-2020,HELLAS VERONA,8,NAPOLI,HELLAS VERONA,93',0,0,0,34,0,0,26,2,0,13,0,0,0,0
M.KUMBULLA,24,2019-2020,HELLAS VERONA,9,HELLAS VERONA,SASSUOLO,83',0,0,0,56,0,0,44,0,0,17,0,1,0,0
M.KUMBULLA,24,2019-2020,HELLAS VERONA,10,PARMA,HELLAS VERONA,94',0,0,1,44,1,0,30,2,0,18,0,1,0,0
M.KUMBULLA,24,2019-2020,HELLAS VERONA,11,HELLAS VERONA,BRESCIA,16',0,0,0,15,0,0,13,1,2,1,0,0,0,0
M.KUMBULLA,24,2019-2020,HELLAS VERONA,16,HELLAS VERONA,TORINO,97',0,0,0,31,0,0,22,4,2,13,0,0,0,0
M.KUMBULLA,24,2019-2020,HELLAS VERONA,17,LAZIO,HELLAS VERONA,96',0,0,1,59,1,0,44,3,2,14,0,1,0,0
M.KUMBULLA,24,2019-2020,HELLAS VERONA,18,SPAL,HELLAS VERONA,95',0,0,0,48,0,0,39,6,0,3,0,0,0,0
M.KUMBULLA,24,2019-2020,HELLAS VERONA,19,HELLAS VERONA,GENOA,95',0,0,0,70,0,0,52,2,3,24,0,0,0,0
M.KUMBULLA,24,2019-2020,HELLAS VERONA,20,BOLOGNA,HELLAS VERONA,25',0,0,0,11,0,0,8,1,0,4,0,0,0,0
M.KUMBULLA,24,2019-2020,HELLAS VERONA,21,HELLAS VERONA,LECCE,96',0,0,0,69,1,0,55,3,1,20,0,0,0,0
M.KUMBULLA,24,2019-2020,HELLAS VERONA,22,MILAN,HELLAS VERONA,97',0,0,0,39,0,0,27,0,0,28,0,0,0,0
M.KUMBULLA,24,2019-2020,HELLAS VERONA,23,HELLAS VERONA,JUVENTUS,97',0,0,0,65,0,0,52,1,1,10,0,0,0,0
M.KUMBULLA,24,2019-2020,HELLAS VERONA,24,UDINESE,HELLAS VERONA,97',0,0,1,51,2,0,37,3,1,18,0,0,0,0
M.KUMBULLA,24,2019-2020,HELLAS VERONA,25,HELLAS VERONA,CAGLIARI,94',0,0,0,72,0,0,47,0,0,24,0,0,0,0
M.KUMBULLA,24,2019-2020,HELLAS VERONA,27,HELLAS VERONA,NAPOLI,100',0,0,0,55,0,0,47,1,0,12,0,0,0,0
M.KUMBULLA,24,2019-2020,HELLAS VERONA,28,SASSUOLO,HELLAS VERONA,47',0,0,0,24,0,0,16,1,0,7,0,1,0,0
M.KUMBULLA,24,2019-2020,HELLAS VERONA,30,BRESCIA,HELLAS VERONA,100',0,0,0,71,0,0,53,2,1,10,0,0,0,0
M.KUMBULLA,24,2019-2020,HELLAS VERONA,31,HELLAS VERONA,INTER,86',0,0,0,53,0,0,27,2,1,10,0,0,0,0
M.KUMBULLA,24,2019-2020,HELLAS VERONA,32,FIORENTINA,HELLAS VERONA,81',0,0,0,52,0,0,33,3,3,19,0,0,0,0
M.KUMBULLA,24,2019-2020,HELLAS VERONA,33,ROMA,HELLAS VERONA,19',0,0,0,6,0,0,4,0,1,0,0,0,0,0
