Name,#,Year,Team,Matchday,Team 1,Team 2,M,G,OG,AT,BP,SC,AS,P,FC,FS,R,KP,FYC,SYC,RC
SAMIR,3,2019-2020,UDINESE,1,UDINESE,MILAN,100',0,0,0,35,0,0,27,1,2,18,0,0,0,0
SAMIR,3,2019-2020,UDINESE,2,UDINESE,PARMA,97',0,0,0,53,0,0,39,1,0,23,0,0,0,0
SAMIR,3,2019-2020,UDINESE,4,UDINESE,BRESCIA,99',0,0,0,77,0,0,60,2,5,27,0,0,0,0
SAMIR,3,2019-2020,UDINESE,5,HELLAS VERONA,UDINESE,96',0,0,0,44,0,0,31,1,1,16,0,0,0,0
SAMIR,3,2019-2020,UDINESE,6,UDINESE,BOLOGNA,97',0,0,0,48,0,0,26,2,0,18,0,1,0,0
SAMIR,3,2019-2020,UDINESE,7,FIORENTINA,UDINESE,97',0,0,0,57,0,0,46,2,1,17,0,1,0,0
SAMIR,3,2019-2020,UDINESE,8,UDINESE,TORINO,94',0,0,0,30,0,0,16,0,2,16,0,0,0,0
SAMIR,3,2019-2020,UDINESE,9,ATALANTA,UDINESE,95',0,0,0,34,0,0,28,1,0,15,0,1,0,0
SAMIR,3,2019-2020,UDINESE,10,UDINESE,ROMA,95',0,0,1,80,0,0,66,2,2,11,0,0,0,0
SAMIR,3,2019-2020,UDINESE,14,LAZIO,UDINESE,95',0,0,0,54,0,0,43,0,0,5,0,0,0,0
SAMIR,3,2019-2020,UDINESE,27,TORINO,UDINESE,79',0,0,0,49,0,0,38,2,2,7,0,0,0,0
SAMIR,3,2019-2020,UDINESE,28,UDINESE,ATALANTA,94',0,0,0,44,0,0,29,2,3,11,0,0,0,0
SAMIR,3,2019-2020,UDINESE,29,ROMA,UDINESE,15',0,0,0,9,0,0,8,0,0,0,0,0,0,0
SAMIR,3,2019-2020,UDINESE,30,UDINESE,GENOA,99',0,0,0,56,0,0,38,0,1,17,0,0,0,0
SAMIR,3,2019-2020,UDINESE,31,SPAL,UDINESE,18',0,0,0,13,0,0,12,0,0,1,0,0,0,0
SAMIR,3,2019-2020,UDINESE,32,UDINESE,SAMPDORIA,95',0,0,0,71,0,0,56,2,1,9,0,0,0,0
SAMIR,3,2019-2020,UDINESE,33,UDINESE,LAZIO,12',0,0,0,7,0,0,4,1,0,0,0,0,0,0
SAMIR,3,2019-2020,UDINESE,35,UDINESE,JUVENTUS,19',0,0,0,6,0,0,1,0,0,2,0,0,0,0
SAMIR,3,2019-2020,UDINESE,36,CAGLIARI,UDINESE,84',0,0,0,38,0,0,33,0,0,10,0,0,0,0
SAMIR,3,2019-2020,UDINESE,37,UDINESE,LECCE,98',1,0,1,54,1,0,42,0,2,9,0,0,0,0
SAMIR,3,2019-2020,UDINESE,38,SASSUOLO,UDINESE,98',0,0,0,33,1,0,20,1,1,7,1,0,0,0
