Name,#,Year,Team,Matchday,Team 1,Team 2,M,G,OG,AT,BP,SC,AS,P,FC,FS,R,KP,FYC,SYC,RC
S.OKAKA,7,2019-2020,UDINESE,4,UDINESE,BRESCIA,29',0,0,0,14,0,0,7,2,1,9,0,1,0,0
S.OKAKA,7,2019-2020,UDINESE,5,HELLAS VERONA,UDINESE,29',0,0,0,12,0,0,5,0,1,8,0,0,0,0
S.OKAKA,7,2019-2020,UDINESE,6,UDINESE,BOLOGNA,65',1,0,2,38,1,0,18,3,1,10,0,1,0,0
S.OKAKA,7,2019-2020,UDINESE,7,FIORENTINA,UDINESE,97',0,0,0,39,0,0,22,0,1,16,1,0,0,0
S.OKAKA,7,2019-2020,UDINESE,8,UDINESE,TORINO,94',1,0,1,40,3,0,14,3,4,10,0,1,0,0
S.OKAKA,7,2019-2020,UDINESE,9,ATALANTA,UDINESE,50',1,0,1,31,1,0,18,0,3,9,1,0,0,0
S.OKAKA,7,2019-2020,UDINESE,10,UDINESE,ROMA,95',0,0,1,20,1,0,9,3,3,8,0,1,0,0
S.OKAKA,7,2019-2020,UDINESE,11,GENOA,UDINESE,89',0,0,0,48,0,1,29,0,1,24,1,0,0,0
S.OKAKA,7,2019-2020,UDINESE,12,UDINESE,SPAL,98',0,0,0,29,0,0,18,2,0,8,1,1,0,0
S.OKAKA,7,2019-2020,UDINESE,14,LAZIO,UDINESE,84',0,0,0,32,0,0,22,1,1,4,0,0,0,0
S.OKAKA,7,2019-2020,UDINESE,15,UDINESE,NAPOLI,95',0,0,0,37,0,0,19,8,4,19,0,1,0,0
S.OKAKA,7,2019-2020,UDINESE,16,JUVENTUS,UDINESE,62',0,0,0,28,0,0,13,0,3,9,0,0,0,0
S.OKAKA,7,2019-2020,UDINESE,17,UDINESE,CAGLIARI,99',0,0,0,39,0,0,15,5,2,12,0,1,0,0
S.OKAKA,7,2019-2020,UDINESE,18,LECCE,UDINESE,98',0,0,0,32,0,0,19,2,1,4,0,0,0,0
S.OKAKA,7,2019-2020,UDINESE,19,UDINESE,SASSUOLO,85',1,0,1,26,3,0,15,4,2,0,0,0,0,0
S.OKAKA,7,2019-2020,UDINESE,20,MILAN,UDINESE,92',0,0,1,33,2,0,12,1,5,3,0,0,0,0
S.OKAKA,7,2019-2020,UDINESE,21,PARMA,UDINESE,97',0,0,1,26,1,0,9,0,2,4,0,0,0,0
S.OKAKA,7,2019-2020,UDINESE,22,UDINESE,INTER,95',0,0,0,28,0,0,16,0,5,10,0,0,0,0
S.OKAKA,7,2019-2020,UDINESE,23,BRESCIA,UDINESE,97',0,0,1,48,4,1,31,1,2,7,2,0,0,0
S.OKAKA,7,2019-2020,UDINESE,24,UDINESE,HELLAS VERONA,97',0,0,0,42,0,0,23,3,6,8,1,0,0,0
S.OKAKA,7,2019-2020,UDINESE,25,BOLOGNA,UDINESE,99',1,0,1,39,1,0,13,3,2,10,0,1,0,0
S.OKAKA,7,2019-2020,UDINESE,26,UDINESE,FIORENTINA,94',0,0,0,30,1,0,13,1,2,11,0,0,0,0
S.OKAKA,7,2019-2020,UDINESE,27,TORINO,UDINESE,98',0,0,0,28,0,0,15,2,3,4,0,0,0,0
S.OKAKA,7,2019-2020,UDINESE,28,UDINESE,ATALANTA,23',0,0,0,18,0,0,11,0,0,7,0,0,0,0
S.OKAKA,7,2019-2020,UDINESE,29,ROMA,UDINESE,67',0,0,0,17,0,0,6,4,0,7,0,1,0,0
S.OKAKA,7,2019-2020,UDINESE,30,UDINESE,GENOA,39',0,0,0,11,1,0,7,2,1,0,0,0,0,0
S.OKAKA,7,2019-2020,UDINESE,31,SPAL,UDINESE,84',1,0,1,36,1,0,19,0,2,3,0,0,0,0
S.OKAKA,7,2019-2020,UDINESE,32,UDINESE,SAMPDORIA,41',0,0,0,11,0,0,4,1,1,5,0,0,0,0
S.OKAKA,7,2019-2020,UDINESE,33,UDINESE,LAZIO,71',0,0,0,18,0,0,7,3,1,9,0,1,0,0
S.OKAKA,7,2019-2020,UDINESE,35,UDINESE,JUVENTUS,98',0,0,0,33,0,0,12,1,2,13,0,0,0,0
S.OKAKA,7,2019-2020,UDINESE,36,CAGLIARI,UDINESE,72',1,0,2,23,1,0,15,3,1,8,0,0,0,0
S.OKAKA,7,2019-2020,UDINESE,37,UDINESE,LECCE,56',0,0,0,16,0,0,11,1,0,6,0,0,0,0
S.OKAKA,7,2019-2020,UDINESE,38,SASSUOLO,UDINESE,85',1,0,1,19,1,0,9,1,0,1,0,0,0,0
