Name,#,Year,Team,Matchday,Team 1,Team 2,M,G,OG,AT,BP,SC,AS,P,FC,FS,R,KP,FYC,SYC,RC
B.MECCARIELLO,16,2019-2020,LECCE,8,MILAN,LECCE,97',0,0,0,49,0,0,32,2,0,12,0,0,0,0
B.MECCARIELLO,16,2019-2020,LECCE,9,LECCE,JUVENTUS,74',0,0,0,38,0,0,29,0,0,7,0,0,0,0
B.MECCARIELLO,16,2019-2020,LECCE,10,SAMPDORIA,LECCE,90',0,0,0,66,0,0,49,1,0,6,0,1,0,0
B.MECCARIELLO,16,2019-2020,LECCE,11,LECCE,SASSUOLO,95',0,0,0,49,0,0,37,2,2,6,0,0,0,0
B.MECCARIELLO,16,2019-2020,LECCE,12,LAZIO,LECCE,87',0,0,0,36,0,0,27,0,0,8,0,0,0,0
B.MECCARIELLO,16,2019-2020,LECCE,13,LECCE,CAGLIARI,40',0,0,0,24,0,0,17,1,0,8,0,0,0,0
B.MECCARIELLO,16,2019-2020,LECCE,20,LECCE,INTER,11',0,0,0,10,0,0,2,1,0,0,0,1,0,0
B.MECCARIELLO,16,2019-2020,LECCE,21,HELLAS VERONA,LECCE,24',0,0,0,4,0,0,2,0,0,2,0,0,0,0
B.MECCARIELLO,16,2019-2020,LECCE,25,ROMA,LECCE,8',0,0,0,5,0,0,3,0,0,0,0,0,0,0
B.MECCARIELLO,16,2019-2020,LECCE,27,LECCE,MILAN,96',0,0,0,53,0,0,39,0,0,9,0,0,0,0
B.MECCARIELLO,16,2019-2020,LECCE,29,LECCE,SAMPDORIA,48',0,0,1,37,1,0,31,1,1,2,0,0,0,0
B.MECCARIELLO,16,2019-2020,LECCE,36,BOLOGNA,LECCE,19',0,0,0,7,0,0,6,1,0,2,0,0,0,0
B.MECCARIELLO,16,2019-2020,LECCE,37,UDINESE,LECCE,44',0,0,0,15,0,0,14,0,0,3,0,0,0,0
B.MECCARIELLO,16,2019-2020,LECCE,38,LECCE,PARMA,90',1,0,1,52,1,0,39,0,0,16,0,0,0,0
