Name,#,Year,Team,Matchday,Team 1,Team 2,M,G,OG,AT,BP,SC,AS,P,FC,FS,R,KP,FYC,SYC,RC
R.SORIANO,21,2019-2020,BOLOGNA,1,HELLAS VERONA,BOLOGNA,96',0,0,2,74,2,0,61,0,0,0,1,0,0,0
R.SORIANO,21,2019-2020,BOLOGNA,2,BOLOGNA,SPAL,99',1,0,3,48,4,0,34,0,0,14,1,0,0,0
R.SORIANO,21,2019-2020,BOLOGNA,3,BRESCIA,BOLOGNA,100',0,0,0,53,0,0,44,1,1,6,2,1,0,0
R.SORIANO,21,2019-2020,BOLOGNA,4,BOLOGNA,ROMA,97',0,0,1,24,1,0,16,4,2,9,0,0,0,0
R.SORIANO,21,2019-2020,BOLOGNA,5,GENOA,BOLOGNA,90',0,0,0,67,1,0,48,2,1,18,0,0,0,0
R.SORIANO,21,2019-2020,BOLOGNA,6,UDINESE,BOLOGNA,97',0,0,0,46,0,0,29,1,0,4,0,1,0,1
R.SORIANO,21,2019-2020,BOLOGNA,8,JUVENTUS,BOLOGNA,94',0,0,0,25,0,0,16,3,2,2,0,0,0,0
R.SORIANO,21,2019-2020,BOLOGNA,9,BOLOGNA,SAMPDORIA,95',0,0,0,48,0,1,32,4,2,7,1,0,0,0
R.SORIANO,21,2019-2020,BOLOGNA,10,CAGLIARI,BOLOGNA,83',0,0,0,41,0,0,29,4,2,11,0,0,0,0
R.SORIANO,21,2019-2020,BOLOGNA,11,BOLOGNA,INTER,76',1,0,1,45,1,0,32,0,3,12,0,0,0,0
R.SORIANO,21,2019-2020,BOLOGNA,17,LECCE,BOLOGNA,87',1,0,2,47,1,0,36,4,1,0,2,0,0,0
R.SORIANO,21,2019-2020,BOLOGNA,18,BOLOGNA,FIORENTINA,97',0,0,1,52,1,0,38,1,4,0,2,0,0,0
R.SORIANO,21,2019-2020,BOLOGNA,19,TORINO,BOLOGNA,97',0,0,0,52,0,0,29,3,1,0,1,0,0,0
R.SORIANO,21,2019-2020,BOLOGNA,20,BOLOGNA,HELLAS VERONA,99',0,0,1,52,2,0,31,2,2,11,0,0,0,0
R.SORIANO,21,2019-2020,BOLOGNA,21,SPAL,BOLOGNA,96',0,0,1,46,1,1,21,2,1,3,0,0,0,0
R.SORIANO,21,2019-2020,BOLOGNA,22,BOLOGNA,BRESCIA,98',0,0,1,63,1,0,44,2,2,10,0,0,0,0
R.SORIANO,21,2019-2020,BOLOGNA,23,ROMA,BOLOGNA,96',0,0,0,50,0,0,35,2,0,6,1,0,0,0
R.SORIANO,21,2019-2020,BOLOGNA,26,LAZIO,BOLOGNA,96',0,0,1,67,1,0,52,2,1,4,1,0,0,0
R.SORIANO,21,2019-2020,BOLOGNA,27,BOLOGNA,JUVENTUS,77',0,0,0,37,0,0,29,3,3,8,0,1,0,0
R.SORIANO,21,2019-2020,BOLOGNA,28,SAMPDORIA,BOLOGNA,89',0,0,0,43,2,0,28,0,2,4,0,0,0,0
R.SORIANO,21,2019-2020,BOLOGNA,29,BOLOGNA,CAGLIARI,101',0,0,0,69,1,0,53,2,2,6,0,0,0,0
R.SORIANO,21,2019-2020,BOLOGNA,30,INTER,BOLOGNA,59',0,0,0,19,0,0,12,1,1,2,1,0,0,1
R.SORIANO,21,2019-2020,BOLOGNA,32,PARMA,BOLOGNA,99',1,0,1,54,1,0,39,2,0,6,0,0,0,0
R.SORIANO,21,2019-2020,BOLOGNA,33,BOLOGNA,NAPOLI,95',0,0,0,59,0,1,36,1,1,10,1,0,0,0
R.SORIANO,21,2019-2020,BOLOGNA,34,MILAN,BOLOGNA,78',0,0,0,41,0,1,32,1,3,2,0,0,0,0
R.SORIANO,21,2019-2020,BOLOGNA,35,ATALANTA,BOLOGNA,96',0,0,1,47,1,0,34,2,1,5,0,0,0,0
R.SORIANO,21,2019-2020,BOLOGNA,36,BOLOGNA,LECCE,82',1,0,2,58,2,0,46,2,0,4,0,0,0,0
R.SORIANO,21,2019-2020,BOLOGNA,37,FIORENTINA,BOLOGNA,65',0,0,0,44,0,0,34,1,1,0,0,0,0,0
R.SORIANO,21,2019-2020,BOLOGNA,38,BOLOGNA,TORINO,98',0,0,0,57,0,1,47,3,1,7,1,1,0,0
