Name,#,Year,Team,Matchday,Team 1,Team 2,M,G,OG,AT,BP,SC,AS,P,FC,FS,R,KP,FYC,SYC,RC
F.FALCO,10,2019-2020,LECCE,1,INTER,LECCE,90',0,0,1,57,1,0,39,0,1,0,2,0,0,0
F.FALCO,10,2019-2020,LECCE,2,LECCE,HELLAS VERONA,98',0,0,0,51,0,0,32,1,5,0,2,0,0,0
F.FALCO,10,2019-2020,LECCE,3,TORINO,LECCE,103',0,0,0,52,0,0,35,0,4,0,0,0,0,0
F.FALCO,10,2019-2020,LECCE,4,LECCE,NAPOLI,66',0,0,0,32,0,0,22,0,2,10,1,0,0,0
F.FALCO,10,2019-2020,LECCE,5,SPAL,LECCE,87',0,0,0,39,1,0,22,1,4,7,0,0,0,0
F.FALCO,10,2019-2020,LECCE,6,LECCE,ROMA,99',0,0,2,47,0,0,29,0,4,4,0,0,0,0
F.FALCO,10,2019-2020,LECCE,7,ATALANTA,LECCE,95',0,0,0,65,1,1,36,0,6,11,0,0,0,0
F.FALCO,10,2019-2020,LECCE,8,MILAN,LECCE,45',0,0,1,28,0,0,17,0,0,0,0,0,0,0
F.FALCO,10,2019-2020,LECCE,10,SAMPDORIA,LECCE,98',0,0,1,52,1,0,36,1,1,5,2,0,0,0
F.FALCO,10,2019-2020,LECCE,11,LECCE,SASSUOLO,80',1,0,1,40,1,0,26,0,4,2,2,0,0,0
F.FALCO,10,2019-2020,LECCE,15,LECCE,GENOA,43',1,0,1,35,1,1,20,0,2,0,0,0,0,0
F.FALCO,10,2019-2020,LECCE,16,BRESCIA,LECCE,48',0,0,0,41,1,0,26,0,1,0,0,0,0,0
F.FALCO,10,2019-2020,LECCE,17,LECCE,BOLOGNA,82',0,0,0,53,0,0,30,2,4,0,0,0,0,0
F.FALCO,10,2019-2020,LECCE,18,LECCE,UDINESE,98',0,0,1,51,0,0,30,0,2,6,0,0,0,0
F.FALCO,10,2019-2020,LECCE,19,PARMA,LECCE,93',0,0,3,57,0,0,36,0,3,4,0,0,0,0
F.FALCO,10,2019-2020,LECCE,20,LECCE,INTER,18',0,0,1,4,0,0,1,0,1,0,0,0,0,0
F.FALCO,10,2019-2020,LECCE,22,LECCE,TORINO,94',1,0,1,71,1,0,44,1,4,0,0,0,0,0
F.FALCO,10,2019-2020,LECCE,23,NAPOLI,LECCE,74',0,0,2,46,2,1,27,0,6,2,0,0,0,0
F.FALCO,10,2019-2020,LECCE,24,LECCE,SPAL,34',0,0,0,10,0,0,5,0,2,0,0,0,0,0
F.FALCO,10,2019-2020,LECCE,27,LECCE,MILAN,96',0,0,0,53,0,0,37,2,3,0,0,0,0,0
F.FALCO,10,2019-2020,LECCE,28,JUVENTUS,LECCE,65',0,0,0,31,0,0,18,0,5,0,0,0,0,0
F.FALCO,10,2019-2020,LECCE,29,LECCE,SAMPDORIA,71',0,0,1,38,0,0,24,1,2,2,1,0,0,0
F.FALCO,10,2019-2020,LECCE,30,SASSUOLO,LECCE,28',0,0,0,16,0,0,11,1,2,0,0,0,0,0
F.FALCO,10,2019-2020,LECCE,31,LECCE,LAZIO,79',0,0,0,36,0,1,23,1,1,2,0,0,0,0
F.FALCO,10,2019-2020,LECCE,32,CAGLIARI,LECCE,32',0,0,1,10,1,0,5,0,0,0,0,0,0,0
F.FALCO,10,2019-2020,LECCE,34,GENOA,LECCE,11',0,0,0,7,0,0,5,1,1,0,0,0,0,0
F.FALCO,10,2019-2020,LECCE,35,LECCE,BRESCIA,63',0,0,0,48,0,1,31,0,2,0,0,0,0,0
F.FALCO,10,2019-2020,LECCE,36,BOLOGNA,LECCE,101',1,0,4,64,4,0,32,0,5,0,1,0,0,0
F.FALCO,10,2019-2020,LECCE,37,UDINESE,LECCE,98',0,0,2,52,0,0,29,1,2,4,0,0,0,0
F.FALCO,10,2019-2020,LECCE,38,LECCE,PARMA,63',0,0,1,31,1,1,18,0,1,0,0,0,0,0
