Name,#,Year,Team,Matchday,Team 1,Team 2,M,G,OG,AT,BP,SC,AS,P,FC,FS,R,KP,FYC,SYC,RC
A.IONITA,21,2019-2020,CAGLIARI,1,CAGLIARI,BRESCIA,86',0,0,1,18,2,0,9,4,1,9,0,0,0,0
A.IONITA,21,2019-2020,CAGLIARI,2,CAGLIARI,INTER,98',0,0,0,30,0,0,20,3,0,9,0,1,0,0
A.IONITA,21,2019-2020,CAGLIARI,3,PARMA,CAGLIARI,19',0,0,0,3,0,0,2,0,1,0,0,0,0,0
A.IONITA,21,2019-2020,CAGLIARI,4,CAGLIARI,GENOA,95',0,0,0,44,0,1,35,3,0,7,2,0,0,0
A.IONITA,21,2019-2020,CAGLIARI,5,NAPOLI,CAGLIARI,96',0,0,0,28,0,0,15,1,1,10,0,0,0,0
A.IONITA,21,2019-2020,CAGLIARI,6,CAGLIARI,HELLAS VERONA,9',0,0,0,1,0,0,0,0,0,2,0,0,0,0
A.IONITA,21,2019-2020,CAGLIARI,7,ROMA,CAGLIARI,25',0,0,0,14,0,0,7,0,0,12,0,0,0,0
A.IONITA,21,2019-2020,CAGLIARI,8,CAGLIARI,SPAL,21',0,0,1,6,1,0,2,0,1,2,0,0,0,0
A.IONITA,21,2019-2020,CAGLIARI,9,TORINO,CAGLIARI,95',0,0,0,29,0,0,16,2,1,13,0,0,0,0
A.IONITA,21,2019-2020,CAGLIARI,10,CAGLIARI,BOLOGNA,13',0,0,0,7,0,0,6,0,0,2,0,0,0,0
A.IONITA,21,2019-2020,CAGLIARI,11,ATALANTA,CAGLIARI,5',0,0,0,5,0,0,3,1,0,1,0,0,0,0
A.IONITA,21,2019-2020,CAGLIARI,13,LECCE,CAGLIARI,21',0,0,0,2,0,0,0,2,0,0,0,0,0,0
A.IONITA,21,2019-2020,CAGLIARI,14,CAGLIARI,SAMPDORIA,15',0,0,0,7,0,0,5,2,0,0,0,0,0,0
A.IONITA,21,2019-2020,CAGLIARI,16,CAGLIARI,LAZIO,84',0,0,0,28,0,0,19,3,0,14,0,1,0,0
A.IONITA,21,2019-2020,CAGLIARI,17,UDINESE,CAGLIARI,99',0,0,0,39,0,0,33,1,0,8,2,0,0,0
A.IONITA,21,2019-2020,CAGLIARI,19,CAGLIARI,MILAN,21',0,0,0,14,0,0,10,0,0,0,0,0,0,0
A.IONITA,21,2019-2020,CAGLIARI,20,BRESCIA,CAGLIARI,40',0,0,0,19,0,0,18,1,0,0,0,1,0,0
A.IONITA,21,2019-2020,CAGLIARI,21,INTER,CAGLIARI,98',0,0,0,55,0,0,45,0,0,3,0,0,0,0
A.IONITA,21,2019-2020,CAGLIARI,22,CAGLIARI,PARMA,97',0,0,0,29,0,0,23,2,1,12,0,0,0,0
A.IONITA,21,2019-2020,CAGLIARI,23,GENOA,CAGLIARI,98',0,0,0,37,0,0,30,2,0,10,0,0,0,0
A.IONITA,21,2019-2020,CAGLIARI,24,CAGLIARI,NAPOLI,95',0,0,0,43,0,0,32,1,1,8,0,0,0,0
A.IONITA,21,2019-2020,CAGLIARI,25,HELLAS VERONA,CAGLIARI,70',0,0,0,25,0,0,17,3,1,8,0,0,0,0
A.IONITA,21,2019-2020,CAGLIARI,26,CAGLIARI,ROMA,66',0,0,0,31,0,0,23,0,0,5,0,0,0,0
A.IONITA,21,2019-2020,CAGLIARI,27,SPAL,CAGLIARI,70',0,0,0,26,0,0,19,2,0,4,0,1,0,0
A.IONITA,21,2019-2020,CAGLIARI,28,CAGLIARI,TORINO,36',0,0,0,9,0,0,5,0,0,5,0,0,0,0
A.IONITA,21,2019-2020,CAGLIARI,29,BOLOGNA,CAGLIARI,19',0,0,0,4,0,0,4,0,0,0,0,0,0,0
A.IONITA,21,2019-2020,CAGLIARI,30,CAGLIARI,ATALANTA,68',0,0,0,33,0,0,23,1,0,6,0,0,0,0
A.IONITA,21,2019-2020,CAGLIARI,31,FIORENTINA,CAGLIARI,32',0,0,0,9,0,0,5,0,0,2,0,0,0,0
A.IONITA,21,2019-2020,CAGLIARI,32,CAGLIARI,LECCE,73',0,0,0,42,0,0,36,2,0,7,0,0,0,0
A.IONITA,21,2019-2020,CAGLIARI,33,SAMPDORIA,CAGLIARI,45',0,0,0,23,0,0,21,1,0,0,0,1,0,0
A.IONITA,21,2019-2020,CAGLIARI,35,LAZIO,CAGLIARI,85',0,0,1,32,1,1,20,2,0,9,0,0,0,0
A.IONITA,21,2019-2020,CAGLIARI,36,CAGLIARI,UDINESE,92',0,0,0,40,0,0,32,2,2,9,0,1,0,0
A.IONITA,21,2019-2020,CAGLIARI,37,CAGLIARI,JUVENTUS,100',0,0,0,34,0,0,30,2,1,2,0,0,0,0
A.IONITA,21,2019-2020,CAGLIARI,38,MILAN,CAGLIARI,82',0,0,0,37,0,0,28,0,0,6,0,0,0,0
