Name,#,Year,Team,Matchday,Team 1,Team 2,M,G,OG,AT,BP,SC,AS,P,FC,FS,R,KP,FYC,SYC,RC
JOAO PEDRO,10,2019-2020,CAGLIARI,1,CAGLIARI,BRESCIA,100',0,0,0,22,1,0,11,0,1,0,0,0,0,0
JOAO PEDRO,10,2019-2020,CAGLIARI,2,CAGLIARI,INTER,98',1,0,1,26,1,0,15,0,3,3,1,0,0,0
JOAO PEDRO,10,2019-2020,CAGLIARI,3,PARMA,CAGLIARI,104',0,0,0,11,0,0,6,2,1,5,0,1,0,0
JOAO PEDRO,10,2019-2020,CAGLIARI,4,CAGLIARI,GENOA,95',1,0,2,37,1,0,14,2,0,16,0,1,0,0
JOAO PEDRO,10,2019-2020,CAGLIARI,5,NAPOLI,CAGLIARI,91',0,0,0,27,0,0,14,2,4,5,1,0,0,0
JOAO PEDRO,10,2019-2020,CAGLIARI,6,CAGLIARI,HELLAS VERONA,93',0,0,0,29,3,0,17,2,2,2,1,0,0,0
JOAO PEDRO,10,2019-2020,CAGLIARI,7,ROMA,CAGLIARI,105',1,0,1,26,1,0,15,2,5,19,0,0,0,0
JOAO PEDRO,10,2019-2020,CAGLIARI,8,CAGLIARI,SPAL,97',0,0,0,36,0,0,27,2,3,3,0,0,0,0
JOAO PEDRO,10,2019-2020,CAGLIARI,9,TORINO,CAGLIARI,95',0,0,0,25,1,0,16,1,1,4,0,0,0,0
JOAO PEDRO,10,2019-2020,CAGLIARI,10,CAGLIARI,BOLOGNA,96',2,0,2,37,3,0,21,2,0,6,0,0,0,0
JOAO PEDRO,10,2019-2020,CAGLIARI,11,ATALANTA,CAGLIARI,94',0,0,1,45,1,0,27,1,2,10,1,0,0,0
JOAO PEDRO,10,2019-2020,CAGLIARI,12,CAGLIARI,FIORENTINA,95',1,0,1,35,1,0,23,1,3,7,1,0,0,0
JOAO PEDRO,10,2019-2020,CAGLIARI,13,LECCE,CAGLIARI,103',1,0,1,49,1,0,25,0,2,11,0,0,0,0
JOAO PEDRO,10,2019-2020,CAGLIARI,14,CAGLIARI,SAMPDORIA,102',2,0,3,49,4,0,28,0,1,0,0,0,0,0
JOAO PEDRO,10,2019-2020,CAGLIARI,15,SASSUOLO,CAGLIARI,96',1,0,1,18,2,0,8,2,2,1,0,0,0,0
JOAO PEDRO,10,2019-2020,CAGLIARI,16,CAGLIARI,LAZIO,100',0,0,2,28,2,1,16,0,1,6,1,0,0,0
JOAO PEDRO,10,2019-2020,CAGLIARI,17,UDINESE,CAGLIARI,99',1,0,1,37,3,0,25,0,3,10,0,0,0,0
JOAO PEDRO,10,2019-2020,CAGLIARI,18,JUVENTUS,CAGLIARI,94',0,0,1,32,1,0,25,3,1,3,1,1,0,0
JOAO PEDRO,10,2019-2020,CAGLIARI,19,CAGLIARI,MILAN,96',0,0,0,34,0,0,17,1,0,1,1,0,0,0
JOAO PEDRO,10,2019-2020,CAGLIARI,20,BRESCIA,CAGLIARI,95',2,0,4,37,5,0,19,0,1,4,0,0,0,0
JOAO PEDRO,10,2019-2020,CAGLIARI,21,INTER,CAGLIARI,98',0,0,0,43,0,1,31,1,1,2,0,0,0,0
JOAO PEDRO,10,2019-2020,CAGLIARI,22,CAGLIARI,PARMA,97',1,0,1,46,2,0,27,2,4,10,0,0,0,0
JOAO PEDRO,10,2019-2020,CAGLIARI,23,GENOA,CAGLIARI,98',0,0,2,44,4,0,21,0,6,20,1,0,0,0
JOAO PEDRO,10,2019-2020,CAGLIARI,24,CAGLIARI,NAPOLI,95',0,0,0,26,0,0,16,1,2,6,0,1,0,0
JOAO PEDRO,10,2019-2020,CAGLIARI,26,CAGLIARI,ROMA,97',2,0,3,29,3,0,15,1,3,3,0,1,0,0
JOAO PEDRO,10,2019-2020,CAGLIARI,27,SPAL,CAGLIARI,99',0,0,0,34,1,1,12,2,3,4,0,0,0,0
JOAO PEDRO,10,2019-2020,CAGLIARI,28,CAGLIARI,TORINO,92',1,0,2,40,1,1,19,1,1,5,0,0,0,0
JOAO PEDRO,10,2019-2020,CAGLIARI,29,BOLOGNA,CAGLIARI,101',0,0,3,32,3,0,10,3,4,9,0,0,0,0
JOAO PEDRO,10,2019-2020,CAGLIARI,30,CAGLIARI,ATALANTA,94',0,0,0,26,0,0,9,1,5,6,0,0,0,0
JOAO PEDRO,10,2019-2020,CAGLIARI,31,FIORENTINA,CAGLIARI,67',0,0,1,12,1,0,5,0,1,5,0,0,0,0
JOAO PEDRO,10,2019-2020,CAGLIARI,32,CAGLIARI,LECCE,89',0,0,1,29,0,0,14,0,1,6,1,0,0,0
JOAO PEDRO,10,2019-2020,CAGLIARI,33,SAMPDORIA,CAGLIARI,47',0,0,1,22,1,0,17,0,2,2,0,0,0,0
JOAO PEDRO,10,2019-2020,CAGLIARI,34,CAGLIARI,SASSUOLO,96',1,0,1,26,1,0,9,1,3,3,0,0,0,0
JOAO PEDRO,10,2019-2020,CAGLIARI,35,LAZIO,CAGLIARI,96',0,0,1,38,0,0,14,2,2,17,0,0,0,0
JOAO PEDRO,10,2019-2020,CAGLIARI,36,CAGLIARI,UDINESE,100',0,0,1,30,2,0,16,3,3,2,1,0,0,0
JOAO PEDRO,10,2019-2020,CAGLIARI,37,CAGLIARI,JUVENTUS,92',0,0,1,47,0,0,27,1,3,7,0,1,0,0
