Name,#,Year,Team,Matchday,Team 1,Team 2,M,G,OG,AT,BP,SC,AS,P,FC,FS,R,KP,FYC,SYC,RC
G.DI LORENZO,22,2019-2020,NAPOLI,1,FIORENTINA,NAPOLI,97',0,0,0,62,0,0,50,2,4,3,0,0,0,0
G.DI LORENZO,22,2019-2020,NAPOLI,2,JUVENTUS,NAPOLI,96',1,0,1,71,1,0,59,2,0,16,0,1,0,0
G.DI LORENZO,22,2019-2020,NAPOLI,3,NAPOLI,SAMPDORIA,98',0,0,0,76,0,1,60,0,1,10,0,0,0,0
G.DI LORENZO,22,2019-2020,NAPOLI,5,NAPOLI,CAGLIARI,96',0,0,0,98,1,0,79,1,0,13,1,0,0,0
G.DI LORENZO,22,2019-2020,NAPOLI,6,NAPOLI,BRESCIA,102',0,0,0,65,1,0,52,2,0,11,0,0,0,0
G.DI LORENZO,22,2019-2020,NAPOLI,7,TORINO,NAPOLI,97',0,0,0,84,0,0,59,2,3,9,2,0,0,0
G.DI LORENZO,22,2019-2020,NAPOLI,8,NAPOLI,HELLAS VERONA,93',0,0,1,67,0,0,46,2,1,8,0,0,0,0
G.DI LORENZO,22,2019-2020,NAPOLI,9,SPAL,NAPOLI,98',0,0,0,82,0,0,54,1,3,10,1,0,0,0
G.DI LORENZO,22,2019-2020,NAPOLI,10,NAPOLI,ATALANTA,102',0,0,0,53,0,0,37,1,1,8,1,1,0,0
G.DI LORENZO,22,2019-2020,NAPOLI,11,ROMA,NAPOLI,99',0,0,1,66,1,0,45,0,3,8,0,1,0,0
G.DI LORENZO,22,2019-2020,NAPOLI,12,NAPOLI,GENOA,97',0,0,0,50,0,0,32,2,2,9,0,0,0,0
G.DI LORENZO,22,2019-2020,NAPOLI,13,MILAN,NAPOLI,95',0,0,0,57,0,0,43,2,2,7,0,0,0,0
G.DI LORENZO,22,2019-2020,NAPOLI,14,NAPOLI,BOLOGNA,96',0,0,0,80,0,0,64,1,4,7,0,0,0,0
G.DI LORENZO,22,2019-2020,NAPOLI,15,UDINESE,NAPOLI,95',0,0,0,99,0,0,75,3,3,15,1,0,0,0
G.DI LORENZO,22,2019-2020,NAPOLI,16,NAPOLI,PARMA,100',0,0,0,101,0,0,73,2,2,9,1,0,0,0
G.DI LORENZO,22,2019-2020,NAPOLI,17,SASSUOLO,NAPOLI,96',0,0,0,67,0,0,55,2,1,10,0,0,0,0
G.DI LORENZO,22,2019-2020,NAPOLI,18,NAPOLI,INTER,96',0,0,0,57,0,0,51,0,3,7,0,0,0,0
G.DI LORENZO,22,2019-2020,NAPOLI,19,LAZIO,NAPOLI,95',0,0,0,102,0,0,91,0,0,11,0,0,0,0
G.DI LORENZO,22,2019-2020,NAPOLI,20,NAPOLI,FIORENTINA,96',0,0,0,107,0,0,86,0,2,6,0,0,0,0
G.DI LORENZO,22,2019-2020,NAPOLI,21,NAPOLI,JUVENTUS,95',0,0,0,57,0,0,55,1,1,9,0,0,0,0
G.DI LORENZO,22,2019-2020,NAPOLI,22,SAMPDORIA,NAPOLI,99',0,0,0,71,0,1,56,0,0,11,0,0,0,0
G.DI LORENZO,22,2019-2020,NAPOLI,23,NAPOLI,LECCE,95',0,0,0,54,0,0,45,1,1,10,0,0,0,0
G.DI LORENZO,22,2019-2020,NAPOLI,24,CAGLIARI,NAPOLI,95',0,0,0,75,0,0,67,1,0,11,0,0,0,0
G.DI LORENZO,22,2019-2020,NAPOLI,25,BRESCIA,NAPOLI,95',0,0,0,84,0,1,71,1,3,4,1,0,0,0
G.DI LORENZO,22,2019-2020,NAPOLI,26,NAPOLI,TORINO,97',1,0,2,113,2,0,92,0,3,12,0,0,0,0
G.DI LORENZO,22,2019-2020,NAPOLI,27,HELLAS VERONA,NAPOLI,100',0,0,0,78,0,0,62,1,0,9,0,0,0,0
G.DI LORENZO,22,2019-2020,NAPOLI,29,ATALANTA,NAPOLI,98',0,0,0,80,0,0,65,1,3,2,0,0,0,0
G.DI LORENZO,22,2019-2020,NAPOLI,30,NAPOLI,ROMA,97',0,0,0,87,0,0,70,0,2,7,0,0,0,0
G.DI LORENZO,22,2019-2020,NAPOLI,32,NAPOLI,MILAN,97',1,0,1,58,1,0,44,1,3,2,0,1,0,0
G.DI LORENZO,22,2019-2020,NAPOLI,33,BOLOGNA,NAPOLI,95',0,0,0,62,0,0,36,0,3,8,0,1,0,0
G.DI LORENZO,22,2019-2020,NAPOLI,35,PARMA,NAPOLI,99',0,0,1,81,0,0,70,1,0,1,0,0,0,0
G.DI LORENZO,22,2019-2020,NAPOLI,36,NAPOLI,SASSUOLO,99',0,0,0,46,0,0,34,0,0,5,0,0,0,0
G.DI LORENZO,22,2019-2020,NAPOLI,38,NAPOLI,LAZIO,97',0,0,0,82,0,0,71,0,1,2,0,0,0,0
