Name,#,Year,Team,Matchday,Team 1,Team 2,M,G,OG,AT,BP,SC,AS,P,FC,FS,R,KP,FYC,SYC,RC
T.CIONEK,4,2019-2020,SPAL,1,SPAL,ATALANTA,96',0,0,0,59,0,0,38,4,3,14,0,1,0,0
T.CIONEK,4,2019-2020,SPAL,2,BOLOGNA,SPAL,99',0,0,0,54,0,0,26,4,3,12,0,0,0,0
T.CIONEK,4,2019-2020,SPAL,3,SPAL,LAZIO,104',0,0,1,73,0,0,46,0,0,15,0,0,0,0
T.CIONEK,4,2019-2020,SPAL,4,SASSUOLO,SPAL,104',0,0,0,44,0,0,38,2,2,11,0,0,0,0
T.CIONEK,4,2019-2020,SPAL,5,SPAL,LECCE,98',0,0,0,70,0,0,57,2,1,5,0,0,0,0
T.CIONEK,4,2019-2020,SPAL,8,CAGLIARI,SPAL,28',0,0,0,17,0,0,10,2,0,7,0,1,0,0
T.CIONEK,4,2019-2020,SPAL,9,SPAL,NAPOLI,42',0,0,0,16,0,0,11,1,0,4,0,1,0,0
T.CIONEK,4,2019-2020,SPAL,10,MILAN,SPAL,93',0,0,0,60,0,0,36,4,3,23,0,1,0,0
T.CIONEK,4,2019-2020,SPAL,12,UDINESE,SPAL,98',0,0,0,48,0,0,29,3,1,26,0,1,0,0
T.CIONEK,4,2019-2020,SPAL,14,INTER,SPAL,54',0,0,0,35,0,0,21,1,2,7,0,1,0,0
T.CIONEK,4,2019-2020,SPAL,15,SPAL,BRESCIA,99',0,0,0,61,0,0,40,2,3,7,1,1,0,0
T.CIONEK,4,2019-2020,SPAL,16,ROMA,SPAL,95',0,0,0,44,0,0,23,4,1,12,0,0,0,0
T.CIONEK,4,2019-2020,SPAL,17,TORINO,SPAL,96',0,0,0,53,0,0,26,1,2,19,0,0,0,0
T.CIONEK,4,2019-2020,SPAL,18,SPAL,HELLAS VERONA,95',0,0,0,68,0,0,49,0,4,11,2,0,0,0
T.CIONEK,4,2019-2020,SPAL,19,FIORENTINA,SPAL,95',0,0,0,77,0,0,58,0,2,11,0,0,0,0
T.CIONEK,4,2019-2020,SPAL,20,ATALANTA,SPAL,98',0,0,1,45,0,0,20,2,1,19,1,0,0,0
T.CIONEK,4,2019-2020,SPAL,21,SPAL,BOLOGNA,48',0,0,0,23,0,0,10,2,0,9,0,1,0,0
T.CIONEK,4,2019-2020,SPAL,24,LECCE,SPAL,96',0,0,0,83,0,0,55,2,4,6,1,0,0,0
T.CIONEK,4,2019-2020,SPAL,25,SPAL,JUVENTUS,98',0,0,0,75,0,0,46,4,1,4,1,1,0,0
T.CIONEK,4,2019-2020,SPAL,26,PARMA,SPAL,99',0,0,0,54,0,0,42,2,3,5,0,0,0,0
T.CIONEK,4,2019-2020,SPAL,27,SPAL,CAGLIARI,100',0,0,0,72,0,0,46,3,2,18,0,0,0,0
T.CIONEK,4,2019-2020,SPAL,28,NAPOLI,SPAL,100',0,0,0,60,0,0,38,1,2,9,0,0,0,0
T.CIONEK,4,2019-2020,SPAL,29,SPAL,MILAN,14',0,0,0,1,0,0,0,0,0,1,0,0,0,0
T.CIONEK,4,2019-2020,SPAL,30,SAMPDORIA,SPAL,98',0,0,0,102,0,0,75,1,3,9,0,1,0,0
T.CIONEK,4,2019-2020,SPAL,32,GENOA,SPAL,99',0,0,0,59,0,0,38,1,2,8,0,0,0,0
T.CIONEK,4,2019-2020,SPAL,33,SPAL,INTER,25',0,0,0,11,0,0,8,0,0,0,0,0,0,0
T.CIONEK,4,2019-2020,SPAL,34,BRESCIA,SPAL,96',0,0,0,40,0,0,25,0,1,8,0,0,0,0
T.CIONEK,4,2019-2020,SPAL,36,SPAL,TORINO,97',0,0,0,78,1,0,64,3,1,7,0,1,0,0
