Name,#,Year,Team,Matchday,Team 1,Team 2,M,G,OG,AT,BP,SC,AS,P,FC,FS,R,KP,FYC,SYC,RC
L.TEODORCZYK,91,2019-2020,UDINESE,2,UDINESE,PARMA,17',0,0,2,8,2,0,4,1,0,2,0,1,0,0
L.TEODORCZYK,91,2019-2020,UDINESE,11,GENOA,UDINESE,6',0,0,0,3,0,1,1,1,0,2,0,0,0,0
L.TEODORCZYK,91,2019-2020,UDINESE,12,UDINESE,SPAL,13',0,0,0,8,0,0,8,0,0,2,0,0,0,0
L.TEODORCZYK,91,2019-2020,UDINESE,13,SAMPDORIA,UDINESE,5',0,0,0,5,0,0,3,1,0,3,0,0,0,0
L.TEODORCZYK,91,2019-2020,UDINESE,14,LAZIO,UDINESE,11',0,0,0,5,0,0,3,0,0,0,0,0,0,0
L.TEODORCZYK,91,2019-2020,UDINESE,19,UDINESE,SASSUOLO,9',0,0,1,1,0,0,0,0,0,0,0,0,0,0
L.TEODORCZYK,91,2019-2020,UDINESE,22,UDINESE,INTER,10',0,0,0,2,0,0,2,2,0,0,0,0,0,0
L.TEODORCZYK,91,2019-2020,UDINESE,27,TORINO,UDINESE,19',0,0,0,9,0,0,6,0,0,0,0,0,0,0
L.TEODORCZYK,91,2019-2020,UDINESE,28,UDINESE,ATALANTA,71',0,0,0,27,0,0,11,3,1,8,1,0,0,0
L.TEODORCZYK,91,2019-2020,UDINESE,29,ROMA,UDINESE,50',0,0,0,9,0,0,4,0,0,4,0,0,0,0
L.TEODORCZYK,91,2019-2020,UDINESE,30,UDINESE,GENOA,15',0,0,0,7,0,0,2,0,0,2,0,0,0,0
L.TEODORCZYK,91,2019-2020,UDINESE,31,SPAL,UDINESE,12',0,0,0,3,0,0,1,1,1,0,0,0,0,0
L.TEODORCZYK,91,2019-2020,UDINESE,32,UDINESE,SAMPDORIA,8',0,0,0,3,0,0,1,0,0,2,0,0,0,0
L.TEODORCZYK,91,2019-2020,UDINESE,33,UDINESE,LAZIO,27',0,0,0,10,0,0,6,1,0,2,0,0,0,0
