Name,#,Year,Team,Matchday,Team 1,Team 2,M,GC,OG,S,STP,SF,FYC,SYC,RC
P.LOPEZ,13,2020-2021,ROMA,7,GENOA,ROMA,96',1,0,4,0,0,0,0,0
P.LOPEZ,13,2020-2021,ROMA,11,BOLOGNA,ROMA,94',1,0,1,0,0,0,0,0
P.LOPEZ,13,2020-2021,ROMA,12,ROMA,TORINO,95',1,0,5,0,1,0,0,0
P.LOPEZ,13,2020-2021,ROMA,14,ROMA,CAGLIARI,20',1,0,0,0,0,0,0,0
P.LOPEZ,13,2020-2021,ROMA,15,ROMA,SAMPDORIA,93',0,0,2,1,0,0,0,0
P.LOPEZ,13,2020-2021,ROMA,16,CROTONE,ROMA,95',1,0,3,0,0,0,0,0
P.LOPEZ,13,2020-2021,ROMA,17,ROMA,INTER,98',2,0,4,0,0,0,0,0
P.LOPEZ,13,2020-2021,ROMA,18,LAZIO,ROMA,99',3,0,6,0,0,0,0,0
P.LOPEZ,13,2020-2021,ROMA,19,ROMA,SPEZIA,96',3,0,0,0,0,0,0,0
P.LOPEZ,13,2020-2021,ROMA,20,ROMA,HELLAS VERONA,96',1,0,1,0,0,0,0,0
P.LOPEZ,13,2020-2021,ROMA,21,JUVENTUS,ROMA,96',2,0,1,0,0,0,0,0
P.LOPEZ,13,2020-2021,ROMA,22,ROMA,UDINESE,97',0,0,1,0,0,0,0,0
P.LOPEZ,13,2020-2021,ROMA,23,BENEVENTO,ROMA,98',0,0,3,0,0,0,0,0
P.LOPEZ,13,2020-2021,ROMA,24,ROMA,MILAN,97',2,0,9,2,0,0,0,0
P.LOPEZ,13,2020-2021,ROMA,25,FIORENTINA,ROMA,98',1,0,2,0,0,0,0,0
P.LOPEZ,13,2020-2021,ROMA,26,ROMA,GENOA,96',0,0,2,0,0,0,0,0
P.LOPEZ,13,2020-2021,ROMA,27,PARMA,ROMA,95',2,0,2,0,0,0,0,0
P.LOPEZ,13,2020-2021,ROMA,28,ROMA,NAPOLI,96',2,0,3,0,0,0,0,0
P.LOPEZ,13,2020-2021,ROMA,29,SASSUOLO,ROMA,93',2,0,3,0,0,0,0,0
P.LOPEZ,13,2020-2021,ROMA,32,ROMA,ATALANTA,97',1,0,8,0,0,0,0,0
P.LOPEZ,13,2020-2021,ROMA,33,CAGLIARI,ROMA,95',3,0,3,0,0,0,0,0
